time,N=2,N=20,N=100,N=500,N=1000
0.116,0.089916789484,0.145735493992,0.178861794331,0.198202851514,0.202369047907
0.118,0.0894687136426,0.141056275045,0.156855873938,0.160717020416,0.161193327739
0.12,0.0825805866293,0.101328750552,0.0807611106777,0.069541668548,0.067204364903
0.122,0.086267924282,0.120824102466,0.122145261369,0.125270621099,0.126155958962
0.124,0.0872937430202,0.12595260045,0.130939142691,0.133749498548,0.134335889972
0.126,0.0863490441237,0.120296365505,0.119737273918,0.119155039024,0.119021489683
0.128,0.0848097349209,0.112083451966,0.107040596007,0.10529249316,0.104992714082
0.13,0.0978181451685,0.178220011787,0.221497066285,0.242054743316,0.246473889922
0.132,0.0941182781307,0.151308291394,0.152756440493,0.145545571377,0.14355249322
0.134,0.0919630426108,0.136833581284,0.129192180463,0.12439922758,0.123601051684
0.136,0.0868223730079,0.108087373003,0.0860156796289,0.0777580588652,0.0762004657827
0.138,0.0851684354538,0.101113004848,0.086195750824,0.0841985151439,0.0840418003238
0.14,0.0794070418433,0.0750495068329,0.0517252374161,0.0448594244523,0.0434758400454
0.142,0.0817663713276,0.0885607647652,0.0823959178659,0.0843440205538,0.084873871558
0.144,0.0753702872835,0.0613427647668,0.0390393565359,0.0300566654407,0.028057326044
0.146,0.0791491131191,0.0803464517853,0.0755889831955,0.0755845450152,0.0755095402897
0.148,0.0733962181298,0.0570512313059,0.0368608169562,0.0276760773771,0.0256243737945
0.15,0.0782662269307,0.079787838098,0.076891057602,0.0756094712092,0.0751168123858
0.152,0.0685187099061,0.0382929272009,0.00525743356554,1e-12,1e-12
0.154,0.0696840248192,0.0470720026748,0.028077010042,0.0210139458519,0.0203388506925
0.156,0.0740717728568,0.066822741586,0.060122152547,0.0563177577381,0.0561890458408
0.158,0.0692277482842,0.048672273239,0.0288613317494,0.0187305110628,0.0168719944565
0.16,0.0692781902261,0.0522596354088,0.0398209391034,0.0350453609491,0.0344441316639
0.162,0.070171722155,0.0585707497849,0.0514649381503,0.048295632588,0.0479280792335
0.164,0.0712973746664,0.0653189092343,0.0619706894249,0.0596097634809,0.0593682630679
0.166,0.0720648508773,0.0701234952709,0.0682316333328,0.0658806039683,0.0656130844025
0.168,0.0655077620477,0.0428141618215,0.0199114417666,0.0087042582936,0.00650101134325
0.17,0.0653084656121,0.0453876892877,0.0321613364814,0.0286788128365,0.0283068488704
0.172,0.0617420785671,0.0351917276364,0.0208216470459,0.0161184287286,0.0152484699688
0.174,0.0629194909285,0.042623041802,0.0357364561029,0.0341196514153,0.0339130154616
0.176,0.071482602501,0.076331094148,0.089252668448,0.095272310789,0.0966768874018
0.178,0.0708364725613,0.0733083834658,0.0747181776298,0.0719348956237,0.0712928601877
0.18,0.0768746224497,0.100550476672,0.11928402565,0.124536666399,0.125704194966
0.182,0.0753578288401,0.0910323556151,0.0919603629691,0.0869291251423,0.0857808097526
0.184,0.0729661599369,0.0785549328618,0.0691862587396,0.0628685289291,0.0617250874687
0.186,0.0730503980388,0.0791372888297,0.0732870329863,0.0705336815964,0.0701690195672
0.188,0.065541043938,0.0449474259847,0.0178763995541,0.0061032602114,0.00371331292416
0.19,0.0591200980458,0.0245107629998,0.00801844016509,0.0128595689932,0.0159080029552
0.192,0.0532191351856,0.0121817416706,0.00625577873301,0.00362209735861,0.00211139630026
0.194,0.0542701565671,0.019449450276,0.0215325340396,0.0221905388704,0.0215242101418
0.196,0.0569178002892,0.030556296471,0.0410023007095,0.0443341573672,0.0442198005869
0.198,0.0494965741115,0.00964693469426,1e-12,1e-12,1e-12
0.2,0.048293450872,0.0118587287719,0.00891234005368,0.00681538269888,0.00641642501942
0.202,0.0442201309474,0.00707398254716,0.00392462422907,0.00253942579332,0.00221253201205
0.204,0.0416128894286,0.00674559112442,0.00694228093678,0.00751930880536,0.00770443873783
0.206,0.0452023988291,0.0171420576606,0.0252535461254,0.0289749255997,0.0297912597912
0.208,0.0456373780755,0.0212768421187,0.02958349982,0.031722695982,0.0320919556073
0.21,0.0467718626919,0.0271629731431,0.0378553811801,0.0406227577062,0.0411345635203
0.212,0.0453921037262,0.0244354030467,0.0281584683944,0.0271996226134,0.0269035082476
0.214,0.0461947974549,0.0290991676953,0.0359726234267,0.0372362106175,0.0374746392114
0.216,0.0420416921152,0.0162229450203,0.00905934320787,0.00384190974648,0.00266955861979
0.218,0.0413062122986,0.0168980842803,0.0149197566837,0.015095614781,0.0153615936325
0.22,0.0472825902615,0.0362104884331,0.0475730396541,0.053662078516,0.0552585652928
0.222,0.04675907435,0.0349883859346,0.0399006167936,0.0402391852147,0.0403391021026
0.224,0.0433982103339,0.0231288081484,0.0163008675231,0.0122093061914,0.0114482339684
0.226,0.0406154965226,0.0161399351595,0.0100554859502,0.00959398921088,0.00975688493217
0.228,0.0458865700048,0.0332241718724,0.0371352150696,0.0417315925025,0.043135063558
0.23,0.0483822773618,0.0434921204767,0.0531127822816,0.0589709660866,0.0605375051611
0.232,0.0506772860985,0.0531409123321,0.0669420746925,0.0736020923283,0.075293255585
0.234,0.0517022801529,0.0571036072778,0.0692167406168,0.0739403613731,0.0751487029465
0.236,0.060998908687,0.0991946484583,0.144953904997,0.165888189817,0.170750473352
0.238,0.0677018656528,0.132584322269,0.198614902814,0.225459509056,0.231409499584
0.24,0.0674703051286,0.124599413598,0.162056850344,0.170327604458,0.171994407791
0.242,0.0604985972676,0.0775721649257,0.0627380627233,0.050733548855,0.0483789716396
0.244,0.0561549540292,0.0548721965932,0.039891528381,0.0393557037591,0.0400237468015
0.246,0.0523343797156,0.0391318527264,0.0280042236622,0.0287346153726,0.0290681557285
0.248,0.0497790652096,0.0315009348669,0.025960396268,0.0279826693834,0.0285420588713
0.25,0.0527715020832,0.0445146606492,0.0521923150295,0.0605892309056,0.062563972596
0.252,0.0507807366192,0.037760850035,0.0383471121122,0.0395152517191,0.0397238694167
0.254,0.0551326747897,0.0560192630325,0.0720206167571,0.0814491914636,0.0835711636119
0.256,0.0483761439557,0.0262207772229,0.00903765562876,1e-12,1e-12
0.258,0.0513430380258,0.038472860357,0.032314266757,0.022289133672,0.022473835331
0.26,0.0523187074022,0.0436479818038,0.0427909029655,0.0369471042275,0.0375326056685
0.262,0.0472483819095,0.0242429260838,0.00958499169166,0.00126986128297,9.87333441338e-05
0.264,0.0419089965494,0.0099714164079,0.00196381568062,0.00962482811866,0.0154195471433
0.266,0.040289350211,0.0101069104826,0.0100908639959,0.0122806529771,0.0139229583211
0.268,0.0412493957239,0.0155849527295,0.0206602789091,0.0246391873326,0.0269868782288
0.27,0.0404757113042,0.0161808801624,0.0199728329257,0.0217052187212,0.0231709574491
0.272,0.0443321394616,0.0293895973264,0.0442062554127,0.0513510282902,0.0546394516784
0.274,0.0379921080212,0.00793853303515,1e-12,1e-12,1e-12
0.276,0.0399444325806,0.0149681289555,0.00569096761543,0.00426277920529,0.00478665158828
0.278,0.0328640781616,1e-12,1e-12,1e-12,1e-12
0.28,0.0341920760153,0.00206499368815,0.0020862800159,0.00407402182276,0.00403109311559
0.282,0.035529408709,0.00676391787797,0.0105563198024,0.014216368012,0.0144968865567
0.284,0.0365448873507,0.0113599418172,0.0180105442401,0.0221924703309,0.0226722495196
0.286,0.0393108751283,0.0202579515878,0.0340941370523,0.0415894120674,0.0427600066099
0.288,0.0393223904543,0.0215610430528,0.0316472562765,0.0355419638753,0.0359979727034
0.29,0.0377978291731,0.0177396684629,0.0205951236842,0.0210323664788,0.0209443019223
0.292,0.0417246991654,0.0310396478977,0.0453616374718,0.05196021605,0.053173167599
0.294,0.0421233939567,0.0328487250673,0.0443358520148,0.0480578449718,0.0486039928227
0.296,0.0428385586015,0.0358199325911,0.0472559923037,0.0511215212812,0.0517817023159
0.298,0.0491909210508,0.0613529632973,0.0949921818757,0.109506172474,0.112422422261
0.3,0.056134115492,0.093367181139,0.153108445187,0.178118895546,0.183166831664
0.302,0.0626169848084,0.125610211681,0.206925982471,0.238682558685,0.24501615212
0.304,0.0575091015968,0.0870107215858,0.100558550938,0.0937462060746,0.0915730097887
0.306,0.0639607171734,0.11885750058,0.163719407534,0.177141488523,0.179671287589
0.308,0.0622463190676,0.103147811372,0.122995426491,0.122788606293,0.122237596456
0.31,0.0724619824113,0.157227725974,0.225298052892,0.248394386575,0.252823416213
0.312,0.0717520295647,0.144723105605,0.182168122669,0.185198374163,0.185053618568
0.314,0.0745904903673,0.156129475136,0.200009643538,0.209546980993,0.211178697531
0.316,0.0679074152902,0.106783723283,0.0974361007491,0.0832048343801,0.0797962633108
0.318,0.070415036876,0.118272722748,0.129536488986,0.131531244563,0.131916528792
0.32,0.0644119968043,0.0808767726377,0.0646161520869,0.0533086493936,0.0506610079999
0.322,0.0690780138991,0.103892689174,0.113201258607,0.115347303433,0.115540166507
0.324,0.0600278469808,0.0531615837419,0.0221676588018,0.00383931289859,1e-12
0.326,0.0665526665711,0.0824569002443,0.0730401876412,0.0543965254123,0.0387406677168
0.328,0.0671929272369,0.0852759597309,0.0808138498171,0.0672815519556,0.0566724624676
0.33,0.0711859714692,0.104478865558,0.114433742297,0.105953740371,0.0957674440349
0.332,0.0714628953129,0.103818586635,0.108959545147,0.0983409003062,0.0893783299838
0.334,0.0648225260443,0.0666665785633,0.0421603639357,0.0241098792393,0.017340463671
0.336,0.067733942391,0.080816095686,0.073363510916,0.0634074260947,0.0564216946734
0.338,0.0693012125508,0.0882296384174,0.0877144173063,0.0796509657513,0.0730043021644
0.34,0.0732506341242,0.10707880325,0.11940217809,0.115053462097,0.108420416353
0.342,0.0718065404944,0.097158892793,0.0958852846653,0.0849291240032,0.0781530088971
0.344,0.0715793622944,0.0946974996466,0.0926034862009,0.0838015664511,0.0779598374482
0.346,0.0745477203885,0.108669757183,0.117610810344,0.113253221078,0.107733838564
0.348,0.0707637137701,0.0864572895525,0.0744444204277,0.060958285099,0.0548665123983
0.35,0.0667373163565,0.0666911599733,0.0486343194997,0.0385365940705,0.0344177661654
0.352,0.0608050792424,0.0419932285336,0.0208338728579,0.0133997478407,0.0108180919313
0.354,0.0592939765973,0.0397034079711,0.0294294157057,0.0273560457681,0.0256033853717
0.356,0.0670570572603,0.0707689222904,0.080782886119,0.0855465488451,0.0835044427577
0.358,0.0729675423516,0.097866168103,0.125078935386,0.134355905082,0.132462175
0.36,0.0653654524281,0.0573550541578,0.0353743718859,0.0175553006512,0.011655276312
0.362,0.0639922110784,0.0533297263694,0.0402894154145,0.0359431278614,0.0338914881817
0.364,0.0671611768589,0.0678743666413,0.0675321415244,0.0675959625454,0.0655028991865
0.366,0.0568734902559,0.0229272551486,1e-12,1e-12,1e-12
0.368,0.0565677704008,0.0262242697712,0.0095245623266,0.00461617312348,0.00276818387718
0.37,0.0569770295885,0.0310271792495,0.0220212945898,0.0186531431561,0.0165326202011
0.372,0.0619986260609,0.0502617306458,0.0522306387271,0.0513770448916,0.0485728159736
0.374,0.0562488121836,0.0287173423138,0.0107749677408,1e-12,1e-12
0.376,0.0536396417442,0.0234419866488,0.0127578682673,0.0165204907672,0.0144173914201
0.378,0.0491683229904,0.0136146438029,0.00468098385915,0.00136393066403,5.48287024916e-05
0.38,0.0500051913208,0.0193320209586,0.0161947896171,0.0149465172227,0.0127443785272
0.382,0.0503561962637,0.0233712233438,0.023118785963,0.0222887199891,0.0202262718792
0.384,0.0453275128488,0.0108849845773,0.000798430383823,1e-12,1e-12
0.386,0.0446094477506,0.0128328336344,0.00965112291958,0.00888541329404,0.00777813113177
0.388,0.0393852542403,0.00364630624089,1e-12,1e-12,1e-12
0.39,0.0383440153916,0.00603375244862,0.00621864358146,0.00570992323604,0.00524464351765
0.392,0.0373823023007,0.00770942088347,0.00880381220817,0.00805452602792,0.00742356168711
0.394,0.0340488437479,0.0040805585157,0.00117308862641,1e-12,1e-12
0.396,0.0357726174558,0.009930428258,0.0103495367211,0.00774212907363,0.00729371489153
0.398,0.0346006924951,0.00974130322275,0.00913925185186,0.00711978399228,0.0065321676689
0.4,0.0317468114839,0.00552136081536,0.00206119683307,0.000283635701982,1e-12
0.402,0.0252031076286,1e-12,1e-12,0.00229816025355,0.00761374055791
0.404,0.0257724195095,1e-12,0.00292299713394,0.0096179810763,0.0137018262577
0.406,0.0195679405127,0.00309719885364,1e-12,1e-12,1e-12
0.408,0.0212247024626,0.00846360597823,1e-12,1e-12,1e-12
0.41,0.0199257517373,0.00658973159021,0.0043252060053,1e-12,1e-12
0.412,0.022804706003,0.0157549079269,0.0174200246334,0.0043027540688,0.00293454857111
0.414,0.0265653123932,0.0303519591797,0.0413462750637,0.0216201800806,0.0183513761441
0.416,0.0285599753256,0.0391929092031,0.0531925677624,0.0339895422349,0.0306198095027
0.418,0.027294250679,0.0314227456915,0.0316834268867,0.0149105632745,0.0121711773899
0.42,0.0247526249153,0.0190342890321,0.0104102523386,0.00100349191437,9.68012855707e-07
0.422,0.0260822960689,0.0250115268392,0.0224883613653,0.0115235273941,0.00849475579486
0.424,0.0260408275772,0.0250827839686,0.0229989864913,0.0133109822357,0.0110717513727
0.426,0.0274697238976,0.0315027636549,0.0338285647995,0.0240655040393,0.021572983224
0.428,0.0273294442637,0.0305073393727,0.0302686002458,0.020449804247,0.0181521958329
0.43,0.0278076780655,0.0325346455623,0.0333478659063,0.0243129801555,0.0221619477413
0.432,0.0282484822031,0.0342834708568,0.0355772792875,0.0268691771122,0.024770872223
0.434,0.0275304254075,0.03033930359,0.027741744109,0.0189798279505,0.0170083318241
0.436,0.0250506334951,0.0188397468072,0.00973665259294,0.0025227831542,0.00120390997714
0.438,0.0224411054163,0.00994912964976,0.00330080408481,0.00343317221328,0.00463534477375
0.44,0.0242433943027,0.0171270989975,0.0152713670485,0.0158579403452,0.0173887377547
0.442,0.0278513625489,0.0315182232845,0.0388988002727,0.0421854595542,0.0448275939321
0.444,0.0291992514255,0.0374772325525,0.0461851710194,0.0476980136179,0.049556378453
0.446,0.0290073840888,0.0356780122478,0.03887843005,0.0368910029432,0.0375684162142
0.448,0.0285092202058,0.0326472888835,0.0322697165303,0.0293866352349,0.0296752584794
0.45,0.0305304278935,0.0418878861128,0.0484612670695,0.048358862275,0.0493916671439
0.452,0.0334132432056,0.0556573529808,0.0711928189535,0.0737325846908,0.0754303378906
0.454,0.0314503219882,0.0423077677948,0.0394275966537,0.0324427276767,0.0315934484234
0.456,0.0271876038282,0.0197147243671,0.00393643352658,1e-12,1e-12
0.458,0.02672522452,0.0192844077649,0.0128430263962,0.0133491922369,0.013717698534
0.46,0.0243072403859,0.0114940853083,0.00534084275082,0.00283637238813,0.00234630872054
0.462,0.0233482378202,0.0105180231845,0.00852325733928,0.00852265360864,0.00879187821977
0.464,0.0244361456963,0.015617936274,0.0180341575412,0.0190182962601,0.0195013785312
0.466,0.0295081998462,0.0346970215339,0.0521724484338,0.0592189093515,0.0612336176653
0.468,0.0379675019133,0.0744422916253,0.128991356565,0.152234527333,0.158062069178
0.47,0.0453507099695,0.115919250818,0.204767078578,0.240014036051,0.24836985721
0.472,0.0489320340992,0.133893656132,0.220369182826,0.247863223512,0.254159654756
0.474,0.055104906267,0.170595148277,0.281109870818,0.318348921211,0.326882318533
0.476,0.0578220597315,0.1809093675,0.278769227798,0.30564872475,0.311656249349
0.478,0.0584717779152,0.175124687174,0.248904083065,0.265083302563,0.268851949018
0.48,0.0551342916261,0.140088562013,0.169047576016,0.168482770074,0.168726434895
0.482,0.0548962894788,0.13231671494,0.161331737921,0.168191507613,0.170344423225
0.484,0.0533143630771,0.11637120445,0.135431166587,0.138859416723,0.140032294562
0.486,0.0602772577241,0.158017374404,0.219173885474,0.243022329593,0.248763437934
0.488,0.0602223413956,0.150680550196,0.193618966811,0.202688067511,0.204753823424
0.49,0.0576066796488,0.126520817062,0.143771592347,0.14314638272,0.14336525308
0.492,0.0626734800814,0.155866792208,0.203948167747,0.22037113922,0.224475545034
0.494,0.0604889560975,0.134716931903,0.155575007322,0.155345100314,0.155422144934
0.496,0.0575962766033,0.111780693855,0.117089674113,0.114478131052,0.11439600717
0.498,0.0582861253179,0.114087309277,0.130026071891,0.135078395436,0.136689131477
0.5,0.0584074419872,0.112696229068,0.130583157911,0.135388372921,0.13676503706
0.502,0.0622487855303,0.134134152141,0.172130570924,0.185678463118,0.188977694701
0.504,0.0631745870449,0.136310354529,0.170290665081,0.178759234315,0.180770482093
0.506,0.0618868502411,0.12415584974,0.143314085069,0.145014263776,0.145625289215
0.508,0.0653633928079,0.143119496513,0.180573997567,0.192392787535,0.195326256753
0.51,0.0670430546614,0.149849085062,0.188235807228,0.198205387126,0.200557906742
0.512,0.0708646797852,0.170388002063,0.222908365599,0.238775841733,0.242444168117
0.514,0.0676935553562,0.142693849739,0.158963731941,0.155599559631,0.154926112939
0.516,0.0645967764252,0.119451300306,0.121620400136,0.118324605386,0.118105257319
0.518,0.0629114309338,0.107925381754,0.110833125169,0.111116134196,0.111627995302
0.52,0.0678447812226,0.135788098674,0.166922354495,0.180174692686,0.183459037861
0.522,0.07513231811,0.178174095562,0.242801097882,0.268375243075,0.274193169117
0.524,0.0717320463025,0.14882036857,0.167738791181,0.164705269147,0.163922669285
0.526,0.0694453209718,0.130772224739,0.137639258557,0.136166565065,0.136350998941
0.528,0.0785635563019,0.183826186223,0.237927328097,0.259230157169,0.26437454171
0.53,0.0750302274304,0.15377195087,0.166101411345,0.160739282439,0.159523240622
0.532,0.0811021692603,0.188505263527,0.232599245059,0.245603981914,0.248758650077
0.534,0.0874883926404,0.225101237638,0.293701189314,0.314935916614,0.31967217613
0.536,0.0848528776036,0.197632880843,0.223562942631,0.220728147064,0.220052138172
0.538,0.0803932153499,0.161592258302,0.159164598114,0.151069837643,0.149834196535
0.54,0.0825194703209,0.171963341693,0.188525706534,0.193654246941,0.195337142915
0.542,0.0837296529444,0.175948567598,0.197717861998,0.203386547775,0.204919014093
0.544,0.0825986585353,0.164821035893,0.177180447765,0.177547418615,0.177887234331
0.546,0.0873106338994,0.19119419631,0.227696417666,0.23995425544,0.242951754891
0.548,0.082439239375,0.154509568467,0.15233827618,0.143021294661,0.141063393991
0.55,0.0872403894525,0.181619128343,0.207964982806,0.215717605179,0.217766082505
0.552,0.092035758243,0.208013434224,0.252798070524,0.266173292126,0.26921756679
0.554,0.090902326787,0.194494657967,0.21723225876,0.217223547674,0.217253470657
0.556,0.0873713860577,0.167154627116,0.167396117345,0.160921357355,0.15986950184
0.558,0.0893160272902,0.176750659991,0.192352028097,0.196376136558,0.197689917424
0.56,0.0991828123155,0.234762259855,0.29732004575,0.321148890811,0.326616099982
0.562,0.0841023485471,0.125112339553,0.0678579746071,0.0262476362955,0.0169085355171
0.564,0.0891864396983,0.154083528103,0.136347462525,0.119058306956,0.113820278703
0.566,0.0917029869012,0.167701118584,0.166703793988,0.157133675702,0.1538904322
0.568,0.0879226276638,0.143121415833,0.125517308178,0.109372180705,0.105305194498
0.57,0.0847817924208,0.125404418016,0.105795742104,0.0937094092947,0.0909781961076
0.572,0.0914191062499,0.162092620605,0.1734676688,0.173646992478,0.173172603338
0.574,0.0883890749409,0.142390480831,0.133457727355,0.120953663032,0.117752716757
0.576,0.0886126741381,0.14330456374,0.139737882885,0.132626404778,0.130871606194
0.578,0.0888412908449,0.144091652231,0.143364846418,0.137474003547,0.135923593401
0.58,0.0883538610188,0.140743445037,0.138853763265,0.132415756708,0.130772820194
0.582,0.087565613624,0.135970950742,0.13265977753,0.126145176211,0.124543986632
0.584,0.0855211771135,0.124694449007,0.11616234125,0.108211316583,0.106373850444
0.586,0.0765880065011,0.078019606053,0.0436329641777,0.0274396803803,0.0241190967402
0.588,0.0840619660566,0.115551850144,0.109880649924,0.103518273358,0.101605482617
0.59,0.0828878004523,0.110475205779,0.101317336236,0.0916541231648,0.0891854891023
0.592,0.0876512350924,0.135912395522,0.145619098427,0.143405591406,0.142439443731
0.594,0.0750437185621,0.065973897734,0.0153923738517,1e-12,1e-12
0.596,0.073412265254,0.0640055032822,0.0382393780617,0.0334100709011,0.031615124135
0.598,0.0756526562784,0.0777094779358,0.0669398510694,0.0652142213454,0.0637553466251
0.6,0.0697023350265,0.05424673143,0.0312800911325,0.0205840216429,0.0178270787913
0.602,0.0727685824483,0.0708319504528,0.062582914968,0.057808745302,0.0559480291277
0.604,0.0731289389309,0.0754142645963,0.0705170080875,0.065645412658,0.0638223066102
0.606,0.0674955980203,0.0527046437456,0.0322432217864,0.0211269985837,0.0184755954588
0.608,0.0678952522493,0.0583642526132,0.0481619474057,0.0434136237758,0.0420831164089
0.61,0.0703535338337,0.0717530122808,0.0714347264518,0.0694021327306,0.068411892142
0.612,0.0653101866763,0.0514381176922,0.0341288866945,0.0234447042244,0.0208514585319
0.614,0.0602053607582,0.0351244704022,0.0179409050488,0.013667076062,0.0131589176466
0.616,0.0571043286948,0.0294002793519,0.0192978676817,0.0179098213447,0.0175432000058
0.618,0.0529899750858,0.0212616547085,0.0129672813151,0.0103686682305,0.00969682130753
0.62,0.0595024370393,0.0445887470721,0.0494465278121,0.050856951017,0.0506459923093
0.622,0.0706945992677,0.0901776873955,0.12794855553,0.142294211378,0.14440322956
0.624,0.0646896367062,0.0595574761821,0.0488453298156,0.0340453330642,0.0300587590641
0.626,0.0640310003036,0.0586193368385,0.0523158177193,0.0473844836264,0.046239298885
0.628,0.0604431962132,0.045374545757,0.0330924454778,0.02687654146,0.025374809866
0.63,0.058001879798,0.0389276895757,0.0291007148336,0.0258252303973,0.0250669987613
0.632,0.0591070914373,0.0461340799835,0.0442232928355,0.0437830514504,0.0434610605898
0.634,0.0559841183115,0.036467457169,0.0278735086661,0.0229609792419,0.0216949427893
0.636,0.0495245244442,0.0166853624369,0.00184504361594,1e-12,1e-12
0.638,0.049014455621,0.0199968430768,0.0153671756438,0.0162478713649,0.0163383559183
0.64,0.051383146327,0.0307094147219,0.0339407429376,0.0370883590338,0.0375055282702
0.642,0.0499689950293,0.0288554607462,0.0282508691102,0.027162555278,0.0266494962801
0.644,0.0510469407487,0.0354269882104,0.0394245631445,0.0404828461019,0.0404566290496
0.646,0.0505932757695,0.0360539352878,0.0383505941696,0.0378145676181,0.0374360151408
0.648,0.0504417131707,0.0376435266126,0.0400627891446,0.0396656754392,0.039355540966
0.65,0.0540977311673,0.0534732477296,0.0671183482861,0.0713661918628,0.0719397298042
0.652,0.0548349473147,0.0572710578306,0.06873081432,0.0702528303012,0.0701794028035
0.654,0.0628577304813,0.0936205231161,0.133251762106,0.146846740299,0.149183396291
0.656,0.0669177117962,0.112786812232,0.158560086907,0.171285065437,0.173251562734
0.658,0.0692995073846,0.122462715749,0.164570638548,0.173818344582,0.175062839687
0.66,0.0668028523628,0.103510392843,0.116318622068,0.112489348797,0.111124354517
0.662,0.0628043090514,0.0791907826932,0.07306000959,0.0666283626651,0.0651663857478
0.664,0.0644502184492,0.0870804924496,0.0938757605422,0.0960611408119,0.0963868416657
0.666,0.0583666421415,0.0551304669755,0.0376673313436,0.0273054123765,0.0248319886691
