S,V
88.0806,0.0527627
88.8688,0.0671178
88.8768,0.0695683
89.0811,0.0509358
89.0413,0.0545708
89.6053,0.0627693
89.4104,0.051504
89.9441,0.0591148
89.7421,0.0590031
89.1246,0.0673738
88.1801,0.0678957
87.9027,0.0712643
87.5364,0.0586429
87.0843,0.0512718
86.6959,0.0564628
87.2038,0.0538564
88.437,0.0466645
88.5456,0.0644701
88.9918,0.0575376
88.7429,0.0747026
88.1151,0.0585489
88.1286,0.0511699
87.6706,0.057936
87.7439,0.0419472
87.1514,0.0404777
87.0407,0.0402302
87.2782,0.0409158
86.9287,0.0506694
87.1965,0.0506426
87.2508,0.051097
87.0077,0.0536364
85.998,0.0558754
86.508,0.0415527
86.5281,0.0329671
86.7334,0.0314901
87.4723,0.0262338
87.5814,0.0376064
88.2267,0.0376466
88.205,0.0407488
87.3083,0.0479799
86.942,0.051664
87.3789,0.0427133
86.9898,0.0404118
87.7327,0.040237
88.6551,0.0323093
88.6154,0.0436471
87.523,0.0556977
87.7868,0.065359
87.4508,0.0717669
87.0354,0.0590797
86.203,0.0555497
85.5248,0.0586954
84.9773,0.0587217
85.0275,0.0614808
83.9073,0.0805754
83.6227,0.0728005
84.3152,0.079114
84.3621,0.0712022
85.6695,0.0636305
84.9264,0.0642872
83.7625,0.0790769
83.433,0.0871869
81.7168,0.0878319
82.0767,0.0678441
82.2379,0.06725
83.0342,0.0821756
82.5351,0.0667007
81.3404,0.0789511
81.4198,0.0651649
81.4396,0.0769938
81.5612,0.0687975
81.6491,0.0727387
82.2162,0.0601618
81.6994,0.0752349
82.0351,0.0614867
81.632,0.0603884
81.4999,0.0787039
81.9165,0.0823883
83.1259,0.0650115
83.43,0.0730686
83.6757,0.0686334
83.8925,0.0682755
83.6865,0.06035
84.7388,0.0641644
84.2275,0.0814596
83.1379,0.0769274
83.3803,0.0733259
84.4229,0.0521464
83.432,0.0524281
83.2394,0.0490468
83.1486,0.0605611
83.8848,0.0551148
83.2331,0.0511865
83.0194,0.0369825
82.9733,0.0479128
83.0133,0.0506434
83.0969,0.0515152
82.2299,0.0419335
82.4303,0.0348183
82.5331,0.0340979
82.6483,0.0474967
82.4039,0.0606213
82.3282,0.0677256
81.8258,0.037184
81.3785,0.0369075
81.5594,0.0475392
81.4804,0.0448782
81.895,0.0253761
82.0036,0.0322215
81.7632,0.0437052
80.9472,0.0498201
80.8784,0.0330914
80.7916,0.0386629
80.835,0.0283362
80.9371,0.0365744
81.303,0.0321446
81.2527,0.0450905
81.9614,0.0358987
81.2546,0.0430149
81.8506,0.028241
82.2407,0.024308
82.0713,0.0250544
82.3431,0.0282525
82.3408,0.0332762
82.2306,0.0373927
82.127,0.0335355
82.4744,0.0314442
82.8725,0.0300375
82.5343,0.0406366
82.3003,0.0472955
82.1527,0.0380775
82.3234,0.0347577
82.5018,0.0462802
83.1218,0.0553398
83.3141,0.0396726
82.2285,0.0515471
81.3342,0.054855
81.0718,0.044247
81.2032,0.0462179
82.5726,0.0432868
82.2454,0.0301747
81.5359,0.0533552
80.7134,0.0499365
80.4945,0.061765
80.2284,0.0619216
79.7803,0.0586924
79.6047,0.0640636
80.3156,0.0582935
80.4119,0.0518069
79.5579,0.0528683
79.3977,0.0542191
79.415,0.0510212
79.0937,0.0551819
79.2273,0.0478864
79.1479,0.0404876
78.4602,0.050623
78.0172,0.0748739
79.229,0.0661044
78.9238,0.0576427
79.1848,0.0553049
79.6218,0.061553
78.753,0.0664092
79.597,0.0545753
79.2778,0.0700282
79.578,0.0589356
80.1843,0.0483382
79.9521,0.0547322
79.8165,0.0605743
79.7577,0.0674424
79.4664,0.0589606
79.2962,0.0557942
78.8536,0.070154
78.8389,0.0697653
77.6096,0.0809943
78.556,0.0801033
77.4539,0.0938169
76.2342,0.114943
76.6766,0.114136
75.9195,0.102043
77.5004,0.0799966
77.6043,0.08129
78.4001,0.0925902
78.278,0.0647391
77.2029,0.084508
76.6431,0.0829805
76.0612,0.0945978
77.2328,0.0756291
76.6848,0.0790329
77.0876,0.0793522
75.7262,0.0761736
76.8377,0.0525087
76.6811,0.0715722
76.7413,0.0764022
77.6161,0.0641904
77.917,0.0559821
78.0576,0.0670758
78.7924,0.0602818
79.5317,0.0582947
79.4608,0.0475076
78.3578,0.0516449
78.1967,0.0510431
77.5639,0.0715082
78.2988,0.0814302
78.2445,0.0898988
77.1262,0.0858009
76.2569,0.0817086
77.8749,0.0673958
77.3036,0.0671437
77.8608,0.0627051
76.3189,0.0829991
76.8957,0.0875262
77.2695,0.0934045
77.0661,0.0938481
77.5169,0.0712773
77.2622,0.0799321
76.7044,0.0945223
77.4691,0.0881873
77.841,0.087491
78.7681,0.0686576
78.2205,0.0763689
79.2778,0.0719383
78.1888,0.100465
78.8937,0.103021
78.492,0.103825
78.4468,0.0946749
79.1756,0.081076
78.7401,0.094616
79.9133,0.074511
79.3273,0.0850708
79.1529,0.0834818
79.4281,0.0809744
78.9193,0.0883769
79.0981,0.085714
78.6989,0.0890225
78.1171,0.0858405
77.173,0.0945041
77.3567,0.0745817
77.1729,0.0791978
78.1632,0.0652301
78.2157,0.0529321
78.0124,0.0541417
78.5055,0.049871
78.7093,0.0518365
78.0994,0.0729069
78.7512,0.0757535
78.8939,0.0747758
79.6922,0.0756333
78.2967,0.0784528
78.024,0.0853995
78.1125,0.0687519
77.6558,0.0760561
76.0168,0.104436
76.3479,0.0782202
76.8157,0.0770622
77.2149,0.0679033
76.8582,0.0724807
77.0466,0.0732849
76.7521,0.0758407
76.2998,0.0744667
77.4547,0.0538697
78.2842,0.0602561
78.6771,0.0467428
79.8706,0.0761443
79.8939,0.07812
80.142,0.060823
79.6843,0.0782915
78.6334,0.0887387
78.6245,0.0802827
77.5216,0.0910271
77.9673,0.0805841
76.2027,0.0975007
76.9925,0.0667057
76.8194,0.0707388
75.978,0.0881659
76.0636,0.0869741
76.8485,0.0646374
76.8382,0.0832807
76.9307,0.07452
77.0064,0.077529
77.2355,0.0883248
76.2616,0.0981922
75.9206,0.089595
77.2743,0.0640315
77.2641,0.0686395
77.0155,0.0666435
78.3298,0.0476579
78.4112,0.0470163
78.0448,0.0560844
78.7211,0.0476066
78.8012,0.0563542
78.6613,0.0487582
78.7101,0.0497133
78.834,0.0565046
78.4359,0.0625582
78.5288,0.0556391
77.3692,0.0781014
76.7695,0.0780161
76.3783,0.0661123
76.2782,0.0610273
76.3892,0.078242
75.3893,0.0726176
75.9154,0.0668677
75.3213,0.0718126
76.1765,0.0597918
75.3465,0.087113
75.4617,0.0810908
75.4402,0.0797959
75.7912,0.0694225
74.7151,0.08663
75.0404,0.0718849
74.9431,0.0861619
74.8701,0.0965406
75.0572,0.0965249
75.5948,0.0944774
76.5349,0.0719426
76.8742,0.0791752
77.256,0.0705301
77.5431,0.0790884
78.3326,0.0622461
77.3585,0.0756867
77.0668,0.0520889
77.8177,0.0480858
77.6581,0.0720651
77.1265,0.0911844
77.031,0.0717399
75.9042,0.0799076
75.9144,0.0891057
75.8106,0.0770048
75.67,0.0815258
76.3327,0.0835536
77.1817,0.0771333
76.6198,0.0692475
76.9597,0.063034
76.6588,0.0697009
76.4472,0.0694986
76.4378,0.0676798
76.2332,0.0687423
74.9681,0.0896127
75.2176,0.0899915
74.8521,0.11187
76.0234,0.0824667
75.8921,0.0875391
76.0428,0.0725369
75.5149,0.0883047
77.2145,0.0793367
77.3352,0.0701929
78.3048,0.0647042
77.3257,0.0645317
77.8711,0.0635494
77.694,0.0805857
78.0349,0.0878194
75.4219,0.123898
75.9289,0.0905067
74.3106,0.111619
72.4382,0.115207
73.3524,0.0890356
73.8061,0.0905437
73.6657,0.0898135
72.0528,0.098799
71.915,0.0787417
70.657,0.102435
70.4007,0.110744
70.5438,0.086507
69.9965,0.0818007
69.6345,0.0974424
69.7454,0.108202
68.2592,0.103084
68.009,0.101842
69.8296,0.077756
69.842,0.0927415
69.2151,0.110177
68.0603,0.116702
68.91,0.0803943
68.1666,0.0890435
68.7633,0.076166
68.2084,0.0957381
68.9501,0.0858001
68.9107,0.0688655
68.6066,0.0989363
68.7669,0.0960175
69.4326,0.0776375
68.8425,0.102881
67.9,0.104279
68.7083,0.0858145
69.048,0.0950045
69.8596,0.0894842
69.6534,0.0770381
69.4158,0.0928987
69.3902,0.0918097
69.4542,0.0756254
67.7415,0.104506
68.1167,0.115229
68.4807,0.10267
67.7327,0.117281
67.5129,0.0938601
68.1399,0.0666751
68.6007,0.056274
68.7081,0.0692129
68.2978,0.0797335
68.7534,0.0837472
70.034,0.0826406
69.2166,0.0930509
69.9046,0.100941
70.2602,0.0969792
69.6331,0.088766
70.674,0.0812967
70.5972,0.0744711
69.8857,0.0684832
69.947,0.0658858
70.9308,0.0645199
71.3669,0.061357
71.2083,0.0590513
70.8779,0.070469
70.9893,0.0611263
71.1285,0.0549155
70.9418,0.0607751
70.9895,0.0466448
71.121,0.0559305
70.604,0.0648263
70.7306,0.0651028
71.3022,0.0466578
71.7343,0.0500217
71.8753,0.05573
72.7173,0.059419
72.9911,0.0760272
73.0341,0.0833154
72.1045,0.0865073
70.3974,0.110506
70.0608,0.106058
70.0124,0.0938454
69.4744,0.0825922
69.7943,0.0795062
69.5991,0.0960917
71.0697,0.074209
71.4014,0.0597545
71.6928,0.0539064
71.3477,0.0512272
71.8947,0.0507778
71.0915,0.0910504
70.2216,0.103161
71.2559,0.092222
70.6086,0.107207
72.6508,0.0925425
71.263,0.099422
69.0675,0.110057
68.418,0.116662
68.2188,0.103721
68.0297,0.0970719
67.8876,0.11032
68.4489,0.0867454
68.0124,0.0833652
67.3298,0.112728
68.5799,0.100118
69.156,0.0975885
68.9551,0.102327
69.1161,0.11196
68.5986,0.0952177
67.6763,0.0928963
67.7095,0.0974777
68.0816,0.0937916
69.3286,0.100311
68.6088,0.0979879
68.7419,0.0792668
68.5799,0.0858971
68.2415,0.0974395
67.412,0.107652
67.3979,0.113365
67.7807,0.0922751
67.4119,0.0995942
66.9295,0.0920441
67.243,0.0727561
67.196,0.0796872
67.4176,0.0906944
66.6798,0.103905
66.6545,0.109486
67.2547,0.12242
67.7694,0.101734
67.4395,0.0966483
67.3711,0.115517
67.4143,0.116182
68.085,0.124101
68.2797,0.118819
67.7422,0.113413
67.9739,0.12088
68.1781,0.126787
68.6943,0.0956801
68.7573,0.0865074
69.8729,0.0767331
69.0314,0.10134
68.872,0.098939
68.1381,0.104947
67.5849,0.0900359
66.294,0.0880667
66.0514,0.0967617
65.468,0.0975521
65.1657,0.0849426
66.4751,0.0793096
66.4823,0.0976086
67.5445,0.0899689
67.8205,0.0792615
68.158,0.03053
68.3073,0.0489573
68.0891,0.0545121
68.8542,0.0514217
68.3984,0.0471629
67.9948,0.0729639
66.5673,0.0884589
65.9654,0.0922893
65.9936,0.107703
66.7667,0.101612
67.6907,0.0984236
66.8051,0.103504
66.1386,0.084692
65.6454,0.0679003
65.7676,0.079324
65.6444,0.0956753
65.5157,0.0840511
66.3769,0.0642792
65.4426,0.076556
65.071,0.0698504
65.6272,0.0738239
66.3381,0.0591509
66.1867,0.0579412
65.7998,0.0696686
65.0344,0.0719519
65.5395,0.0596805
66.3259,0.0652495
67.2369,0.0602697
66.8207,0.085799
67.2822,0.0677696
67.5215,0.0620997
67.9158,0.0657703
67.9025,0.0759685
67.3964,0.0984906
67.8751,0.0854744
68.9123,0.0706594
68.6809,0.0710234
68.4258,0.0859587
67.6851,0.0917053
67.8046,0.0984114
67.9782,0.0829769
68.3631,0.0760888
68.2924,0.0705112
68.1537,0.0753734
68.6502,0.0682372
68.1108,0.0734405
67.4983,0.0931582
67.5515,0.0886224
67.7315,0.104338
67.936,0.106834
67.4739,0.114021
66.9292,0.120155
66.8778,0.100286
67.2283,0.0930124
66.9835,0.0995921
67.5287,0.0974283
66.9866,0.0993095
67.7394,0.0924419
66.6978,0.112102
66.3181,0.105537
65.9648,0.0820471
66.8889,0.0695498
66.521,0.0947636
66.4593,0.0755242
67.6903,0.0789423
67.541,0.0728024
67.2121,0.0718923
67.1009,0.0685879
67.2544,0.0641073
67.8932,0.072392
68.1694,0.0437266
68.5939,0.0334945
68.8428,0.0445227
69.0107,0.0431236
69.6399,0.0349845
70.3475,0.0437101
69.7556,0.0738269
68.9562,0.0717829
69.0611,0.076341
69.0334,0.0628551
69.0878,0.0636195
69.1368,0.0683329
69.2056,0.0615855
69.2834,0.0574575
68.805,0.0636672
69.2899,0.0640914
69.1305,0.063622
68.777,0.088347
68.0664,0.0843898
67.6742,0.0816192
67.434,0.0842776
66.6173,0.0968739
66.882,0.0924151
66.225,0.0969912
67.0888,0.0978013
66.4371,0.106984
66.3196,0.0907054
65.773,0.0929873
65.8721,0.0875806
65.0773,0.0983407
65.1882,0.0845855
65.4258,0.078492
65.4635,0.0945625
65.0391,0.0900222
65.1,0.0575833
65.548,0.0700232
66.2163,0.0809148
67.2042,0.0626617
67.2862,0.0785704
67.3283,0.0745028
67.0314,0.0825749
66.973,0.0809316
67.492,0.0771224
67.5241,0.0551998
67.9409,0.0649128
67.2745,0.0653294
67.0338,0.0875257
66.6243,0.10536
66.2753,0.110222
67.3326,0.0818803
67.1304,0.0845058
67.1818,0.0872743
67.3566,0.0844926
66.7142,0.0797859
66.8997,0.0886403
66.8346,0.0921299
67.6576,0.0689888
67.4353,0.0878875
66.89,0.0873581
66.449,0.0796801
65.7444,0.0924555
65.8584,0.0856304
65.6345,0.0871003
65.9318,0.0728658
65.4705,0.0624546
66.8089,0.0564979
66.2437,0.0750254
65.4544,0.0841255
66.2382,0.105011
66.3885,0.0962549
65.8415,0.099213
65.3985,0.120525
64.9625,0.120251
64.8949,0.119639
65.4793,0.134384
64.1996,0.137654
64.5904,0.144729
64.741,0.128528
64.4484,0.120815
64.5757,0.103058
64.5847,0.101439
64.5625,0.113474
63.9409,0.115935
64.3167,0.0939965
64.7561,0.0983361
64.621,0.121421
64.0994,0.119314
64.2735,0.0953084
65.4905,0.0790611
64.5793,0.0953763
64.9902,0.0971235
64.0809,0.112422
63.9397,0.0974368
63.9693,0.0959478
63.0005,0.0869775
62.9833,0.101894
62.773,0.10486
63.1494,0.0967182
63.8314,0.0881953
63.5477,0.0867668
62.9192,0.106045
64.2279,0.0979539
64.0324,0.0981114
64.3033,0.119259
64.4678,0.111346
64.9407,0.0939764
65.9446,0.0757003
65.7577,0.0874217
65.2852,0.088595
65.3509,0.102927
65.445,0.0927347
65.1857,0.0974694
65.3118,0.101037
66.6391,0.0964769
66.2349,0.113105
67.291,0.10406
68.6881,0.0922178
69.0765,0.101678
68.1439,0.116298
67.749,0.114338
68.2134,0.114781
67.6103,0.109
67.5641,0.106753
67.1801,0.112394
68.1668,0.108815
69.3117,0.104504
68.6111,0.117582
67.4374,0.116695
67.5467,0.113
68.8874,0.116466
68.7271,0.141191
69.3387,0.124846
69.7321,0.111905
70.2872,0.103687
70.11,0.106494
68.9095,0.120811
69.6034,0.110647
71.1558,0.109069
71.0633,0.106499
70.3631,0.121657
70.4574,0.116113
69.3747,0.127095
69.4982,0.111346
69.5896,0.094267
69.72,0.0940085
70.2086,0.108391
70.4182,0.0929497
68.7204,0.117184
69.1343,0.100275
68.3255,0.110867
68.0104,0.126502
70.037,0.0967609
69.5794,0.0954297
68.9841,0.112236
70.151,0.100352
71.0668,0.0882182
71.0916,0.101252
71.5826,0.0991555
71.4651,0.0929809
71.6422,0.0808276
71.2276,0.0765883
71.0255,0.0709542
70.8374,0.0691846
71.9501,0.0730048
73.0324,0.0619214
74.2447,0.0563367
74.1364,0.067089
74.7166,0.0639219
74.6708,0.0582963
76.1763,0.0440033
77.1297,0.0420677
76.2719,0.0566848
75.6784,0.0623398
75.1887,0.0635197
75.7609,0.0505926
76.334,0.0413522
77.1009,0.044981
77.3642,0.0396381
77.4184,0.0499579
77.5895,0.0319632
77.6214,0.034893
77.7932,0.0377764
76.7103,0.0424176
76.094,0.0400377
76.1891,0.0440336
75.8791,0.0466257
75.6831,0.0544179
75.5578,0.0504416
76.0789,0.0512571
75.5917,0.0642505
75.3464,0.0691328
75.084,0.0742758
74.7149,0.0991215
75.1406,0.0964163
76.5098,0.0758782
76.5369,0.0763537
76.9931,0.0834797
77.5618,0.0850586
77.7481,0.0958344
78.1639,0.096769
79.1831,0.0721659
78.2633,0.0633575
77.8109,0.0728961
77.5316,0.0907926
77.2195,0.086368
76.6365,0.0678252
76.5004,0.0711135
76.3197,0.0791785
76.6525,0.0734855
77.08,0.0786361
79.17,0.0762707
79.5345,0.0768266
80.1098,0.071159
79.5726,0.106576
80.23,0.0893113
80.1915,0.0968599
80.1821,0.0609425
79.724,0.0611899
79.9888,0.0642962
81.5586,0.0473657
81.2561,0.0651717
81.062,0.0665603
81.535,0.0801606
80.8384,0.079186
80.156,0.0822512
80.9301,0.081367
80.5975,0.0905143
79.7585,0.0854909
81.2955,0.08133
81.0136,0.0892075
81.9424,0.0555507
82.1029,0.0619379
81.9373,0.0687114
82.0434,0.082288
81.0871,0.0885055
81.3902,0.102164
80.6945,0.106059
80.0704,0.127387
80.3798,0.104856
78.6341,0.111453
78.7864,0.118241
78.8034,0.110879
79.3765,0.0991417
78.8527,0.102996
79.1757,0.108967
78.7888,0.112796
78.7895,0.115583
77.3898,0.131792
77.3939,0.114319
78.2838,0.117424
79.0127,0.106816
78.7582,0.121956
76.2942,0.142958
75.965,0.12167
76.7601,0.0961296
77.3039,0.112087
78.2484,0.108395
76.8594,0.123229
75.8749,0.103098
76.4258,0.0921101
76.5482,0.1045
75.4888,0.113445
77.3133,0.0835362
75.8584,0.0929021
76.2887,0.0942623
76.2973,0.101255
76.8483,0.0859999
77.4436,0.0933219
77.237,0.0921448
76.8952,0.0831554
77.0119,0.0821053
77.2603,0.0677606
76.3614,0.0897311
76.3779,0.102077
76.2428,0.0828174
75.4332,0.102836
75.3789,0.105281
75.7066,0.09557
76.4434,0.0774685
76.4418,0.0827362
75.8108,0.0934851
75.9144,0.0991185
75.0571,0.102679
75.0798,0.0924856
75.0806,0.0930411
74.5351,0.109836
74.1169,0.112206
74.969,0.0794812
74.6408,0.0979253
