S,V
111.752,0.0442665
112.439,0.0526692
111.287,0.0619418
110.636,0.0705322
111.405,0.0532926
111.959,0.0405451
112.756,0.0327904
112.425,0.047994
111.223,0.046564
111.878,0.0362536
111.685,0.0382749
112.368,0.0345597
113.187,0.0395664
113.796,0.0241902
114.253,0.0183954
113.363,0.0409871
112.213,0.0514354
112.608,0.0390023
113.481,0.0361431
112.241,0.0382163
111.807,0.0539149
111.9,0.0581336
112.076,0.0532469
113.016,0.0439428
113.156,0.0500778
114.461,0.0320135
114.632,0.0380311
114.455,0.0398481
114.741,0.0469885
114.313,0.0564757
114.336,0.0713578
115.186,0.045909
115.772,0.0490858
116.84,0.0463728
117.385,0.04271
116.713,0.0485221
116.394,0.0404391
117.051,0.0329099
117.268,0.0406978
117.092,0.0587841
117.728,0.0415454
119.089,0.0356754
119.254,0.0447893
118.455,0.0495473
118.731,0.0291136
119.386,0.0367337
118.27,0.0542657
116.788,0.0445611
116.666,0.0527411
117.763,0.036422
117.349,0.0308882
117.812,0.0473549
118.178,0.0334393
117.205,0.0390509
118.819,0.0294986
120.369,0.0239836
118.907,0.0316317
119.904,0.0248587
119.551,0.0237562
119.083,0.0259848
118.355,0.0318328
119.84,0.0335346
120.83,0.0253428
119.983,0.0419615
118.789,0.0489199
118.847,0.0337213
118.76,0.0460956
119.04,0.0488238
118.275,0.0461402
118.522,0.0273517
118.611,0.0274437
119.837,0.0259484
119.975,0.0247959
119.314,0.0361148
118.232,0.0484733
119.108,0.0417251
118.381,0.0444149
117.964,0.0437492
117.178,0.0424582
116.938,0.0408596
117.144,0.0343375
116.043,0.0345115
115.069,0.0424682
115.147,0.0372656
115.192,0.0204891
115.786,0.0311508
115.353,0.0396025
116.539,0.0264691
116.178,0.0328291
116.666,0.0393879
117.91,0.0291897
118.349,0.0242851
118.376,0.029078
118.444,0.0246448
117.481,0.0251688
117.473,0.028396
117.482,0.0291481
117.435,0.0291177
117.499,0.0279113
118.514,0.0335052
119.651,0.0243637
119.984,0.0229103
120.143,0.0243998
119.402,0.0215097
119.325,0.0179143
119.304,0.0201827
119.328,0.0233932
118.389,0.0231042
118.539,0.0187003
118.935,0.0191909
119.353,0.0211152
120.034,0.0186239
120.375,0.017017
120.119,0.0216067
120.763,0.0142247
121.172,0.0245766
121.761,0.0291333
121.413,0.0292533
123.372,0.0319137
123.001,0.0369327
123.288,0.0354944
122.878,0.0388042
121.82,0.0477656
122.001,0.0420055
121.924,0.0347408
121.611,0.0436866
121.117,0.0372914
122.113,0.0309847
122.71,0.026192
122.717,0.0336509
122.284,0.0226148
122.295,0.0309455
121.263,0.0362324
120.589,0.0354724
121.631,0.0203672
121.492,0.0357461
120.431,0.043014
119.747,0.033669
120.314,0.0331154
120.36,0.0384065
119.652,0.043383
120.757,0.0489521
122.754,0.0404743
123.525,0.0456735
124.112,0.0443632
124.709,0.0257439
124.696,0.0233287
124.659,0.0260858
123.228,0.0362237
122.823,0.0383653
124.4,0.0370006
124.967,0.0313666
124.871,0.0325997
124.367,0.0331314
123.586,0.0375555
124.455,0.0495057
124.073,0.0349774
124.768,0.0231446
125.201,0.0280272
125.556,0.0295065
125.126,0.0415976
125.585,0.040104
128.122,0.0157188
128.873,0.026045
127.805,0.0455903
128.356,0.0333291
128.979,0.0281109
128.528,0.0381849
128.548,0.0335029
128.038,0.0380932
128.517,0.0476422
128.199,0.0394493
127.279,0.0579593
127.121,0.0391707
127.102,0.0577571
126.082,0.0687018
126.447,0.0530446
127.662,0.0514705
126.423,0.0651739
126.633,0.0536783
126.634,0.0473707
127.808,0.0574182
129.035,0.0604492
131.504,0.058317
130.791,0.0384109
130.148,0.0426895
128.187,0.0527497
128.262,0.0521985
127.134,0.0644775
127.597,0.046194
128.337,0.0204269
127.825,0.0249399
127.848,0.0231327
127.875,0.0277594
128.177,0.0244722
128.949,0.019392
128.549,0.0288559
129.481,0.0161884
129.606,0.0206336
129.009,0.0310858
129.648,0.0230435
129.558,0.0269525
129.69,0.0145364
129.128,0.0152324
129.256,0.0251969
128.812,0.0390462
127.047,0.0298399
126.116,0.0312276
126.346,0.0193054
126.166,0.0316895
126.725,0.0263055
126.86,0.0334817
126.027,0.0415472
126.314,0.0217905
125.887,0.0251691
125.667,0.0272703
125.021,0.0187897
124.406,0.031806
123.518,0.0383992
122.916,0.0471982
121.29,0.0489453
120.598,0.031643
120.773,0.0239563
121.199,0.0192681
120.929,0.0379241
120.462,0.0372412
119.592,0.0505916
119.489,0.0502642
120.755,0.0420755
120.997,0.0559732
120.893,0.0552198
121.093,0.0450704
121.968,0.0305369
122.913,0.0283387
123.995,0.0340453
123.004,0.0458989
122.792,0.060912
124.859,0.0444314
124.36,0.0430266
125.987,0.0335914
126.718,0.0429085
125.765,0.0483837
126.045,0.0558863
124.713,0.0512693
123.106,0.0495113
123.17,0.0424183
122.925,0.0495161
123.032,0.0429899
122.592,0.0511394
122.426,0.0542283
121.856,0.0664569
121.161,0.0609954
121.391,0.0411793
121.561,0.0282783
121.583,0.0387773
121.036,0.0366988
122.301,0.0465017
122.399,0.0430692
122.359,0.0459203
122.372,0.0580646
121.632,0.0622266
121.625,0.0686886
121.568,0.060096
122.897,0.0525349
124.008,0.0395874
124.172,0.0484416
122.948,0.0289257
122.309,0.0462944
123.593,0.0410543
122.909,0.0552102
120.881,0.0600054
120.304,0.0655044
119.553,0.0701598
121.023,0.0626435
122.59,0.0629557
124.349,0.0330846
124.106,0.0342433
124.883,0.0219801
125.397,0.033177
124.498,0.0342493
123.577,0.0372547
121.76,0.0535556
121.946,0.0473165
122.535,0.0510081
123.152,0.0608554
123.51,0.0592811
122.823,0.0463183
121.255,0.0630591
120.235,0.0593154
119.76,0.0665736
119.563,0.0657362
119.334,0.0788633
119.828,0.0641263
120.147,0.0625947
120.587,0.0589993
120.873,0.0843602
120.903,0.0586626
119.759,0.0711417
120.741,0.0635505
120.768,0.0849824
118.941,0.0772333
118.309,0.109631
118.407,0.100335
119.298,0.104119
118.471,0.082025
118.645,0.0839618
118.623,0.0784972
118.437,0.070555
119.245,0.0665898
120.358,0.0627785
119.026,0.0636676
118.291,0.0634381
117.376,0.0682065
118.049,0.0573035
119.336,0.0572124
120.548,0.0568696
121.933,0.0541874
122.461,0.0600991
123.255,0.0418296
124.498,0.0469162
123.372,0.0554149
122.513,0.0551474
123.352,0.0541692
125.13,0.0382301
125.455,0.0298728
124.759,0.0347085
124.499,0.0475388
123.062,0.0592295
123.177,0.0390216
123.897,0.0292557
123.295,0.0229114
122.91,0.037085
124.191,0.0363352
123.815,0.0403852
124.649,0.045782
125.635,0.039574
125.398,0.0316949
125.753,0.0407941
126.767,0.0316918
126.504,0.0395615
128.232,0.00703138
128.027,0.026368
128.505,0.0387435
128.598,0.0278032
128.03,0.0334519
127.268,0.0421959
125.266,0.043405
125.544,0.0477192
125.04,0.042605
124.841,0.0460104
125.447,0.0619
125.493,0.0602935
123.48,0.0640581
123.609,0.0540053
123.551,0.0723684
123.324,0.0543596
121.971,0.0617406
121.687,0.0694728
121.799,0.0695878
123.391,0.0493971
122.651,0.0537192
122.373,0.0658276
121.145,0.077424
120.529,0.0635238
121.606,0.0498955
120.77,0.0461314
120.778,0.0544253
121.462,0.0537318
119.961,0.0464491
118.932,0.0540741
117.855,0.0633394
119.659,0.0398549
119.311,0.0526831
118.262,0.0567524
117.871,0.0494097
117.472,0.062172
117.145,0.0471879
117.518,0.0616989
118.404,0.0517998
118.415,0.0572237
118.138,0.049143
117.789,0.0634215
118.336,0.0751473
116.672,0.066094
116.099,0.0823707
116.071,0.0685134
116.261,0.0578287
115.716,0.0696016
115.992,0.0588355
116.482,0.0727111
116.946,0.0690776
115.984,0.0538384
116.387,0.058085
116.489,0.0672589
116.98,0.0523703
116.83,0.0543997
118.352,0.0596611
116.835,0.0745981
117.802,0.0581315
118.062,0.0726941
118.821,0.0552428
118.114,0.0829434
117.665,0.0818912
118.807,0.0501338
119.898,0.0510927
119.465,0.0784895
120.903,0.0688856
124.933,0.0538707
124.72,0.0634237
124.833,0.0695166
126.772,0.0771494
127.092,0.0656097
127.256,0.0509116
126.464,0.0539078
127.628,0.0497875
127.347,0.0318418
126.849,0.0483317
128.503,0.0291815
128.68,0.0351046
128.496,0.0482071
128.504,0.042429
129.258,0.0403077
129.085,0.0398097
129.338,0.0276807
129.852,0.0362218
129.503,0.0546865
129.244,0.0451374
129.729,0.0386505
130.359,0.0358869
130.462,0.0287905
130.078,0.0312815
130.048,0.0477765
130.297,0.0408885
130.432,0.036135
129.982,0.0333152
129.465,0.0403311
129.481,0.0448689
129.29,0.0196246
128.947,0.0421646
127.681,0.0429205
127.655,0.0557896
126.02,0.0719617
125.355,0.0613906
124.773,0.0608141
124.114,0.0768308
123.697,0.051547
122.832,0.0584964
121.01,0.0544625
121.889,0.0498742
122.073,0.0725555
123.379,0.0656828
121.82,0.0801367
121.458,0.0682364
120.555,0.0860242
120.418,0.0664793
121.289,0.0748473
121.458,0.0472409
122.01,0.0592696
122.137,0.0546346
122.862,0.0465589
124.151,0.0442018
123.985,0.0356528
125.051,0.0434734
125.477,0.0529733
125.95,0.0435308
126.15,0.058113
124.11,0.0536047
124.649,0.0553379
126.457,0.0528908
126.413,0.0525031
127.462,0.0666939
127.064,0.0622895
126.442,0.0638971
126.984,0.0396423
127.254,0.0434646
125.793,0.0564489
125.386,0.0624481
124.821,0.0587748
124.644,0.0688422
125.152,0.0372141
125.47,0.0445157
127.353,0.0359694
127.214,0.0506139
129.505,0.0449541
129.775,0.0655353
128.585,0.0655938
127.761,0.051265
128.744,0.0455559
129.75,0.0623986
131.061,0.0364768
130.337,0.0501133
131.222,0.0362114
131.818,0.0267677
132.978,0.0329558
132.343,0.0268601
133.068,0.019387
133.845,0.0195429
134.067,0.0186756
134.636,0.0237558
135.317,0.0292863
134.707,0.0272533
134.898,0.0454151
134.745,0.0454455
136.373,0.0370105
136.891,0.0366504
136.638,0.0411285
135.746,0.0499783
136.426,0.0477005
134.99,0.0492759
133.845,0.0631962
134.741,0.0446467
134.386,0.0548597
134.885,0.0608614
132.838,0.0602163
132.419,0.0506322
134.491,0.0383928
135.576,0.0301257
135.313,0.0438035
135.239,0.0498251
133.488,0.0724698
132.257,0.0634133
132.304,0.0476897
134.851,0.0406932
134.823,0.0574939
136.27,0.0535578
137.869,0.0440898
138.206,0.0587985
136.959,0.0658973
136.376,0.0692925
136.595,0.0638767
135.713,0.0735901
135.414,0.0314683
135.685,0.0524898
136.152,0.0446862
138.336,0.0260745
139.355,0.0388816
137.566,0.0609243
137.366,0.0632616
137.04,0.0545829
138.797,0.0138702
138.533,0.0165033
138.482,0.0127411
138.171,0.0245804
137.325,0.0278575
136.89,0.0140522
137.247,0.0238368
137.935,0.0344603
137.148,0.0362217
136.979,0.03402
136.746,0.0295754
137.256,0.0202216
138.344,0.0263442
137.909,0.0246319
137.405,0.0315427
136.749,0.0452506
136.152,0.0502241
136.809,0.0476184
138.228,0.0345404
138.645,0.0397048
137.917,0.0415775
137.881,0.0408565
136.999,0.0418235
137.379,0.0305813
138.155,0.0191942
138.054,0.0394429
138.473,0.036778
139.167,0.046508
140.701,0.034248
140.053,0.0477815
140.227,0.0393851
140.465,0.0271137
139.87,0.0418546
140.376,0.0251619
139.099,0.0360122
140.381,0.0279668
140.154,0.0370466
139.719,0.035032
139.89,0.0354858
139.825,0.0394565
140.072,0.0314528
138.709,0.0381384
138.797,0.0400243
137.685,0.0548736
139.557,0.0365801
139.006,0.0344965
138.678,0.0373172
138.038,0.0449199
136.967,0.0451342
137.214,0.0323909
136.984,0.0406448
137.476,0.0215486
137.419,0.0166021
137.219,0.0317328
137.278,0.0287113
137.286,0.0201457
137.138,0.0210467
137.512,0.0233454
138.805,0.0135166
138.171,0.0237141
138.412,0.0379061
138.768,0.0363967
139.295,0.0265174
138.797,0.0404146
137.106,0.0594353
136.418,0.0601046
136.207,0.0514071
135.281,0.0519114
136.126,0.0364229
135.467,0.029752
135.567,0.0393013
135.379,0.0430788
135.075,0.0463693
135.06,0.0416389
134.014,0.0563501
132.633,0.0611082
133.794,0.050187
135.116,0.057238
135.299,0.0456575
136.036,0.0562314
134.41,0.0694591
132.846,0.0643384
130.363,0.0780774
130.94,0.0723443
130.615,0.0718419
130.405,0.0658862
130.119,0.0691676
129.079,0.0712591
130.058,0.0788833
129.804,0.0658436
129.298,0.0497799
129.861,0.063363
129.52,0.0506728
130.612,0.0610948
130.906,0.0446068
131.749,0.0310277
131.918,0.0272686
133.404,0.0249376
132.099,0.0391102
132.401,0.0459773
130.942,0.0487187
130.144,0.0491162
130.925,0.0451934
130.655,0.0472517
130.459,0.0551598
129.76,0.0484517
128.231,0.0560491
128.005,0.0409162
128.038,0.0442125
128.702,0.0466512
128.959,0.0424559
129.661,0.0440961
131.146,0.045
131.036,0.0375424
