S,V
102.298,0.0540343
103.304,0.0515171
103.648,0.0477667
103.141,0.050183
103.758,0.0439515
104.457,0.040135
103.853,0.0410282
103.687,0.0429712
103.492,0.0432856
104.652,0.0402426
104.649,0.0435885
106.401,0.0404536
106.663,0.0418094
107.156,0.0401103
106.856,0.0413282
105.846,0.0459677
105.245,0.0477689
106.017,0.0456148
105.372,0.0455139
106.724,0.03901
107.019,0.0404841
105.722,0.0444147
106.868,0.0399531
105.192,0.0441447
105.188,0.0380323
105.752,0.0341572
106.286,0.037201
106.358,0.039973
107.68,0.0387532
107.654,0.0329955
108.08,0.0286568
108.167,0.0300191
107.64,0.0378457
107.074,0.0395071
107.445,0.0381764
107.299,0.0402364
107.791,0.0431405
107.904,0.0409048
107.546,0.0402622
108.416,0.0356915
108.412,0.0377991
108.074,0.039086
108.173,0.0422702
108.742,0.0441673
108.468,0.0465388
107.69,0.0440584
108.057,0.0430365
107.184,0.0475636
107.203,0.0465917
106.495,0.0474279
105.414,0.0457508
105.341,0.0447996
104.515,0.044113
104.404,0.0407589
104.859,0.0394071
105.275,0.0403126
104.324,0.0420344
104.308,0.0447674
103.272,0.0469208
103.257,0.0473998
101.869,0.0487939
102.561,0.0495563
103.024,0.051905
102.793,0.0531955
102.235,0.0511276
101.768,0.0517914
102.279,0.0489504
102.234,0.0489661
103.48,0.0456899
103.875,0.0482675
103.882,0.0460776
103.347,0.044073
103.862,0.0489239
103.902,0.0532049
104.802,0.0458933
104.765,0.0467013
104.863,0.0481969
105.226,0.0437608
105.826,0.0440583
106.161,0.0445182
105.814,0.0479768
104.78,0.0479029
103.703,0.0501849
103.551,0.0485569
103.165,0.0484518
103.871,0.0456378
103.655,0.0491686
103.79,0.0488648
103.715,0.0484919
103.836,0.0507037
104.869,0.0501811
105.271,0.0503358
105.439,0.0495751
105.578,0.0429053
105.484,0.0431309
105.316,0.0420627
106.032,0.0400032
105.394,0.0427596
106.498,0.0407219
105.78,0.0460014
106.09,0.0435731
105.823,0.0426648
106.179,0.0395019
106.046,0.0391972
106.34,0.0412933
106.981,0.0403458
106.882,0.0360198
106.472,0.0371266
105.229,0.0417243
105.602,0.038778
105.572,0.034847
105.096,0.0371571
105.929,0.0380556
105.607,0.0417405
104.997,0.047233
105.46,0.0492459
104.919,0.0494955
105.688,0.0496029
106.57,0.0492197
106.591,0.046491
105.376,0.0521094
105.827,0.0519556
105.462,0.0518421
104.252,0.0544525
104.64,0.0498043
104.522,0.0448733
103.532,0.047205
103.519,0.0507803
103.953,0.0514507
104.642,0.0430721
103.021,0.0476039
102.514,0.0486498
101.883,0.0545824
101.979,0.054853
102.402,0.0531235
101.898,0.0586009
102.152,0.0580726
101.917,0.0575837
101.205,0.0616182
100.631,0.0648977
102.101,0.0643769
102.391,0.0629041
102.811,0.0612388
102.649,0.064203
101.622,0.0616473
103.555,0.0614502
104.441,0.0530673
103.974,0.0496377
104.527,0.0455493
104.387,0.0472602
104.801,0.0444855
103.946,0.0433563
104.581,0.0429655
105.398,0.0425926
105.454,0.0415781
105.321,0.0438691
105.451,0.0398256
105.146,0.0454075
104.985,0.0516394
104.751,0.0528899
105.04,0.0513725
104.123,0.0536532
103.785,0.0508094
102.958,0.0471011
103.387,0.0490643
104.126,0.0457274
103.77,0.0469433
103.281,0.0498417
102.809,0.0483931
103.28,0.050213
103.278,0.0510311
103.189,0.0492186
103.279,0.0511679
102.964,0.050026
102.712,0.0488818
102.49,0.0536486
103.24,0.0513756
103.04,0.0517374
102.902,0.0518869
102.064,0.0519405
102.411,0.0459248
103.159,0.0429774
104.346,0.0412897
104.317,0.0393079
103.566,0.0412591
103.674,0.0395975
102.639,0.0377883
102.298,0.0385665
102.224,0.0354278
102.682,0.0314888
103.761,0.0282687
103.701,0.0287353
103.969,0.026964
103.319,0.028306
103.418,0.0326736
102.843,0.0371401
103.467,0.0369434
104.334,0.0362374
104.258,0.0340019
104.789,0.0343902
105.203,0.0341276
104.222,0.036526
104.221,0.0398202
104.425,0.0458527
103.886,0.0418655
104.032,0.0387608
102.98,0.0430952
103.155,0.0473883
101.75,0.0484966
101.497,0.0494947
101.313,0.0497423
101.341,0.0465612
100.282,0.0521785
100.728,0.0522778
101.42,0.0504277
101.067,0.0538039
100.357,0.0541527
99.0555,0.0543074
98.2476,0.0536256
98.7929,0.0547193
98.4766,0.0559422
98.4108,0.0560339
98.3439,0.0555213
97.5365,0.0573563
98.5515,0.0535211
98.1543,0.0522283
98.0085,0.0524987
97.9239,0.0518904
97.8717,0.0544558
96.462,0.0545109
97.3518,0.048724
96.6334,0.0533193
96.2557,0.0507554
96.1727,0.0503387
96.902,0.0488389
96.9251,0.0464645
97.8429,0.0388424
97.6392,0.040612
97.2198,0.0407146
96.6141,0.0398764
96.1531,0.0408642
95.8822,0.0455537
95.4685,0.0431268
96.1346,0.0382922
95.6,0.0421701
96.1326,0.0402196
95.6957,0.0447156
95.7242,0.0430522
95.5824,0.0474054
94.5024,0.0524184
94.9185,0.0519482
95.1878,0.0498344
94.5969,0.0469551
95.5,0.0425201
95.9577,0.0438996
94.799,0.0465091
94.6193,0.0486153
94.9897,0.0536103
95.8115,0.0542517
96.5758,0.04981
95.9949,0.0510063
95.8908,0.0511711
96.9276,0.0462993
97.1032,0.0489606
96.2283,0.0531105
95.8354,0.0599557
96.2654,0.0582197
96.5351,0.0585682
95.9166,0.0607367
95.1965,0.0676864
95.6179,0.0688253
96.5016,0.0599734
95.9724,0.0669386
96.4831,0.0673834
95.7888,0.0716015
94.3121,0.0751253
94.7361,0.0714005
95.6961,0.0674123
94.5528,0.0670633
94.7469,0.0693992
94.2017,0.072278
93.7865,0.0752979
93.1906,0.0827492
93.3456,0.0790508
93.178,0.077498
93.0249,0.0764662
92.8511,0.077504
92.8812,0.0776098
93.1999,0.0809106
93.7936,0.0774711
93.4718,0.0781806
92.7267,0.080603
92.8022,0.0772393
92.7765,0.0754124
93.4821,0.0742689
92.2765,0.0779355
92.4986,0.0714117
93.0128,0.0694225
92.2164,0.0666822
91.9842,0.0603338
91.449,0.0624049
91.5511,0.0651308
89.995,0.0655738
90.8373,0.0610168
90.8768,0.0596709
91.3443,0.0553462
91.6097,0.0521205
91.804,0.0516938
92.1504,0.0544387
91.8436,0.0543506
91.6394,0.0548433
92.0578,0.0580433
92.0249,0.0546362
91.7228,0.0544425
90.9695,0.0547889
90.5363,0.0534965
90.6673,0.0554223
90.5848,0.0545036
89.758,0.0526239
89.4892,0.0536194
89.2593,0.0497733
89.9875,0.0501717
89.8756,0.0474012
89.0694,0.0518668
87.9448,0.0558155
88.0153,0.0540331
87.3596,0.0585761
87.3714,0.0586479
86.829,0.0593963
85.5783,0.0673122
85.1024,0.0716324
85.218,0.0690951
84.5992,0.0722443
85.1361,0.0748109
85.8486,0.0715767
85.8573,0.0681115
85.6871,0.0679205
86.5837,0.063568
86.533,0.062055
86.2944,0.0656867
86.121,0.0636421
85.2396,0.0666102
85.1675,0.071273
85.2079,0.0701992
85.1525,0.072173
86.2365,0.0678711
86.679,0.0651557
86.0408,0.069955
86.5584,0.0709744
86.2765,0.0723501
84.8354,0.0773693
86.0642,0.069225
85.8354,0.0701012
85.7886,0.0748561
85.9058,0.0677306
86.727,0.0686292
85.5086,0.0717765
84.6917,0.0689678
84.2891,0.0641069
83.9041,0.0618151
82.5044,0.0646609
83.8864,0.0579856
84.5309,0.0613557
84.1579,0.0597844
84.1591,0.06081
83.5748,0.0628618
83.7643,0.0627555
84.2914,0.0694382
84.1462,0.070891
84.2172,0.0723368
85.0734,0.0693257
84.5819,0.0739794
84.4882,0.0719704
83.8362,0.0782179
84.9297,0.070176
85.8606,0.0646509
86.2011,0.0615104
85.3937,0.0631731
87.021,0.0600201
86.5764,0.0580084
86.54,0.0549987
87.0096,0.0565169
86.945,0.0552355
86.4043,0.0528096
85.0503,0.0587238
84.5658,0.0647364
84.0613,0.0649884
84.079,0.0638549
84.7042,0.0621632
84.1972,0.0631875
85.8624,0.0557476
86.2208,0.0556579
86.7181,0.0535725
87.3125,0.0506816
86.4368,0.0546766
86.1646,0.0515942
86.1232,0.0466607
85.2918,0.0487829
85.0425,0.0485296
84.3447,0.0534666
84.1372,0.0520473
83.8851,0.0442199
83.7503,0.0375135
84.6119,0.0343001
84.2537,0.0354694
84.5381,0.0335078
84.8742,0.0338774
85.0202,0.0367758
85.2386,0.0359894
85.2298,0.03819
85.0272,0.0410393
84.7969,0.0415472
84.6633,0.045284
84.167,0.0433038
83.6749,0.0429542
83.9924,0.0442661
83.8727,0.0446016
83.5132,0.0476485
84.6218,0.0465716
84.7597,0.047235
84.3788,0.0501341
84.6802,0.0480432
84.7063,0.0444196
85.1165,0.0394441
85.474,0.0390741
86.299,0.0363766
87.3497,0.0336785
88.2715,0.0344259
87.8266,0.0371377
87.0904,0.0383418
86.6904,0.0408001
85.7032,0.0428253
86.2665,0.0366364
86.5544,0.0351748
86.5463,0.0339907
87.0019,0.0345452
87.2709,0.0318754
85.9996,0.0366222
85.1461,0.0391784
85.2249,0.0377273
84.9865,0.0400417
83.9446,0.0429149
83.6901,0.0439206
83.9167,0.0430489
83.7785,0.0443263
83.7516,0.0454959
83.852,0.0457202
84.4371,0.045014
84.9067,0.0455489
85.0094,0.0452341
84.7588,0.0464028
84.2791,0.0451209
84.0065,0.0471547
84.4803,0.047752
84.4143,0.0461366
84.2254,0.0453988
84.6516,0.0441928
84.6354,0.0413834
85.4799,0.0420521
85.4577,0.0408698
85.6476,0.0398777
85.5446,0.0413068
85.0962,0.0422421
84.4518,0.0477512
84.1173,0.0488389
83.9982,0.0540236
84.049,0.0531704
84.2142,0.0491873
83.6389,0.0553851
83.7758,0.0570511
83.5498,0.0537235
83.9517,0.0524277
84.9918,0.0516078
85.1178,0.0530591
84.5285,0.0596006
84.6725,0.0593694
85.5415,0.0576558
84.887,0.0626211
84.7793,0.0628376
85.1367,0.0646901
84.6941,0.0677846
84.0392,0.0713869
84.2114,0.0705624
84.8119,0.0712994
86.4832,0.06428
87.0188,0.060853
86.9581,0.062077
88.4814,0.0562429
88.5934,0.0563799
87.2749,0.0630633
86.1961,0.0664789
85.9268,0.0681166
85.088,0.0739507
84.6405,0.0667328
84.3851,0.071759
85.3994,0.0671321
85.0066,0.0659192
85.1038,0.0650261
84.0923,0.0696458
83.4266,0.0661414
82.5804,0.0714825
81.9435,0.0702231
81.7692,0.0721743
82.4939,0.0679317
81.9563,0.0749556
82.8256,0.0720656
82.4013,0.0747654
82.2652,0.0797743
81.5287,0.0839641
80.2279,0.0911584
80.7969,0.0861251
80.5093,0.0751074
80.5962,0.0723476
81.8684,0.0607946
82.1593,0.0573922
81.8412,0.057624
81.9548,0.0609178
81.8256,0.0592459
80.9547,0.0571073
80.4017,0.059388
80.5557,0.0601453
80.7973,0.0574953
80.6991,0.053763
79.7715,0.0595636
81.8806,0.0519879
82.3932,0.0532422
82.5149,0.0516025
82.2208,0.0547791
82.3993,0.0560428
82.4184,0.0573823
83.1423,0.0606754
82.6897,0.0610376
81.8589,0.0640957
82.0994,0.057946
82.91,0.0571185
83.5201,0.0609298
83.9621,0.06178
83.942,0.055327
83.379,0.0570019
83.663,0.0558387
83.3428,0.0591909
83.6295,0.0566296
83.7912,0.0587912
83.6583,0.0484445
83.6459,0.0445203
83.8763,0.0447454
83.4936,0.0468761
83.507,0.0435965
84.6811,0.0370178
84.157,0.0411664
84.1531,0.0388955
83.6832,0.035057
83.532,0.0375927
84.3759,0.0374116
83.8357,0.0382736
83.6524,0.0376791
83.9257,0.0375279
84.0211,0.0357673
84.8362,0.0365534
85.5157,0.0399129
84.6415,0.0443572
84.66,0.0419191
84.3634,0.0376
83.8688,0.0330798
83.3769,0.0372699
83.3341,0.0361979
83.2399,0.0382632
83.3019,0.0401258
83.0897,0.0414357
82.7178,0.039716
82.5165,0.0411517
81.9261,0.0434984
82.5995,0.0428037
82.9248,0.0414721
83.2121,0.0417979
83.173,0.0460743
82.1444,0.0482409
81.64,0.0469724
82.0484,0.0492734
80.7868,0.0556935
79.1711,0.0594162
79.6278,0.0616539
79.6211,0.0569958
78.6046,0.0583577
77.9932,0.0604984
78.2645,0.0559668
77.9427,0.0593235
77.3838,0.0599158
77.0013,0.0574949
76.7421,0.0511322
76.1719,0.0554397
76.0181,0.0577356
76.4195,0.0561382
76.532,0.0549505
76.6541,0.0508495
77.0292,0.0453443
78.2015,0.0412711
78.5866,0.0417321
78.6081,0.0446841
78.5848,0.0428096
78.9409,0.0390357
79.4275,0.0351684
78.9308,0.035173
79.4117,0.0364835
79.4406,0.0366507
79.8628,0.0334972
79.4565,0.0346529
79.0161,0.0373799
79.1753,0.0392491
79.2052,0.0426729
79.3615,0.0424406
78.6148,0.0467712
78.9784,0.0441907
80.0818,0.0452803
79.4804,0.0495992
79.8184,0.048629
79.5188,0.0529395
79.3387,0.0466727
79.0658,0.0493583
79.6502,0.0477214
79.5847,0.0475419
79.3219,0.0446542
78.6478,0.0505814
79.5398,0.0463187
79.4071,0.0490773
79.3561,0.049378
79.7285,0.048078
78.739,0.0519443
78.5144,0.0516826
78.4492,0.0515273
78.5041,0.0479002
78.9681,0.0467022
77.5067,0.0513228
77.9039,0.0499442
78.1092,0.0481048
77.8,0.0466396
77.651,0.0452399
77.7915,0.042848
76.9686,0.0442544
76.1113,0.0426585
75.9667,0.0409289
74.9749,0.0433041
74.3963,0.0477233
74.256,0.055087
74.4907,0.0555806
75.0692,0.0502639
75.3754,0.0496242
76.4793,0.0477385
75.8602,0.0481291
75.9296,0.0482552
75.409,0.0489008
76.2434,0.0480252
77.0152,0.0466062
77.2943,0.0447641
77.4806,0.041804
76.9938,0.0400899
75.6102,0.0419787
75.3856,0.0454315
74.5651,0.0489499
74.6745,0.0497901
74.3421,0.048691
74.2863,0.04525
74.4042,0.0472119
74.9411,0.0472621
74.826,0.0510472
75.1036,0.0504109
75.531,0.0503995
75.8395,0.0493574
75.3805,0.0496552
75.3321,0.047062
75.3876,0.0490513
75.487,0.0508724
75.8066,0.0477209
75.9718,0.0480989
76.2874,0.0483783
76.4927,0.0433692
76.8211,0.0490094
76.8743,0.0461409
77.1057,0.0466477
76.8863,0.0447997
76.8601,0.0448107
76.5188,0.0493009
76.4583,0.0467454
76.4054,0.0430148
76.5539,0.0442185
76.497,0.0477585
76.7087,0.0464263
77.3918,0.0438648
77.7674,0.0438785
78.2726,0.0425045
77.7537,0.0462932
77.6126,0.0487782
78.0813,0.050115
78.1704,0.0496698
78.5796,0.0526775
78.4621,0.0553235
79.2758,0.0514005
79.6049,0.0474379
80.0684,0.0398251
80.4273,0.0405854
80.4468,0.0412806
79.9791,0.0462535
78.7672,0.0512904
78.285,0.05092
78.3019,0.0542407
78.5525,0.0534542
79.0945,0.0490577
78.7245,0.0493149
78.5365,0.0502139
78.2487,0.0475801
78.7183,0.0469245
79.3282,0.0429959
80.37,0.039574
79.806,0.0426459
80.3558,0.0428006
80.0943,0.0458881
80.3156,0.0458716
79.5011,0.051494
78.428,0.0546304
78.563,0.0495187
78.9164,0.049288
80.3223,0.0434905
80.2676,0.0448529
80.6797,0.0422642
81.3523,0.0397135
82.0729,0.0397781
82.7856,0.0352887
82.3544,0.0355211
82.8657,0.0343749
82.2176,0.0392234
81.7444,0.0408962
81.8473,0.0413896
82.1597,0.0374213
83.0514,0.0353045
83.991,0.032704
84.2819,0.0329803
84.9533,0.0301361
84.2777,0.0312136
84.1592,0.031262
84.6595,0.0310215
84.4515,0.0287011
84.0746,0.0312633
83.9034,0.0312731
83.9432,0.0316911
84.6012,0.0291181
84.8,0.0316326
85.096,0.0333807
85.4166,0.0313642
84.8991,0.03326
84.7371,0.0356679
84.9617,0.032308
85.0683,0.0291453
85.6051,0.0245039
85.4541,0.0246731
86.3443,0.0240707
86.1826,0.0239443
