S,V
84.3972,0.0700654
84.6063,0.0737226
84.5234,0.0676259
84.4603,0.0784572
83.6574,0.0786383
83.2308,0.0865761
83.456,0.0870299
84.1464,0.0728584
84.5488,0.0640531
83.6287,0.0749329
83.9754,0.0418049
83.6569,0.0575228
83.9672,0.0688412
84.1948,0.0698858
83.7636,0.0786001
83.8654,0.0726264
84.1132,0.0547984
83.4252,0.0559607
84.0033,0.0465973
83.4388,0.0628254
83.0141,0.0657207
83.1482,0.0584462
83.178,0.0570312
83.3435,0.0572533
82.9075,0.0551563
82.4573,0.0706125
82.2127,0.0689326
82.0516,0.0770062
81.7003,0.0662162
81.0892,0.0696397
80.7854,0.0727551
80.4205,0.055225
80.3308,0.0584134
80.3716,0.0562421
80.1408,0.0614529
79.3854,0.0605482
79.3911,0.0592218
79.8686,0.0536016
79.2328,0.0671683
78.7013,0.0676977
78.5145,0.0582495
77.9268,0.0524697
77.8868,0.0691307
79.0779,0.0541018
78.779,0.0482487
78.2759,0.0672695
79.2296,0.0448307
79.3372,0.0573833
80.3733,0.0365444
80.4594,0.0478937
80.9654,0.0353056
80.8694,0.0409502
80.2569,0.0491828
80.3313,0.0520732
80.3011,0.0499787
80.0012,0.0468696
80.1375,0.0404922
79.6045,0.0584417
79,0.094152
80.4292,0.0237034
80.2622,0.0342386
80.0561,0.0360283
80.6769,0.0318006
80.9712,0.0365882
80.9401,0.0264972
80.6821,0.0502536
81.7093,0.0524305
81.4019,0.0553231
82.2411,0.02823
82.2098,0.0411886
82.0717,0.0280738
82.1403,0.031203
82.0858,0.040554
81.8008,0.0485572
81.2249,0.0513625
81.4994,0.055709
80.8072,0.0695745
80.6689,0.0743413
81.3504,0.0376199
80.4644,0.0501231
81.1832,0.0591169
81.346,0.0580766
81.3315,0.0804242
81.2376,0.084702
81.6262,0.0764044
80.7224,0.082889
81.1887,0.0797003
82.3675,0.0519245
81.6977,0.0477905
81.062,0.0721487
80.2636,0.0833447
81.5565,0.0845065
80.7446,0.0929658
80.2686,0.0828357
80.2276,0.0623799
80.3124,0.0655947
79.7832,0.0850203
79.9787,0.0806554
81.3295,0.0710849
80.8168,0.084843
81.3644,0.0648682
81.4433,0.0482449
81.2618,0.0466328
82.7967,0.0408637
83.3971,0.0476001
83.0199,0.0620486
83.1688,0.0576613
82.7485,0.0588517
81.6191,0.0821643
82.0568,0.0694002
81.6374,0.0612592
82.148,0.0678408
82.0617,0.063747
81.363,0.0674458
81.7456,0.058421
80.7343,0.0881926
81.9911,0.0786538
82.4541,0.0898795
82.9381,0.0642612
82.0924,0.0896495
82.5252,0.0754155
83.33,0.0627492
82.8051,0.0574982
82.69,0.054698
83.0386,0.0582876
82.1991,0.0739767
81.7579,0.090251
81.2654,0.0794276
79.8654,0.0834166
81.0707,0.0857118
81.4481,0.0883663
82.2083,0.0903595
81.919,0.10087
81.7674,0.10317
82.5893,0.0904069
81.431,0.0719105
81.8599,0.0815607
83.2341,0.0546915
83.8071,0.061137
85.3721,0.0551358
84.9539,0.0664276
84.3102,0.0698093
84.8564,0.06918
84.5182,0.0498646
85.7382,0.0613485
85.7232,0.0368373
85.9101,0.055879
86.6924,0.0359401
87.0474,0.0316971
87.4526,0.0420876
87.6464,0.0457212
87.0957,0.0486797
87.7848,0.0330137
87.1454,0.0578377
86.7134,0.050353
86.688,0.057531
86.626,0.0577242
86.2425,0.0522938
86.9705,0.0384993
87.6298,0.0465789
88.2884,0.0518072
87.9792,0.032006
87.2864,0.051192
86.752,0.0405327
86.1603,0.0323168
86.8816,0.0123558
86.5504,0.0224348
86.1513,0.03055
86.0209,0.0299044
85.7964,0.0482971
84.8322,0.0428441
85.1429,0.0458743
84.3929,0.0558271
84.8829,0.0451529
84.4264,0.0417709
83.8306,0.0452466
84.3284,0.055584
84.0157,0.0535113
84.4012,0.0602986
83.3704,0.0610721
82.8865,0.071075
82.5837,0.0474571
83.5122,0.0487703
84.1991,0.0433586
84.5757,0.0435275
84.3644,0.0437146
84.6844,0.040754
84.2785,0.0463906
84.6619,0.0364544
85.0104,0.0315971
85.2028,0.0418939
84.8921,0.0357721
84.609,0.0329774
85.5928,0.0243235
85.4662,0.035049
84.6295,0.059138
83.9864,0.0752166
83.0271,0.0574231
83.2576,0.0585107
82.7557,0.0573938
82.819,0.0638106
83.9865,0.0528913
83.4979,0.0550982
84.1472,0.0467788
84.7185,0.0522229
85.0759,0.0669454
85.4839,0.064421
85.4652,0.0571659
85.3778,0.0527996
86.954,0.0320635
86.4775,0.0445641
87.1493,0.044403
88.8734,0.0436426
88.4755,0.0532262
88.9118,0.0504183
88.1503,0.0532911
87.9626,0.0645456
87.8713,0.057007
87.5374,0.0648869
86.6019,0.0513455
86.8615,0.0389563
86.8523,0.0497468
86.9242,0.0444889
86.6215,0.0534271
86.4272,0.0611659
87.3618,0.047327
86.8328,0.0581174
88.344,0.0347293
88.6168,0.0465906
88.6334,0.0429546
89.541,0.0138865
89.2909,0.0400122
88.3756,0.0468843
88.3152,0.048
87.9021,0.0543778
88.2094,0.0420041
87.7015,0.052998
89.1785,0.0469455
88.7401,0.0478924
90.6318,0.0479301
91.7017,0.0428761
91.1045,0.061622
89.7037,0.0527378
90.5955,0.0546895
90.8695,0.0438878
91.132,0.0330011
91.1582,0.0402472
91.82,0.0421799
92.5578,0.0415617
92.9731,0.0426446
92.8593,0.0523282
92.7686,0.0533728
92.5089,0.0627199
92.0946,0.0685716
92.4943,0.0356267
92.7966,0.0406572
93.1294,0.0441556
93.908,0.0385042
93.9275,0.0572415
93.1015,0.048719
92.8663,0.0330984
93.1246,0.0288929
93.6525,0.0256036
93.4076,0.0348449
92.9227,0.0436663
92.1605,0.0598683
92.5752,0.0527782
93.5625,0.0351538
93.9058,0.0385361
94.3289,0.0468894
95.1566,0.0227426
94.3369,0.0436347
93.7204,0.0382488
94.1555,0.0370872
93.3054,0.04007
92.6549,0.0531113
92.2215,0.0359864
91.969,0.0555614
91.7346,0.0523681
92.4601,0.0428519
92.5972,0.0399142
92.4611,0.0344596
92.4998,0.0373183
91.7356,0.0445485
90.8382,0.0502476
90.2254,0.0423669
89.684,0.0465591
88.7153,0.0666185
86.8582,0.0820976
87.3787,0.0593879
86.9898,0.0547466
85.7645,0.0727147
86.2464,0.0647282
85.4118,0.0650868
86.3992,0.0530344
86.0235,0.0570672
85.8965,0.0623671
86.7345,0.0543106
85.7631,0.0589257
87.4275,0.0384589
87.4448,0.0435692
87.7193,0.0479807
88.5457,0.0354375
87.1095,0.0453282
87.4104,0.0373605
88.0366,0.0265793
87.4896,0.035429
87.6913,0.0474066
86.9619,0.0453415
87.8392,0.0467732
87.2631,0.0543161
87.5086,0.0471003
86.0306,0.0767653
85.2505,0.0764365
84.9733,0.0857936
84.2331,0.0717148
84.2694,0.056646
83.8121,0.0617494
84.972,0.0626185
85.7367,0.0554606
85.6398,0.0644888
84.7875,0.070312
84.8538,0.0693955
84.8686,0.0680746
83.3456,0.08083
83.2377,0.0633673
82.1209,0.0874389
81.6273,0.0886499
81.6192,0.0727167
81.1344,0.0792491
80.9846,0.0601946
80.7397,0.0621436
81.196,0.0405765
80.6607,0.051043
80.5897,0.0389666
80.9746,0.0352999
81.0053,0.0427132
80.4691,0.0386139
79.6975,0.0570247
79.8167,0.0562001
80.9396,0.033542
81.8719,0.0418736
80.7704,0.0531645
81.8874,0.0415318
81.697,0.0475663
80.3134,0.0749913
80.3515,0.0744119
81.7086,0.0391385
82.4652,0.0453553
81.7509,0.0583899
82.0181,0.0577685
81.628,0.0674643
81.5729,0.0762935
81.253,0.0687508
81.8573,0.0595093
81.7977,0.0709091
82.1345,0.0728829
82.0486,0.073731
81.5951,0.0931833
81.7331,0.0679236
81.1564,0.0905097
81.5071,0.0785279
82.3262,0.0625177
81.1743,0.0926257
81.452,0.0622193
81.4334,0.0822971
81.4341,0.0932738
80.3467,0.0813971
80.961,0.0469525
80.4775,0.0641973
80.5325,0.0566497
80.4458,0.0587472
79.8353,0.0808363
80.0378,0.0631317
79.1316,0.0817621
79.8901,0.0636521
79.2164,0.0623713
79.3031,0.0799649
80.3956,0.0743628
79.9018,0.0718304
80.0813,0.0742808
80.4698,0.0757642
81.1653,0.0553755
82.1105,0.0649263
81.5375,0.0751022
81.4933,0.0738916
80.883,0.0792124
80.4659,0.0848071
80.6044,0.0961293
81.5784,0.0804449
82.0762,0.050472
82.4743,0.0659846
82.2129,0.0886042
82.2508,0.0739367
83.15,0.0575976
81.8984,0.0714443
81.0079,0.0750952
81.3851,0.0764127
82.2805,0.0719969
82.9065,0.0756585
84.057,0.0689435
84.7172,0.0567862
83.9201,0.0711942
84.2582,0.0611147
84.0028,0.0586071
84.842,0.0655721
84.9644,0.086173
84.7538,0.0750811
84.6092,0.0689596
84.5576,0.0601694
84.1648,0.0813571
83.9684,0.0614471
83.9812,0.0541954
83.6277,0.0600702
83.3233,0.0606609
82.1969,0.0683912
82.6749,0.0586928
81.3883,0.0665978
81.247,0.0686566
80.5515,0.0654834
80.3473,0.0799146
79.8193,0.0733037
80.0098,0.0688141
79.6174,0.0863902
79.833,0.0794273
80.5779,0.058223
80.4883,0.0670449
79.7228,0.0829774
79.4372,0.0671754
78.3206,0.0680242
77.4121,0.0935153
78.0979,0.0819312
77.6445,0.0921612
78.9795,0.0743132
80.3912,0.0512989
80.2133,0.0636653
81.0496,0.0523951
80.7568,0.0636448
80.1551,0.0944844
80.8841,0.0784357
80.0518,0.0915711
80.2518,0.0916976
80.1208,0.0994274
78.9238,0.0955431
80.104,0.0862243
81.3381,0.0759456
81.3721,0.0430076
80.7018,0.0589168
80.4572,0.0687506
80.055,0.0870834
79.8305,0.0903726
80.8156,0.0591554
81.4528,0.0749226
82.5853,0.0757064
82.3002,0.0748451
83.3546,0.0384574
82.6911,0.0668898
82.8589,0.0545139
81.8078,0.0723031
81.3573,0.0641326
81.1688,0.0842306
80.1078,0.0954277
80.9094,0.0933859
81.5457,0.077849
81.9175,0.0751776
81.3517,0.0609417
81.524,0.0680202
81.2548,0.0653329
80.4207,0.0760756
81.7426,0.060268
81.1925,0.0636589
80.729,0.0838747
80.0755,0.0810681
80.2306,0.0864457
80.9713,0.0906404
80.6354,0.086347
79.9844,0.0906686
79.8167,0.0967096
79.9568,0.0500762
80.0197,0.0758249
78.548,0.0900478
77.4427,0.075011
76.8115,0.0898334
77.7108,0.0710248
77.7847,0.0689792
77.5551,0.0818152
76.9301,0.0913716
77.2852,0.0706228
77.789,0.0544924
78.1476,0.0368807
78.1947,0.039754
78.6197,0.0327483
79.3105,0.0240456
79.5056,0.0389804
79.702,0.0412778
79.8564,0.0297775
79.3677,0.05256
79.8149,0.0472972
80.7394,0.0449182
82.1266,0.0296931
82.213,0.0347182
82.4488,0.0414287
83.0868,0.0450821
83.2833,0.0390969
83.21,0.0394107
84.5288,0.0299962
84.5072,0.0358446
84.2312,0.048059
83.9068,0.0560932
83.9346,0.0660991
82.7085,0.0521066
83.8441,0.0533594
83.9043,0.0541334
83.5975,0.0612501
83.5824,0.0753451
84.3515,0.0597599
84.6975,0.0495704
84.6718,0.0630666
85.7095,0.0444741
85.7696,0.0556866
84.8486,0.0824947
84.3127,0.0836501
83.5948,0.077591
82.2988,0.102683
82.2492,0.0748259
82.4703,0.0842695
81.9038,0.0755906
81.5475,0.0904406
82.5256,0.0777429
81.4349,0.0828099
81.1182,0.0732164
81.1144,0.0902411
80.0932,0.118222
79.8238,0.109119
79.4222,0.0950406
79.1089,0.0983961
79.2655,0.093464
79.2258,0.0755085
79.0645,0.0708502
78.2091,0.0720033
77.9473,0.084513
78.9275,0.0665687
78.36,0.0727353
79.7729,0.0495949
80.6044,0.0666472
80.0881,0.0704529
80.7157,0.0690056
81.3714,0.0515147
81.2302,0.0593414
81.5534,0.0469893
81.1102,0.0591987
80.7133,0.0700301
79.423,0.0784818
78.3574,0.0934091
77.7946,0.095022
77.7924,0.115615
75.3321,0.114173
75.6947,0.0992017
75.499,0.11562
76.477,0.0882125
76.7285,0.0910545
76.2117,0.0768494
75.8764,0.0848217
75.6371,0.0816126
75.0044,0.0843975
75.6728,0.0707671
75.8521,0.064272
75.7078,0.0790225
75.7785,0.0826195
76.226,0.099667
75.4947,0.106565
75.9596,0.0671525
75.5754,0.0680079
75.248,0.0757324
74.4314,0.0868799
74.8223,0.0788066
75.9245,0.0696955
75.7678,0.0803185
76.1849,0.0667794
77.0917,0.0319104
77.311,0.0361976
76.6912,0.0397852
76.6491,0.0506252
76.4764,0.0394107
75.8676,0.0362317
75.7445,0.0532486
75.8303,0.0545405
76.5059,0.0567673
76.467,0.0582585
75.3867,0.0635929
75.591,0.038994
75.5884,0.0466548
74.8671,0.0641649
75.037,0.0748771
76.0961,0.0531766
76.4853,0.0613877
76.5372,0.0447822
76.2959,0.0640649
76.0039,0.071575
76.2151,0.0690213
76.2937,0.0723874
76.474,0.0545005
76.6088,0.0485098
76.6315,0.0411483
76.7476,0.0438356
77.7148,0.0208427
77.7855,0.0370446
77.1457,0.0345529
77.7362,0.0485202
77.6015,0.0344243
77.5331,0.0384132
77.97,0.0318561
77.8392,0.0458908
77.6566,0.0580406
77.7975,0.0483849
78.3069,0.0517035
77.3754,0.0555216
76.9213,0.0501687
77.9154,0.0378287
77.7589,0.0491431
77.463,0.0458862
77.1029,0.0542064
77.1258,0.0593705
77.2758,0.0542889
77.8332,0.0356388
77.8706,0.0414901
77.3186,0.0560994
78.1297,0.0602753
77.9792,0.0572617
78.8148,0.0584701
78.2254,0.0607512
78.4339,0.0510392
78.2396,0.0585365
78.2241,0.06039
78.3893,0.0670809
78.6583,0.0858465
78.4801,0.0818037
78.4676,0.0835483
79.4953,0.073729
79.5586,0.0653599
80.7306,0.0601525
81.3639,0.0626044
81.678,0.0475577
80.8805,0.0482494
80.437,0.0401698
80.9357,0.0358603
81.0662,0.0426276
82.1528,0.0294644
82.5464,0.00851097
82.1368,0.0319366
81.6425,0.041842
82.083,0.0449134
82.0973,0.051001
81.7556,0.0428317
81.9465,0.0376089
81.9191,0.0324666
81.641,0.0330805
80.8556,0.0358119
81.1158,0.0358271
81.0028,0.0470693
79.7905,0.0729695
79.5295,0.0522799
78.8413,0.0735154
77.5055,0.0634295
77.6527,0.0711837
78.0901,0.0581029
77.5646,0.0777344
78.3577,0.0550392
78.4067,0.0635029
76.8985,0.066922
75.9075,0.0810256
75.644,0.0626893
75.3426,0.0813756
75.8124,0.0642597
76.3822,0.0531227
77.6639,0.0597204
78.1531,0.0598497
77.857,0.0565628
76.655,0.0824812
76.7125,0.08615
76.5736,0.0759195
76.5019,0.0779856
77.5345,0.0790743
78.688,0.0671313
78.5066,0.0875576
78.5677,0.0809827
78.8588,0.0706305
79.4892,0.0785101
79.4276,0.0794874
80.3156,0.0884262
79.2583,0.0833608
80.1781,0.0971273
80.8374,0.0964316
80.738,0.0912264
81.5488,0.0575957
80.9496,0.0586699
80.9233,0.0723557
80.4503,0.0809997
80.1754,0.0773842
80.36,0.0717415
80.1278,0.0688401
80.027,0.0677692
79.5862,0.0650733
79.3411,0.06928
79.4884,0.0667818
80.1279,0.046506
79.773,0.0729219
79.4196,0.0736015
78.3178,0.078236
78.7096,0.10039
79.8035,0.0476903
79.486,0.0699783
78.3502,0.0767999
78.6438,0.0597873
78.7733,0.0554654
78.3171,0.0635987
78.2974,0.0642603
78.2793,0.0546606
77.2953,0.0870364
77.0343,0.093503
78.1476,0.0868988
77.2196,0.0917687
78.3123,0.0846719
79.2826,0.0673891
78.7988,0.0731923
78.6135,0.0753948
78.7424,0.0524021
78.987,0.0590658
78.9683,0.070681
79.0736,0.0866156
79.2531,0.0797043
78.9912,0.0786767
77.3299,0.0897225
77.0516,0.0819239
77.447,0.0829127
77.1776,0.0699428
76.3444,0.0845385
76.0951,0.0997301
77.0978,0.0977549
75.9989,0.0940131
75.7543,0.10718
75.9483,0.0964563
75.7894,0.100206
74.4862,0.0953772
74.3342,0.103542
74.8462,0.0915824
74.6192,0.0620262
74.2773,0.0999621
75.6056,0.0928677
76.4872,0.100525
76.1506,0.0952146
76.4859,0.0795948
76.5641,0.0787739
76.6158,0.0740646
77.3123,0.0927099
77.2901,0.105588
78.098,0.0954393
77.8497,0.0875014
78.7056,0.0965174
77.716,0.0846831
77.4025,0.0862942
78.4094,0.0570446
78.124,0.082816
77.9265,0.0577977
78.2903,0.0594712
76.8314,0.0794649
77.4093,0.0709282
77.099,0.086137
77.1712,0.0980226
76.85,0.0864345
76.8489,0.0578771
76.6968,0.080498
75.9923,0.0993086
74.8976,0.11025
74.4089,0.129686
74.3198,0.107906
73.714,0.0883504
73.2004,0.102657
74.503,0.074107
74.2693,0.0965235
74.0885,0.0901009
74.0312,0.0907201
73.2018,0.0981082
73.2158,0.109031
73.532,0.0903888
73.4633,0.094512
73.5812,0.076953
73.5404,0.105194
73.5504,0.083929
72.6695,0.108612
72.1982,0.113003
71.5602,0.104175
72.0242,0.0979992
71.5641,0.0924595
74.0806,0.0702993
74.2514,0.0861482
73.4436,0.0977367
72.8883,0.120514
73.5672,0.100031
74.5349,0.102694
75.3716,0.111942
73.9606,0.146196
74.3753,0.115177
75.0726,0.12161
73.7844,0.145445
74.8695,0.10121
75.2208,0.117915
75.1181,0.0927298
75.1031,0.0947653
74.3043,0.0983797
74.421,0.117723
72.633,0.106373
71.5287,0.119614
70.9643,0.132972
72.7332,0.090315
71.9032,0.105685
72.7579,0.0807743
72.7811,0.0849559
72.6721,0.103674
72.6863,0.096277
72.8787,0.0886485
73.9246,0.0891127
74.1596,0.0894675
73.5011,0.0993977
73.7389,0.095901
74.3428,0.0770221
