S,V
84.2576,0.0640827
84.735,0.053411
84.6111,0.0622861
84.4966,0.0522764
84.6779,0.0582134
84.0823,0.0668855
85.327,0.0271641
84.4573,0.0411884
83.5354,0.056062
83.8778,0.0436279
84.0918,0.0626632
84.0558,0.0548341
83.7743,0.0408876
83.8556,0.0431846
82.7941,0.0745434
81.4915,0.0731687
80.8889,0.0681313
81.4989,0.0440357
81.9295,0.050495
81.8871,0.0487901
81.8843,0.0670872
81.4693,0.0752996
81.0799,0.0812945
81.0719,0.051614
80.1298,0.0630604
79.5615,0.0702467
78.589,0.111697
79.3109,0.0684563
79.8682,0.0655692
79.4907,0.075991
80.2341,0.0497361
80.5498,0.0429598
80.4819,0.0601195
79.8687,0.0622227
77.971,0.085232
78.0545,0.0838597
78.2254,0.0734703
76.622,0.0731821
77.4878,0.0689092
76.8119,0.0569504
77.0188,0.0674972
77.7006,0.0924948
77.1291,0.0984849
78.2792,0.0841263
78.1926,0.0810695
77.7238,0.0862777
77.8975,0.0842246
77.7598,0.101568
77.6316,0.102699
77.432,0.105833
78.0109,0.100314
78.8738,0.0730457
78.5557,0.0810045
78.7644,0.0707552
79.0084,0.0724842
79.4168,0.0749109
79.4419,0.10743
77.7927,0.100638
78.7596,0.0685618
77.8822,0.092847
78.1249,0.116879
80.0397,0.0910617
80.6357,0.107897
81.4088,0.104098
81.6439,0.0937112
81.5408,0.101883
81.3187,0.0863233
81.3646,0.0759059
81.6045,0.0577708
81.3531,0.0539407
81.8258,0.0633107
82.0324,0.0715923
82.7138,0.0520067
83.3679,0.0434586
84.1171,0.051583
83.6226,0.0605293
82.8557,0.0544646
83.4323,0.0363332
83.7105,0.0527493
84.9716,0.0420229
85.0924,0.0463581
84.8955,0.0511025
84.5106,0.0620713
84.9638,0.0477931
85.0411,0.046954
85.0332,0.0476157
84.657,0.0477107
85.1504,0.0381886
85.6343,0.0415112
85.38,0.0563817
85.3694,0.0627748
86.2189,0.0497252
86.0036,0.059952
85.1631,0.0706899
84.094,0.0778781
84.5266,0.055545
85.6682,0.0224187
84.9256,0.0502572
86.5496,0.0582701
85.938,0.0596836
85.7084,0.0777015
86.6305,0.0630656
86.4629,0.0631309
86.029,0.053061
85.2549,0.0611639
85.2756,0.048047
84.7563,0.0404475
84.5694,0.0653863
84.3285,0.0573807
84.695,0.0509206
84.4578,0.0607989
85.325,0.0487055
85.2895,0.0386745
84.8778,0.0503687
84.3291,0.0546864
83.4972,0.0679219
83.4448,0.0746666
82.7212,0.0698131
82.2699,0.0829001
83.0587,0.0534285
82.9999,0.051143
83.0924,0.0625877
82.5436,0.0846716
82.4399,0.0733003
83.3522,0.0696559
83.2544,0.0706053
83.331,0.0516725
83.7009,0.048239
83.56,0.0512136
82.4825,0.0501196
82.557,0.0700766
81.9268,0.0749701
82.4192,0.0750053
81.6641,0.0687529
81.643,0.0600324
81.6656,0.0640799
81.1978,0.0823594
81.1953,0.0615496
81.638,0.0424844
81.4574,0.0543411
82.0043,0.0468567
81.865,0.0609916
82.4172,0.0599362
82.2845,0.064186
81.6006,0.0728493
81.4362,0.0704359
80.2627,0.0748436
79.9238,0.062287
80.1026,0.0720753
80.9502,0.0716258
81.0443,0.0724211
82.424,0.0460673
82.4894,0.0413667
82.9389,0.0521457
82.6865,0.0448016
81.5966,0.0526524
81.1715,0.0585875
81.5531,0.0690669
81.2313,0.0677586
81.0585,0.0679593
82.3372,0.0543482
82.2335,0.0484544
82.0036,0.0619633
82.441,0.0725387
82.5823,0.0576155
82.0829,0.0574508
82.8713,0.0499566
82.8569,0.0611943
83.0295,0.0661617
82.9296,0.0514381
83.3825,0.0505054
82.8422,0.0531829
82.4518,0.0576829
82.3996,0.0542628
82.9849,0.0461863
83.4719,0.0588294
83.0603,0.0424289
82.0665,0.0559005
81.9476,0.0468485
81.9514,0.0458744
81.6952,0.0385429
81.6997,0.0450967
81.9121,0.0486366
81.9796,0.0444455
81.831,0.0410472
82.3906,0.030028
82.872,0.0307401
82.4656,0.0422201
82.8997,0.0402785
82.9378,0.0408787
82.9497,0.0374556
82.6557,0.0450768
83.3725,0.028025
83.1308,0.0416216
82.3407,0.0507223
82.9776,0.0226846
82.9587,0.0339675
84.5327,0.0235117
84.1051,0.0398384
84.6659,0.0191616
84.8793,0.0306699
85.0498,0.0247971
85.3308,0.0219601
85.1137,0.0352343
85.1711,0.0427897
84.4436,0.0509597
84.036,0.0521845
84.93,0.044946
84.4176,0.0525549
84.6625,0.0533515
84.8182,0.0696866
85.3635,0.0495971
85.4105,0.0498827
85.3354,0.0423017
85.2633,0.0465122
85.4299,0.0401012
84.8043,0.0410961
85.14,0.0460958
84.0878,0.0434565
84.0158,0.0363029
83.9378,0.0502524
84.025,0.0393815
83.2991,0.048069
82.523,0.0410986
82.9783,0.0603482
83.6941,0.0412485
84.2731,0.0345849
83.9466,0.0432032
84.0216,0.0486925
84.1468,0.0496167
84.6214,0.0459105
85.3394,0.0635822
85.1264,0.0611891
84.2923,0.063071
83.6138,0.0727229
84.091,0.0570576
83.7773,0.0585134
84.5517,0.038369
84.2446,0.0416015
84.2329,0.0297369
84.3161,0.0341781
84.6782,0.02556
84.6385,0.0204001
84.6605,0.0285682
85.0178,0.0293918
84.9457,0.0425171
85.2559,0.0286659
85.8347,0.025954
85.4601,0.029852
84.6509,0.0405834
84.4723,0.0361959
83.9669,0.0436303
84.61,0.0278469
84.9966,0.0295007
84.971,0.0289454
85.7733,0.0261718
85.7001,0.0291088
85.5243,0.0407206
86.0769,0.0355385
86.2511,0.030169
86.6883,0.0421141
86.5612,0.0432675
85.9994,0.0412017
86.7277,0.0474056
86.9284,0.0368293
87.5547,0.0346141
87.5423,0.0402809
87.731,0.0336313
87.8428,0.0326697
87.6554,0.0362347
87.9264,0.02659
88.7403,0.0244698
89.015,0.0196901
89.8483,0.017606
89.9709,0.0251271
89.6541,0.0289466
88.9894,0.0374655
89.5418,0.0192027
89.4165,0.0160767
89.2725,0.0174906
89.641,0.0195099
89.2779,0.0328622
91.3757,0.00870572
91.1386,0.0184999
91.043,0.0177119
90.9534,0.0192856
90.9421,0.0215111
91.0979,0.0156352
91.2772,0.0188033
91.3393,0.0104145
91.288,0.00785287
91.5565,0.0136981
91.7859,0.0158857
91.6001,0.0176744
91.9192,0.0315773
91.0271,0.0263146
91.585,0.0183014
90.7179,0.029372
90.7163,0.0262358
90.7272,0.00992301
90.2046,0.017246
89.8094,0.031932
89.4641,0.0262442
90.277,0.01961
90.1545,0.016662
89.8355,0.0237124
90.0958,0.0194814
89.9612,0.0185235
89.9211,0.0188161
90.1502,0.0203299
89.0761,0.042764
88.2838,0.0406073
88.7798,0.0289089
89.3756,0.0340826
89.2843,0.0434165
90.2276,0.0430989
90.9266,0.0352332
91.6902,0.0297869
91.3852,0.0335858
91.2927,0.0256933
90.8558,0.0333655
90.5793,0.0331317
91.1204,0.0200892
91.5426,0.0291785
91.5311,0.0288681
91.7348,0.0201908
92.9146,0.0156108
93.0307,0.0255835
93.5028,0.0214526
93.9975,0.0140449
93.8002,0.0153038
94.026,0.00731272
93.884,0.015825
94.4005,0.00834383
94.1921,0.0147133
93.9552,0.028346
93.3808,0.0378289
93.6689,0.0269083
93.7871,0.0262572
93.0221,0.0295544
92.7803,0.0415214
93.1999,0.0352902
92.8077,0.0399769
93.1087,0.0444358
93.2166,0.041334
92.7791,0.0577635
92.4054,0.0568625
91.0461,0.0429559
90.653,0.0382048
91.0444,0.0546724
90.6149,0.0603715
92.2514,0.0405651
92.5189,0.0308003
93.0157,0.0439202
93.1459,0.0570612
93.2214,0.0561315
92.5828,0.062614
92.7966,0.0631386
94.0913,0.0479452
94.8801,0.040791
95.399,0.0511677
95.6429,0.0377089
94.5799,0.0664718
95.4782,0.0479004
96.0136,0.0436538
96.1597,0.0569114
96.2246,0.0572631
97.766,0.0447207
97.5342,0.0484184
96.9624,0.0625042
96.4952,0.0537317
96.3436,0.0516393
96.1053,0.0600902
96.7493,0.0586678
97.374,0.0444678
96.236,0.0655423
95.8401,0.0654541
95.4382,0.0783368
95.4103,0.0536151
96.004,0.0429952
95.9919,0.0413781
96.6716,0.0533713
96.5799,0.0569021
97.0814,0.0542224
97.6902,0.0388013
98.0383,0.0322494
99.1365,0.0214086
98.4253,0.0408098
98.097,0.0424263
98.1899,0.0356204
98.6364,0.0274592
98.8178,0.0365145
99.2118,0.0338338
99.474,0.0400742
98.9778,0.0321157
98.1528,0.0397384
99.0288,0.0340891
99.4567,0.0428061
100.908,0.0362011
101.47,0.0404705
102.333,0.0211564
102.296,0.0316674
101.98,0.0329144
101.962,0.0438308
101.442,0.0400426
101.21,0.0429227
100.297,0.0434058
100.204,0.0515255
100.008,0.038477
100.025,0.0452926
100.052,0.0454291
100.693,0.0279003
100.938,0.0201947
100.838,0.0321708
100.679,0.0369153
101.288,0.0346063
101.689,0.0262117
101.827,0.0411495
103.315,0.0227785
103.429,0.0284883
103.676,0.030463
103.784,0.0282966
103.578,0.0388243
103.389,0.0343658
102.975,0.0293869
102.974,0.0266481
103.749,0.0297001
104.007,0.0294413
102.832,0.0414719
103.336,0.024209
103.762,0.0315791
102.605,0.0394015
102.041,0.0325519
101.833,0.0403202
102.785,0.045377
102.151,0.0619763
101.766,0.0609947
101.125,0.0631291
100.493,0.0751774
102.278,0.0289245
101.691,0.0475843
101.286,0.0481932
101.85,0.043101
102.019,0.0488848
102.79,0.0415314
102.294,0.0304451
102.863,0.0245053
102.21,0.0309349
101.694,0.0412704
103.26,0.0244077
103.153,0.0364058
103.718,0.030654
103.761,0.0377886
102.82,0.0448825
102.697,0.0274806
103.013,0.0256836
102.61,0.0342962
102.358,0.0373454
102.599,0.0516937
103.95,0.0203239
103.494,0.028462
103.684,0.0448675
104.194,0.042956
103.802,0.0421641
104.891,0.0294181
105.64,0.0297018
105.206,0.035192
105.61,0.0207561
105.185,0.0405364
104.266,0.0483585
104.459,0.0367562
104.447,0.0240519
104.757,0.0220649
105.22,0.0225338
104.542,0.0295103
103.463,0.0270958
104.849,0.0230497
105.694,0.022977
105.432,0.0350293
105.133,0.0449325
104.984,0.0367342
105.405,0.0321887
105.938,0.0247262
106.118,0.0333671
106.91,0.0422066
106.954,0.0477188
107.341,0.043681
107.073,0.0441106
107.583,0.0172737
107.066,0.0363376
106.684,0.0427561
107.601,0.0299341
107.018,0.0301639
106.932,0.0462894
105.774,0.0613873
105.017,0.0417474
104.068,0.045938
104.374,0.0455775
103.798,0.0406134
103.029,0.0414873
102.971,0.0169319
102.832,0.0255632
103.254,0.0189654
102.88,0.041789
103.123,0.0475273
102.877,0.0448707
103.671,0.0359112
103.5,0.0298616
104.057,0.0384143
103.939,0.0290053
104.31,0.0349461
104.547,0.0410467
104.775,0.0420236
104.488,0.0562737
103.694,0.0557339
103.944,0.0369164
103.906,0.0350358
104.869,0.0435951
106.008,0.0534609
106.345,0.0697305
105.458,0.0559853
105.497,0.0678486
105.018,0.0657288
105.343,0.0539306
105.54,0.042637
104.079,0.0709146
104.67,0.0400344
104.345,0.0601914
105.509,0.0260916
105.314,0.032514
104.914,0.042339
104.329,0.0386185
105.082,0.0502837
103.464,0.0645165
103.898,0.0596515
104.104,0.0411589
104.484,0.0517365
104.492,0.0432982
104.532,0.0516223
104.828,0.0595128
105.492,0.0578137
105.53,0.0438942
106.261,0.0388618
106.136,0.0475992
104.971,0.043466
104.475,0.0512234
103.252,0.0645942
103.802,0.0708243
105.28,0.0534733
104.913,0.066736
103.241,0.0747478
102.974,0.0817798
101.876,0.0573698
103.127,0.0596473
102.346,0.0657337
103.524,0.0383582
103.312,0.052321
103.813,0.0429199
103.204,0.0571655
102.354,0.0490248
101.859,0.0498424
101.496,0.0685724
100.495,0.0551789
99.1426,0.0642792
98.084,0.0680585
98.176,0.0756628
97.9786,0.0953448
99.3794,0.0298433
99.7362,0.0470926
99.7055,0.0411562
99.5525,0.0488694
101.497,0.0180701
101.678,0.0347196
102.064,0.0449781
102.922,0.0311766
102.555,0.0458197
102.387,0.052524
102.831,0.0478367
102.371,0.0638286
104.031,0.0485525
104.172,0.0473219
104.628,0.06367
103.964,0.0468291
104.264,0.0535796
105.925,0.0415918
105.873,0.0405131
106.657,0.0209974
107.174,0.0225336
108.376,0.0268126
108.176,0.0367295
107.679,0.0437062
107.534,0.0453469
106.884,0.0476467
107.493,0.0440214
107.002,0.0329293
105.569,0.0492164
105.042,0.0661481
104.863,0.0483161
104.311,0.054633
104.618,0.0596054
104.195,0.05007
103.274,0.0432852
102.712,0.0537927
102.764,0.0687637
101.792,0.0533198
101.733,0.0647613
101.431,0.0729932
102.403,0.0521067
102.764,0.0440027
103.363,0.0421505
103.099,0.0637323
103.646,0.0476984
104.809,0.0314566
104.222,0.0547239
103.33,0.0418319
103.866,0.0308951
104.322,0.0456293
104.563,0.040548
105.295,0.0294866
105.737,0.0353581
105.63,0.0324171
106.501,0.034847
106.992,0.028221
108.202,0.01885
108.505,0.0216369
109.828,0.0179291
109.589,0.0266175
109.938,0.0299233
109.281,0.0339581
109.843,0.0252503
109.706,0.0180288
109.662,0.0298422
108.622,0.0530881
106.803,0.0480289
106.105,0.0681007
105.568,0.0390242
105.169,0.0340513
105.663,0.0345646
105.678,0.0354327
104.73,0.0392622
104.491,0.025213
104.26,0.0332555
104.381,0.0192381
104.328,0.0360898
104.29,0.0300332
103.623,0.0288696
104.176,0.0301833
103.052,0.0389071
104.388,0.0297083
104.286,0.031265
104.567,0.0239123
105.09,0.0198227
105.25,0.0196233
105.978,0.0180511
106.604,0.0199719
106.523,0.024065
106.121,0.0278369
105.734,0.0343553
106.265,0.0291759
106.358,0.0409549
106.863,0.0407332
108.309,0.0245418
108.358,0.0251005
109.136,0.0323243
109.752,0.0275492
109.47,0.0299384
109.904,0.0185696
109.636,0.0306514
111.256,0.0203926
110.804,0.0346569
110.22,0.0441225
110.203,0.0132108
110.765,0.0259685
110.459,0.0317135
110.291,0.035572
110.991,0.0246653
111.614,0.0201111
112.649,0.0135854
112.253,0.0141228
111.419,0.0236033
110.355,0.0142898
110.244,0.0181455
110.152,0.0228375
109.915,0.0267127
110.253,0.0285179
110.567,0.0231073
109.76,0.0294296
109.221,0.0387997
109.441,0.0405044
108.14,0.0455679
107.874,0.0568223
107.779,0.055865
107.933,0.046324
107.735,0.0470953
108.05,0.0426024
108.079,0.0468967
107.765,0.0528246
108.933,0.0621095
107.276,0.0751386
106.961,0.0738285
106.626,0.0571908
107.033,0.0454809
107.63,0.059423
106.346,0.0935775
105.377,0.0773191
105.169,0.087653
105.792,0.0756926
105.218,0.0595846
104.772,0.0759847
103.948,0.0561448
104.076,0.0556296
103.599,0.06015
103.493,0.069714
103.007,0.0708905
102.665,0.0863767
103.654,0.0700232
103.873,0.0705421
104.466,0.0417379
104.831,0.0489588
104.42,0.056778
104.574,0.0638502
105.671,0.0385602
106.263,0.0301087
105.619,0.0544406
105.449,0.0510221
106.835,0.0388904
106.63,0.0359515
106.423,0.0541708
106.627,0.0395943
106.363,0.0520587
105.31,0.0627274
104.942,0.0456061
105.481,0.049843
106.021,0.034545
105.473,0.0460208
105.637,0.0322765
105.657,0.0477085
104.301,0.0469948
105.047,0.0549104
106.202,0.0458748
105.82,0.0519362
105.187,0.0601841
105.817,0.0405439
104.961,0.0587804
104.601,0.0441363
104.932,0.0381758
105.689,0.0371216
105.274,0.0461679
105.401,0.026937
105.041,0.0251
104.774,0.028334
104.37,0.0255164
104.974,0.0332608
104.979,0.0457875
105.806,0.0382865
106.333,0.0229712
105.881,0.0415272
107.293,0.0407002
107.7,0.0436285
108.462,0.0266213
108.669,0.0239155
106.931,0.0448037
108.822,0.0305345
108.789,0.018601
108.371,0.0175884
108.444,0.0120702
108.598,0.0218025
108.29,0.02009
107.854,0.0279249
107.718,0.0191877
107.912,0.016288
109.05,0.0197082
109.363,0.0219427
109.088,0.0216921
108.947,0.0326226
109.71,0.025227
110.54,0.0193154
110.761,0.0250023
111.043,0.0194209
111.273,0.0186044
111.738,0.017868
112.705,0.014014
112.48,0.0184562
113.002,0.0186811
113.084,0.0262563
113.281,0.0261189
113.875,0.0144622
113.411,0.0161236
113.265,0.02048
113.495,0.0247332
112.861,0.0295764
112.828,0.0282047
112.57,0.0311875
112.352,0.0352927
112.884,0.0325958
112.386,0.0313385
111.558,0.0407114
111.564,0.0464225
111.979,0.0375446
111.982,0.0414215
111.497,0.0503592
110.646,0.057873
110.368,0.0580729
110.582,0.0376273
109.539,0.0483805
109.422,0.0268663
109.604,0.0435953
110.388,0.0297215
111.155,0.0351845
111.74,0.0372126
111.414,0.0453604
111.023,0.030014
110.79,0.0438028
109.938,0.0455761
109.929,0.038046
109.618,0.0454728
110.241,0.0338382
110.528,0.0373368
110.187,0.0527986
110.627,0.0434048
110.793,0.0342999
112.609,0.0250091
113.262,0.0269904
112.583,0.0408601
112.76,0.0235233
112.917,0.0361677
112.723,0.0369636
112.066,0.0299837
111.391,0.0252422
111.826,0.0224386
111.961,0.0227201
112.227,0.0249131
112.822,0.0157366
112.622,0.0151913
112.956,0.0174078
113.319,0.0257341
112.843,0.0382241
113.555,0.0385594
113.399,0.0165885
113.161,0.0282989
114.44,0.0116975
114.495,0.0189888
114.19,0.0157443
114.68,0.011307
114.461,0.0200618
114.331,0.0249319
114.462,0.0248458
