S,V
107.789,0.0555385
106.598,0.0641373
107.726,0.048474
108.918,0.0387782
108.702,0.0544843
109.544,0.0427924
108.441,0.0521015
108.766,0.0551893
109.047,0.0630474
110.15,0.0484073
110.327,0.0615673
109.185,0.0670862
109.865,0.0537293
108.696,0.0581679
107.488,0.0971554
107.158,0.112673
106.392,0.101924
104.852,0.113255
106.659,0.0675798
107.313,0.0613853
107.908,0.0524919
107.495,0.0755723
109.082,0.0424136
108.744,0.0602656
107.809,0.0644661
107.344,0.0800824
107.547,0.0582014
106.703,0.0588858
106.771,0.0562452
107.884,0.0390015
107.638,0.0528068
107.566,0.0464219
108.112,0.0534461
107.731,0.0653815
108.821,0.0272408
109.199,0.034136
110.763,0.0412542
110.857,0.037889
110.281,0.0547183
109.801,0.0500435
109.628,0.0510395
108.873,0.0507236
109.914,0.0513273
109.534,0.0663924
109.742,0.0686164
110.409,0.0548013
110.1,0.052651
109.728,0.0445271
110.882,0.0429847
110.128,0.0480799
109.742,0.0636505
109.856,0.0422889
111.511,0.0337425
111.415,0.0433679
111.656,0.0359995
111.865,0.0489017
112.285,0.0382682
112.596,0.0391666
112.329,0.040405
113.003,0.034772
112.696,0.037437
113.008,0.0306735
112.727,0.0384899
114.046,0.0261707
114.334,0.0182165
112.693,0.0413868
112.532,0.0463759
112.283,0.0475804
112.563,0.0528852
111.828,0.0556095
111.834,0.0692219
113.639,0.0741189
112.997,0.0531733
112.956,0.0459636
113.131,0.0492612
114.321,0.051636
113.859,0.0624159
113.86,0.0514423
113.708,0.0568502
114.292,0.0400095
113.986,0.0433644
113.805,0.0460857
112.819,0.04989
113.379,0.0451196
114.102,0.0442716
113.134,0.0457301
112.664,0.0472817
112.826,0.0422987
111.911,0.0458798
112.168,0.0401642
112.638,0.0446438
112.51,0.0491442
112.475,0.0517453
111.716,0.0559391
112.031,0.0520705
110.993,0.0608718
109.747,0.0661236
109.121,0.0674455
109.225,0.0795685
111.298,0.0680522
111.696,0.0557317
111.982,0.0454836
111.507,0.0667814
111.422,0.0547261
112.057,0.0698108
113.425,0.0481879
115.118,0.0282273
116.201,0.0361826
116.319,0.0277732
115.703,0.0367514
116.058,0.0274455
116.851,0.0316995
116.757,0.0318119
117.775,0.0193696
118.15,0.0241781
119.001,0.0275016
119.437,0.02229
120.63,0.0195459
121.256,0.0162167
121.402,0.0221724
122.174,0.0206567
121.33,0.0299233
122.019,0.0338678
121.22,0.0416947
119.758,0.039918
118.74,0.0481459
119.793,0.0246551
119.595,0.0356128
117.888,0.0447343
117.342,0.0526755
115.24,0.0636557
114.547,0.0703423
114.218,0.0513852
115.1,0.0415
116.113,0.0352268
116.73,0.0378091
117.646,0.034439
117.723,0.0287215
118.607,0.0251903
118.607,0.0385341
118.921,0.0265442
119.921,0.0145832
119.908,0.0195865
119.43,0.0227322
119.34,0.0299942
118.685,0.0342083
119.351,0.0356402
120.256,0.0284441
120.757,0.027165
120.979,0.0181453
121.06,0.0212299
121.13,0.0243928
120.792,0.031571
121.63,0.0300302
121.111,0.0243307
120.46,0.0262418
121.099,0.0212648
121.158,0.0319345
121.708,0.0258151
121.057,0.0170773
120.525,0.0131838
121.174,0.0110901
121.007,0.00591966
121.128,0.0128288
121.199,0.0213261
120.174,0.0291653
119.022,0.0275392
119.24,0.0294653
118.67,0.0341014
118.814,0.0247752
118.212,0.026222
117.812,0.0264617
117.071,0.0263716
118.01,0.0245454
118.14,0.0250609
118.357,0.0281535
119.441,0.0167235
119.759,0.0153469
118.844,0.0267252
118.878,0.0237263
119.052,0.024515
119.048,0.0297716
119.018,0.0313858
119.039,0.0236435
119.682,0.0263251
120.504,0.0256506
121.032,0.0261682
120.893,0.0334038
120.237,0.040518
120.678,0.0373855
121.284,0.04027
121.207,0.0467072
120.978,0.0415538
119.574,0.0504265
119.609,0.0574212
117.336,0.0613893
117.151,0.0565081
116.558,0.0489728
116.078,0.0512159
115.455,0.0582062
116.497,0.0497062
116.788,0.0473868
116.793,0.0498383
116.321,0.0510158
116.084,0.0523382
116.766,0.059937
115.507,0.0501082
115.183,0.0510119
115.718,0.0456606
115.956,0.0478185
114.846,0.0660623
114.304,0.0641043
112.297,0.0857838
112.611,0.049656
113.224,0.0589413
114.539,0.042487
115.518,0.031269
115.291,0.0316906
114.342,0.0461064
114.063,0.0584721
115.079,0.0491666
115.937,0.0373805
115.472,0.0555668
113.964,0.0731946
112.77,0.0761758
113.617,0.0736758
115.008,0.0814874
113.887,0.0794757
113.822,0.0806743
111.625,0.105435
112.232,0.115671
113.116,0.0864715
113.232,0.0983894
112.898,0.0730022
113.376,0.082921
114.731,0.070412
115.516,0.0745306
115.008,0.0723753
114.752,0.0563406
114.574,0.0701921
115.643,0.0666521
116.085,0.0675519
115.775,0.0555842
115.863,0.0735728
115.143,0.0933773
114.714,0.0893907
115.685,0.0844981
116.794,0.0811628
116.59,0.0800435
117.255,0.0556143
117.193,0.0634556
117.156,0.0631498
116.663,0.0647859
117.116,0.0645394
116.737,0.0595415
116.739,0.0592943
117.331,0.0558595
116.043,0.0507853
115.544,0.0585113
116.58,0.0602914
115.611,0.0676599
115.798,0.0741331
114.409,0.0631312
115.641,0.070492
114.327,0.0508528
114.311,0.0650278
114.251,0.0704391
114.254,0.0740061
115.296,0.0599336
115.877,0.060192
115.439,0.0651436
115.767,0.0774868
117.074,0.0612268
119.138,0.0386437
118.202,0.0508921
117.81,0.0711039
118.522,0.0645005
118.805,0.072915
119.024,0.0613143
119.254,0.0569532
119.934,0.0693356
120.671,0.0642585
119.63,0.0773464
122.353,0.0575347
121.885,0.0737714
121.217,0.0676897
122.828,0.0662713
122.982,0.0705638
123.32,0.0622833
121.448,0.0661118
120.456,0.0866994
121.19,0.0715364
121.451,0.0837529
121.113,0.0676891
121.072,0.0624823
118.665,0.0897313
118.118,0.080542
118.737,0.0608241
117.537,0.0585289
118.891,0.0614486
117.76,0.0684263
118.743,0.054429
118.652,0.0595283
118.616,0.0634392
117.907,0.0815428
116.44,0.0746041
115.344,0.0731913
115.361,0.073639
115.943,0.0575202
116.256,0.072965
118.243,0.0330083
119.579,0.0415066
120.576,0.0493234
120.352,0.0540262
119.725,0.0610929
117.289,0.0773872
118.681,0.0633782
120.322,0.0548128
121.217,0.0498752
122.041,0.0411457
121.868,0.0491586
121.649,0.0304843
122.206,0.0363292
123.713,0.0430481
123.257,0.0565778
123.941,0.0472117
125.334,0.0451924
127.257,0.0563235
127.76,0.0647882
129.477,0.0644476
128.922,0.063151
128.024,0.0588781
128.268,0.0448599
127.595,0.0447723
127.748,0.0525216
129.016,0.0493026
130.398,0.0503953
131.896,0.0439047
132.042,0.0487191
131.239,0.0655385
130.937,0.0816629
131.708,0.0559702
133.717,0.0441745
133.995,0.0440479
134.718,0.0324888
135.251,0.0309167
133.72,0.0413253
133.793,0.0430479
135.164,0.0437544
135.937,0.0556212
134.495,0.0623856
134.721,0.05899
135.375,0.0519654
134.576,0.0662876
134.421,0.0547029
132.797,0.058174
131.552,0.0546135
133.215,0.05691
133.763,0.0436812
132.449,0.0610461
135.094,0.0460489
134.867,0.0555096
132.848,0.0598076
134.862,0.0517582
132.994,0.05546
133.868,0.0446202
133.135,0.0481571
133.345,0.0483789
133.142,0.0389245
132.609,0.0419202
133.419,0.0320267
131.92,0.0404906
132.529,0.0405929
132.056,0.0384048
131.771,0.037207
131.678,0.0479247
130.796,0.0578777
131.747,0.045463
132.647,0.0356463
132.392,0.0365751
132.042,0.0530721
132.634,0.0481733
132.867,0.0484934
131.666,0.0539156
130.957,0.0586603
132.338,0.0555566
133.698,0.0314109
133.599,0.0359944
133.749,0.0321
134.567,0.032426
135.845,0.0241962
135.905,0.0332659
135.664,0.0347825
135.798,0.033664
135.294,0.0365185
134.61,0.0419645
134.415,0.0445706
135.303,0.0443965
135.589,0.0501258
135.277,0.053095
136.056,0.0524535
136.428,0.0354362
136.138,0.0506871
135.729,0.0458211
135.843,0.0334259
135.997,0.0370657
135.337,0.0453142
135.739,0.0444438
136.118,0.0384898
135.585,0.0436809
135.323,0.0470076
135.1,0.0527329
135.36,0.0377964
134.462,0.0470583
135.106,0.0489957
134.481,0.0438016
133.806,0.0470154
133.941,0.0510947
133.154,0.0442731
134.52,0.0477221
134.322,0.0527198
134.857,0.0443189
133.417,0.0535943
134.736,0.0536687
133.66,0.0639584
131.686,0.0634627
131.31,0.0770692
133.579,0.0823021
132.72,0.0695412
130.789,0.0821783
130.148,0.0744303
130.326,0.0896118
129.544,0.0827416
128.956,0.0913328
128.166,0.0882141
126.969,0.0730084
126.68,0.0700354
126.583,0.0688778
128.005,0.0566149
127.872,0.0694904
127.473,0.0723391
127.492,0.0413063
126.176,0.0589479
125.902,0.0649353
125.646,0.0677973
125.877,0.07656
127.074,0.0759054
126.255,0.0654243
125.879,0.0723344
127.261,0.0601715
126.305,0.0644905
128.535,0.04435
127.371,0.055438
126.778,0.0438933
127.576,0.0427082
127.57,0.0532758
127.884,0.0474315
129.639,0.0259926
130.213,0.0357007
131.214,0.0264094
130.573,0.0332489
130.525,0.0361981
129.823,0.0341344
129.093,0.0339639
128.051,0.039379
128.893,0.0303841
128.148,0.0435939
126.494,0.0588622
127.759,0.0687991
128.162,0.0542618
128.217,0.0413561
127.529,0.0471807
127.032,0.0465535
126.288,0.0421115
126.992,0.0292948
126.154,0.0336485
126.424,0.0409957
127.166,0.0433659
127.034,0.059037
127.296,0.0394419
126.532,0.0415668
127.239,0.0398984
128.266,0.0298597
128.094,0.0290928
127.826,0.0369353
128.548,0.0210755
128.988,0.021587
128.334,0.0228847
128.543,0.0303496
128.794,0.027092
128.868,0.0232189
128.635,0.0286937
128.683,0.0244233
128.387,0.0285614
128.395,0.0232049
127.757,0.0271207
128.831,0.0231313
129.762,0.0190006
129.224,0.0366476
130.879,0.0256
130.903,0.0271535
130.54,0.0202699
131.976,0.0194952
131.011,0.0268532
130.986,0.0189231
131.35,0.0266248
132.239,0.0253073
132.252,0.0222507
132.082,0.0225609
131.867,0.0200134
131.648,0.0237181
131.907,0.0226506
132.733,0.0270653
131.865,0.0364412
131.646,0.0324867
131.902,0.026478
133.056,0.0127113
133.284,0.0226039
134.065,0.0196915
134.725,0.0224857
135.872,0.0177313
136.164,0.025092
135.879,0.0341769
136.133,0.0224638
136.006,0.0252244
136.119,0.0329056
135.863,0.0345072
136.424,0.036488
136.013,0.0432911
137.667,0.0419143
136.946,0.0499924
136.581,0.0408778
136.518,0.0366466
136.757,0.0408644
136.544,0.0425605
137.254,0.037199
137.244,0.0235005
137.766,0.0275058
136.999,0.0273745
135.641,0.0398358
135.833,0.0465276
134.828,0.0606058
132.322,0.0622282
132.127,0.0498607
131.757,0.0345977
131.557,0.0256623
131.533,0.038063
132.172,0.0467713
131.48,0.0586202
131.826,0.043982
132.237,0.0300026
133.203,0.0275432
133.972,0.0318781
134.766,0.0245243
134.74,0.0371051
134.148,0.0338695
136.259,0.0325115
135.438,0.0312219
134.868,0.0416896
135.272,0.045301
135.673,0.0405729
135.517,0.0439586
135.676,0.0279871
134.525,0.0478168
134.921,0.0344027
135.246,0.0350424
136.179,0.0266432
136.669,0.0281942
136.796,0.0319323
136.939,0.036218
137.837,0.022788
136.458,0.0385635
137.343,0.0274761
138.023,0.0153872
138.751,0.0171497
138.337,0.0232964
138.316,0.0266937
139.91,0.0144895
138.721,0.0208183
138.352,0.0330379
138.067,0.0303348
137.485,0.0293142
137.532,0.0230903
138.016,0.0209161
137.432,0.0291662
137.121,0.0310186
137.648,0.021344
137.389,0.0249857
136.684,0.0246261
136.911,0.0364784
137.148,0.0248696
137.262,0.0327169
136.055,0.0471236
136.297,0.0245518
134.06,0.0411549
133.194,0.0379303
132.366,0.0310984
131.616,0.040382
130.268,0.0380091
130.616,0.0448048
129.759,0.0268132
130.622,0.029335
130.37,0.0378561
131.069,0.0188273
131.108,0.0225395
130.267,0.02877
130.425,0.0306522
130.765,0.0261345
130.585,0.0205415
129.562,0.0293808
130.077,0.0261056
130.054,0.0256868
129.799,0.0317236
128.941,0.0335155
128.69,0.0338577
129.112,0.0344406
128.726,0.0414071
129.341,0.0189319
128.984,0.028475
127.99,0.0380368
127.726,0.0446856
127.194,0.0373342
127.184,0.0354587
126.858,0.0378124
126.863,0.0385846
126.235,0.0364682
126.634,0.0387623
127.364,0.0345332
126.941,0.0240038
128.352,0.0137734
128.314,0.0234479
129.01,0.0260124
129.617,0.0304393
129.258,0.0302797
129.616,0.022249
129.36,0.0256297
130.313,0.0190059
131.357,0.0218282
131.392,0.0263949
130.704,0.0300572
131.068,0.0193131
131.19,0.0171105
130.829,0.027758
130.148,0.0431393
130.51,0.0437865
129.548,0.0544222
129.375,0.069111
130.935,0.0578696
131.757,0.044231
132.985,0.0326212
133.014,0.0310725
133.596,0.0330171
133.248,0.0496567
135.109,0.0454271
134.608,0.0476651
136.367,0.0225475
135.72,0.0308982
134.965,0.0275791
135.716,0.032142
135.817,0.0366669
135.217,0.0300385
135.642,0.0225491
135.182,0.0227772
134.109,0.0301465
134.029,0.03096
133.419,0.0420621
133.094,0.030505
133.122,0.02476
132.721,0.0188672
133.049,0.016652
132.11,0.021677
132.307,0.0213271
131.934,0.0236855
132.006,0.0204918
131.81,0.0189508
131.065,0.0291465
129.805,0.0343094
129.062,0.0376658
127.896,0.0488011
128.99,0.0412325
128.277,0.0356328
127.904,0.0313431
127.498,0.0384189
125.911,0.0374345
127.211,0.0414045
126.548,0.0474408
127.376,0.0457266
127.41,0.041478
126.07,0.0577294
125.772,0.0624837
124.749,0.0516314
123.667,0.0489066
124.091,0.0605457
124.632,0.0626259
124.704,0.0583128
124.401,0.0539876
125.392,0.03541
124.603,0.0318565
124.698,0.0491578
125.255,0.0451573
124.086,0.0390255
123.386,0.0413172
123.771,0.0390623
124.398,0.0469773
124.077,0.038923
123.292,0.0398941
124.593,0.0240675
124.456,0.0305743
124.823,0.0338393
124.284,0.0453295
123.522,0.0498932
123.57,0.0446831
123.659,0.0446307
123.166,0.052972
122.485,0.054928
121.657,0.0819241
122.629,0.0574961
123.451,0.0482859
123.104,0.0530432
122.396,0.0495571
122.244,0.0473264
122.151,0.041687
122.747,0.0321143
122.257,0.0457737
122.403,0.0377917
123.526,0.04281
124.34,0.0273735
124.313,0.0322706
123.973,0.0397679
125.09,0.0413418
123.614,0.0600014
121.772,0.0617824
119.497,0.0623558
119.701,0.0610783
118.961,0.0581108
118.045,0.0643387
116.909,0.0567925
116.395,0.0571711
116.853,0.0498342
118.054,0.0520349
118.349,0.050638
116.945,0.060511
116.611,0.055771
116.573,0.0504832
115.758,0.0541393
115.213,0.0551168
114.022,0.038062
114.791,0.0386856
114.171,0.0274952
114.697,0.0329964
114.247,0.0356169
114.791,0.0426166
114.439,0.0506375
112.864,0.0666512
112.8,0.0707965
111.904,0.0708454
112.003,0.0468266
112.541,0.0513409
112.837,0.0549164
113.478,0.0418086
114.292,0.0323105
114.258,0.0373021
114.958,0.041745
114.349,0.0518427
113.679,0.0597524
112.431,0.0701694
111.658,0.0673167
112.681,0.0653143
112.83,0.0633504
113.839,0.0618232
113.39,0.0633395
111.723,0.0774907
111.023,0.0847172
111.96,0.0687957
112.56,0.0600631
112.654,0.0712155
112.537,0.0717296
111.475,0.0764214
110.224,0.0769248
108.301,0.07588
109.906,0.0655516
110.766,0.0564132
109.771,0.0753838
110.716,0.0548858
109.66,0.0638446
110.026,0.0545648
107.792,0.0638337
107.583,0.0605078
108.639,0.0537774
108.831,0.0549657
108.837,0.0650688
107.731,0.0897651
108.356,0.0652869
108.178,0.0788197
109.879,0.0527157
110.148,0.0488309
109.807,0.0659102
109.312,0.0603377
110.214,0.06296
111.871,0.0520329
112.916,0.0486267
114.767,0.0368756
114.677,0.0547138
115.855,0.0590212
113.665,0.0842235
114.228,0.0790909
114.447,0.0773356
115.742,0.0682524
115.947,0.0717404
116.355,0.0785835
118.294,0.06842
116.817,0.0725111
117.028,0.0699529
117.13,0.0754405
119.702,0.0653847
120.649,0.0684211
119.272,0.0741235
118.737,0.05101
119.172,0.0319702
118.289,0.0442254
117.708,0.0518159
118.308,0.0525657
118.102,0.0481811
116.953,0.0586323
115.676,0.066293
115.264,0.0705662
114.701,0.0555926
115.617,0.0471588
114.858,0.0567734
115.4,0.0677538
113.93,0.0693941
113.718,0.0631374
114.266,0.0626927
112.815,0.0783387
112.652,0.0756804
112.713,0.0992611
112.832,0.0803386
110.835,0.0901442
110.505,0.0909209
109.584,0.0910664
110.503,0.0682752
110.883,0.0799065
111.36,0.0554978
110.81,0.0489335
111.32,0.0589872
112.446,0.0573904
110.737,0.07446
110.694,0.0666576
110.135,0.0680913
112.336,0.0434758
114.09,0.036984
114.546,0.0332355
113.938,0.0452245
113.925,0.043172
113.732,0.040262
114.246,0.0226768
114.493,0.0366844
114.966,0.052271
115.998,0.0532149
116.355,0.0256437
115.661,0.0294299
115.464,0.0288642
115.733,0.0356395
116.233,0.034118
116.533,0.04001
115.988,0.0305206
116.458,0.0316656
116.45,0.0255877
117.056,0.0171391
116.406,0.0286635
116.647,0.0203018
116.072,0.0357
115.695,0.0424811
116.21,0.0435196
114.811,0.0513955
115.223,0.0511489
115.383,0.0512194
116.279,0.0365799
115.524,0.0507088
115.631,0.0587798
115.472,0.0566303
116.667,0.0464217
117.473,0.0513199
118.222,0.047617
118.697,0.0385278
117.188,0.0493613
116.642,0.0381648
116.165,0.0469425
116.772,0.0379015
117.732,0.0309118
117.745,0.0428046
118.22,0.0453719
118.907,0.0386124
118.204,0.0518656
118.324,0.0495539
117.953,0.0575583
