S,V
97.7344,0.018003
98.5763,0.00643431
98.8116,0.00613993
98.8673,0.0109664
98.9744,0.00863571
99.2437,0.00645349
99.2104,0.0142046
99.3726,0.0129847
99.7404,0.0134804
99.7301,0.0198603
100.092,0.0130528
100.133,0.0143801
100.504,0.0156188
100.272,0.0196946
100.955,0.0245082
100.5,0.0191721
100.874,0.0125738
100.694,0.026097
100.307,0.0273077
100.74,0.0337356
99.5166,0.0326798
99.1908,0.0406884
99.3758,0.0411867
98.8615,0.0251696
98.5266,0.0284535
98.7374,0.0278966
98.9836,0.0390261
98.6882,0.0495688
98.4223,0.0553812
97.7204,0.0439218
98.2739,0.0144078
98.8009,0.0136147
98.236,0.0239238
98.3274,0.0167043
98.565,0.00856532
98.3526,0.0107486
98.504,0.0145685
98.0142,0.0246192
98.547,0.0164244
98.6648,0.0163421
99.1853,0.0151768
98.6499,0.0192256
98.7317,0.013235
98.5367,0.0101986
98.2962,0.0161567
98.583,0.0163264
97.9687,0.0246189
98.045,0.0222619
98.19,0.018401
98.1518,0.0217665
98.1395,0.0153311
97.9891,0.0290351
98.0092,0.0329504
97.8418,0.0243423
98.1584,0.0225309
98.1838,0.0386237
97.1784,0.0305545
96.5738,0.0315625
96.8804,0.0320742
97.2412,0.0267951
98.1855,0.0207903
98.5872,0.0244508
98.0177,0.0199109
97.3425,0.0306094
97.9792,0.0184138
97.472,0.0221696
98.4282,0.0196954
98.9643,0.0125245
98.9253,0.0128264
98.649,0.0179419
98.0078,0.0287193
98.5732,0.0223076
98.802,0.0261508
98.6908,0.0368322
98.771,0.0187557
97.8701,0.0289873
97.2119,0.0243448
97.0434,0.0211015
96.6968,0.0238047
96.8748,0.0144145
96.9291,0.0187552
96.9975,0.0298943
96.9409,0.0244505
97.2363,0.0230146
96.3341,0.0307267
96.3344,0.0249334
95.9568,0.0374365
95.9938,0.0189927
95.8294,0.0296254
96.9556,0.0363762
97.0641,0.0312068
97.0148,0.0413473
97.5699,0.0251986
97.175,0.034531
97.083,0.0354204
96.6292,0.0341675
96.4785,0.0354003
96.9495,0.0325149
97.0865,0.0332018
97.745,0.0232627
96.9879,0.0273553
97.5136,0.0163367
98.0322,0.0198541
99.051,0.00619311
98.6187,0.0162255
98.0998,0.033889
97.9817,0.0264707
97.5833,0.0325695
98.0033,0.0346175
98.7692,0.0261098
98.6299,0.0282387
98.7846,0.0413041
98.2452,0.0317526
96.926,0.0425741
96.8614,0.0329144
96.1646,0.0377469
96.8633,0.0263991
96.9106,0.0357528
96.8162,0.0340182
96.8735,0.0348105
97.16,0.0342085
96.9831,0.0255906
96.5102,0.0337431
96.3874,0.0281559
96.4979,0.0275381
96.989,0.0188507
97.0502,0.0218071
97.1569,0.0207097
96.9894,0.0345827
96.5164,0.0304127
96.478,0.0297583
96.7243,0.0280173
96.7124,0.0311523
97.0854,0.0420072
96.1169,0.0353769
96.2034,0.02832
95.8822,0.0273057
95.7107,0.0304691
96.281,0.0104912
95.8815,0.0255087
95.3421,0.0299398
95.5955,0.0219512
95.9484,0.0267012
96.5824,0.0232069
96.4016,0.0223236
96.3591,0.00781439
96.4366,0.0166423
96.7696,0.0123422
97.0309,0.0135925
97.5421,0.0145263
97.7694,0.0165015
97.57,0.0188597
98.2089,0.0170447
98.1085,0.0158517
98.3766,0.0156971
98.7333,0.0164245
98.4782,0.0304907
98.6522,0.0292458
98.9756,0.0246063
99.1341,0.0218385
98.8847,0.0167827
99.2945,0.0222548
99.0824,0.0255228
99.703,0.0252292
98.9767,0.0276846
99.4534,0.0258946
100.248,0.0236341
100.099,0.0358849
99.8013,0.03544
99.2298,0.0289091
99.3911,0.0332723
100.852,0.0270872
100.439,0.0349464
99.9609,0.0443508
98.6559,0.0646278
99.1483,0.0424826
98.7107,0.0560354
98.8186,0.0397683
97.8636,0.0647423
98.0665,0.049603
97.5145,0.04502
97.7049,0.0412236
98.6276,0.032952
98.8442,0.0392091
99.0916,0.0454758
98.9146,0.0399733
100.175,0.0206052
99.0182,0.0429202
98.0707,0.0582608
96.4328,0.0681292
97.5037,0.0446206
97.7025,0.057287
96.661,0.0686241
97.3424,0.0605612
96.8695,0.0877826
96.9371,0.0729173
97.6661,0.0700509
98.4746,0.0716012
96.3185,0.0672092
96.2883,0.0591177
95.9467,0.0558568
96.3599,0.0497624
96.3056,0.0426659
96.6541,0.0432692
97.7296,0.0473202
96.393,0.0511677
95.3023,0.0562284
94.6788,0.0858201
95.4985,0.0717831
97.1912,0.0572156
96.5775,0.0613484
97.1445,0.0456325
96.5633,0.0530976
97.062,0.0530261
97.6983,0.050264
97.2866,0.0550673
96.6444,0.0666396
97.5584,0.0409009
98.6022,0.0355607
98.3525,0.050121
100.127,0.0390098
100.491,0.0460655
101.756,0.0305073
101.426,0.0490519
101.542,0.0628101
101.059,0.0502422
100.463,0.063159
100.111,0.0482948
99.6418,0.0509145
100.294,0.0410174
99.9626,0.049269
99.8688,0.0448402
99.8207,0.0456335
99.9524,0.0529682
100.994,0.044403
100.168,0.069167
99.8746,0.0445946
100.124,0.0531653
99.8368,0.0640286
98.7487,0.0457234
99.4589,0.0484135
100.439,0.0234566
100.404,0.0371086
101.381,0.0260992
101.635,0.036573
102.632,0.0235744
102.78,0.0289255
102.358,0.0352825
102.782,0.0345674
102.922,0.030813
103.446,0.0297289
103.573,0.0290124
103.394,0.0359082
102.983,0.0316282
102.846,0.0374163
103.226,0.0315448
103.919,0.0360485
104.495,0.0265034
104.563,0.0443692
104.365,0.0408476
104.928,0.0262883
104.847,0.0313753
105.305,0.034532
104.948,0.0324409
106.218,0.0194682
106.55,0.0320582
106.395,0.029835
107.686,0.0242643
107.956,0.0275818
108.101,0.00981152
107.937,0.0136664
107.817,0.0195874
107.518,0.0197974
107.396,0.0214527
107.369,0.0231795
106.315,0.0400045
106.361,0.0360368
105.911,0.0362537
104.873,0.041105
105.134,0.0377886
106.394,0.0217032
106.416,0.0263733
107.593,0.0289407
107.259,0.023829
106.87,0.0287737
106.382,0.0386376
106.794,0.0427242
106.202,0.0533982
106.9,0.0373987
106.712,0.045865
106.397,0.0436531
105.719,0.0455359
106.437,0.0277607
107.085,0.0269251
107.258,0.033587
106.507,0.0336219
107.457,0.0235368
107.17,0.0359318
106.574,0.0349455
106.637,0.0217499
107.505,0.0314256
107.141,0.038398
107.838,0.0186854
107.691,0.0287289
108.037,0.0231298
108.162,0.0198944
109.242,0.00855665
109.45,0.0119807
109.389,0.0113115
109.795,0.0167045
109.733,0.0229693
109.168,0.0220962
109.221,0.0317995
109.94,0.0257403
109.869,0.0308446
109.489,0.0375051
110.439,0.0143364
110.312,0.0193199
110.02,0.0227123
110.217,0.0292964
109.458,0.0308521
107.977,0.0422858
108.923,0.03203
109.669,0.0275209
110.848,0.0122469
111.033,0.023418
110.623,0.0230927
111.264,0.0193307
111.269,0.0142207
111.66,0.0195161
110.963,0.0300162
111.003,0.0352953
110.986,0.023067
111.295,0.0107225
110.833,0.0200083
110.483,0.0217898
109.323,0.0265671
109.193,0.0147957
109.603,0.0141214
109.387,0.0159319
109.301,0.0161205
109.123,0.0198528
110.247,0.0156756
110.419,0.0124806
110.828,0.0130801
110.538,0.0186444
110.83,0.00988417
111.244,0.00652125
111.269,0.012871
111.539,0.00589692
111.425,0.0163835
111.384,0.0120162
111.179,0.0176522
112.075,0.016054
111.93,0.0196491
112.516,0.0176364
112.745,0.0176763
112.331,0.0252288
111.576,0.0312556
112.292,0.0175014
112.166,0.0262032
111.416,0.0415275
111.612,0.0311849
111.513,0.00989241
111.128,0.0153784
110.336,0.0223499
109.399,0.0234184
109.454,0.0235135
109.984,0.017428
109.974,0.0183975
108.893,0.0223659
108.751,0.0221997
109.093,0.0307784
109.178,0.0239101
109.454,0.0286209
108.993,0.0424188
108.692,0.0465159
108.278,0.0449022
108.43,0.0382471
108.47,0.0419268
108.415,0.0178364
108.376,0.0338305
108.3,0.0443496
107.986,0.0272378
107.857,0.0274121
107.851,0.020839
108.487,0.018145
108.601,0.0143122
108.92,0.0187406
109.024,0.0177566
108.27,0.0274339
108.251,0.0233849
108.289,0.0244246
109.33,0.0201555
109.518,0.017332
108.701,0.0332365
107.652,0.0386523
108.001,0.0496594
106.583,0.0557321
106.184,0.0452687
106.705,0.0551881
107.076,0.0294248
106.133,0.030515
106.57,0.0330584
107.727,0.0287182
107.825,0.0327977
108.355,0.0194355
109.325,0.00810812
110.197,0.0136737
110.573,0.0170063
110.554,0.0178731
109.879,0.0185797
109.856,0.0214819
109.399,0.0184745
108.887,0.0243003
108.318,0.0301065
107.636,0.0344921
106.152,0.0329546
107.041,0.0235681
107.209,0.033947
107.737,0.011809
107.587,0.0211742
107.892,0.0276409
107.097,0.0459643
106.258,0.0319539
107.215,0.0229649
106.906,0.0244807
107.353,0.0255472
107.918,0.00702761
107.89,0.0131247
107.805,0.0241282
107.027,0.0182969
106.875,0.0212775
106.677,0.0235872
106.69,0.0313867
107.178,0.0114964
107.235,0.0258932
106.81,0.0289819
107.099,0.023207
107.329,0.0300206
107.386,0.0410598
106.636,0.0311153
107.236,0.0359891
107.1,0.0213067
106.729,0.0270304
106.301,0.0206027
105.634,0.022653
105.776,0.0282802
104.617,0.0324623
104.928,0.0256696
104.318,0.0264622
104.497,0.0247726
105.204,0.00724688
105.085,0.0115707
105.13,0.0206469
105.875,0.0216565
106.32,0.00932541
106.199,0.0210751
105.27,0.0253848
103.934,0.038967
103.017,0.047642
103.298,0.0505829
102.701,0.0577061
101.332,0.0459998
101.788,0.0504403
101.997,0.0512715
101.783,0.0541203
101.141,0.057977
103.51,0.0308426
102.383,0.0458926
101.65,0.045154
101.044,0.0496134
100.517,0.0483518
100.078,0.0514072
101.484,0.0407302
101.953,0.0287747
101.825,0.0174187
101.508,0.0292747
101.487,0.0175144
101.425,0.0327433
102.08,0.03051
101.488,0.0538437
101.269,0.0372074
99.8447,0.0538948
99.9517,0.0526917
100.259,0.0405778
100.917,0.0442682
101.135,0.0413998
101.938,0.0376926
102.342,0.0389314
103.599,0.0370416
104.628,0.0253165
104.354,0.0493057
104.039,0.0435294
102.767,0.0573085
102.553,0.0468367
102.291,0.0445508
102.822,0.0357492
103.874,0.035049
