S,V
81.6552,0.082196
81.8684,0.0632015
81.732,0.0782718
82.4058,0.0657886
83.5663,0.0495108
84.1839,0.0395522
85.4688,0.0424438
84.178,0.0509757
83.2971,0.0732974
84.1422,0.0659804
84.2991,0.0677278
84.88,0.0654291
84.0469,0.0794457
84.0827,0.0952615
84.665,0.0862557
85.4935,0.0890465
85.545,0.085326
86.4159,0.0798127
86.912,0.061505
88.1812,0.0472881
87.9281,0.0627287
87.9326,0.0680241
86.6281,0.0769128
86.519,0.0618606
86.1186,0.0510148
85.6392,0.057137
85.0697,0.0724779
84.8121,0.0717629
85.9719,0.0576768
86.2142,0.061448
86.6366,0.0507971
86.9369,0.0591168
86.5448,0.0507421
86.1206,0.0726362
85.7182,0.0887727
85.5642,0.0821248
84.9201,0.0732964
85.0256,0.064001
85.0803,0.0760717
85.9808,0.0643396
85.6053,0.0706937
86.5224,0.0500189
86.1678,0.0576797
86.9645,0.0458587
87.5486,0.0421707
86.8633,0.0528509
86.8412,0.0507615
86.7533,0.0527841
86.2585,0.0554331
86.6051,0.0528041
87.425,0.03292
87.4622,0.0136276
87.2679,0.0325868
87.2192,0.0204066
86.7678,0.0345907
87.2598,0.0254333
86.5982,0.0385013
86.0988,0.0469061
86.2143,0.0365403
86.004,0.042698
85.8622,0.0398502
86.4537,0.0298502
86.3395,0.025227
86.7462,0.0182226
86.3558,0.0285415
85.3045,0.0455504
85.9688,0.0381745
85.6994,0.0432774
86.3109,0.0258677
86.0278,0.0416399
86.6882,0.0290568
85.857,0.0453652
85.7215,0.0420985
85.7239,0.0443236
85.8248,0.0382315
87.655,0.0204186
87.6492,0.0302558
86.9934,0.0524691
86.3957,0.0505705
86.0912,0.0565343
86.4191,0.0550703
86.7546,0.0573143
85.8399,0.060328
86.7827,0.0588602
87.2724,0.0426216
87.3874,0.0359859
87.1635,0.0469353
87.6703,0.0430033
87.282,0.0473303
87.0465,0.0378614
86.8438,0.0338954
87.2508,0.0311716
88.5,0.0253929
88.6396,0.0167372
88.2937,0.0258551
88.2465,0.0292532
88.2897,0.0387076
88.4726,0.0297604
87.9307,0.0361259
88.0521,0.0331729
88.2192,0.0341206
88.3824,0.0298829
88.4439,0.0333421
89.5617,0.0250544
89.6939,0.0361475
89.5357,0.0303579
89.258,0.0472954
89.121,0.0422724
88.8673,0.04694
88.6142,0.0483803
88.191,0.0621987
87.7831,0.0689686
87.2715,0.056025
87.5569,0.0353757
87.3701,0.0346895
87.7456,0.0421306
87.9216,0.0286078
87.6223,0.0457467
86.9462,0.054167
87.0288,0.0528358
87.4072,0.0535434
87.4931,0.0373198
86.3321,0.0645366
87.4482,0.0572018
87.0041,0.0437617
86.4945,0.0563544
87.1832,0.060936
86.6772,0.0469622
87.1111,0.0528643
86.5542,0.0786829
85.8529,0.0913421
86.5851,0.0781498
87.2828,0.0316127
87.8218,0.051533
88.431,0.066889
89.3295,0.0478721
89.3793,0.0460334
89.6502,0.0545688
91.312,0.0526707
91.0932,0.0436732
90.8137,0.0527147
91.3252,0.0466698
91.4784,0.0533435
91.3275,0.0548965
92.4584,0.0580708
91.6503,0.07319
91.8046,0.0611587
91.8595,0.0500685
92.5655,0.0476889
93.3108,0.0397785
92.8298,0.0409576
92.8573,0.0408707
93.1294,0.0206623
93.4055,0.039475
92.7702,0.0433216
91.7713,0.0353499
92.9274,0.0281499
93.2729,0.011647
93.1666,0.0206962
92.5888,0.0247982
92.7098,0.0277309
91.8903,0.0414401
92.4184,0.0413578
92.1675,0.04567
92.0665,0.0468415
91.8346,0.0556896
90.6493,0.0618866
90.1145,0.0636642
90.6812,0.0590142
90.7012,0.0501761
90.9366,0.0511365
91.3647,0.055147
92.454,0.040375
93.2822,0.0444995
93.5339,0.0468939
93.2489,0.048388
93.4193,0.0558192
92.7066,0.0573479
92.784,0.069804
92.8448,0.0483372
92.6875,0.0511665
92.5538,0.0584427
93.521,0.0446017
93.4878,0.0329534
93.8242,0.0444401
95.0961,0.0436
94.3721,0.0658538
94.6206,0.0383448
93.4977,0.0422062
93.8417,0.0442982
94.3218,0.0566081
94.5727,0.0699423
95.2228,0.0437976
95.4685,0.0584852
95.3767,0.0709963
95.2343,0.0710982
95.9098,0.0872407
97.5805,0.0488232
97.5885,0.049009
97.9635,0.0542238
97.1479,0.0659149
98.0176,0.0599305
97.0328,0.0782898
96.1374,0.0694334
94.9001,0.0808448
94.3313,0.0648146
94.3081,0.0464251
94.6192,0.0317456
94.2866,0.0420306
94.2487,0.041757
95.0532,0.0435694
96.4626,0.0432593
96.5506,0.0506671
96.2583,0.0475836
95.5956,0.0588723
95.5799,0.0576105
94.8186,0.0544554
93.8448,0.0873571
94.9201,0.0640099
94.5591,0.0724456
94.6611,0.0533685
94.7771,0.0304407
95.3378,0.0375599
95.1482,0.0347365
95.2628,0.0426463
94.8598,0.0353587
95.0054,0.0498933
95.5986,0.027
95.4459,0.0253755
96.0309,0.0311719
96.4127,0.0136623
96.2147,0.0297663
94.6254,0.0448082
95.329,0.010398
95.2231,0.0209404
95.0637,0.0281549
95.2625,0.0245971
95.8119,0.0135065
95.4588,0.0228266
95.4781,0.0176531
94.8589,0.0257581
94.4698,0.0257537
94.5321,0.0354218
94.1328,0.0491483
94.3869,0.0378516
94.8056,0.0397565
94.2922,0.0357526
95.1301,0.0272151
94.8686,0.0266888
95.2004,0.032517
95.2437,0.0369626
94.8437,0.030624
95.2501,0.0380167
95.7612,0.0216337
95.7851,0.0358297
96.3661,0.0333499
97.6706,0.0182399
97.8895,0.0304675
98.1567,0.0283062
99.2497,0.0102586
99.7167,0.0204584
99.5543,0.0245488
99.9562,0.0180689
99.8767,0.0199454
99.583,0.0282979
99.5732,0.0351444
99.1777,0.0236109
98.727,0.0389831
98.8011,0.0421562
100.425,0.0244809
100.058,0.0235152
101.237,0.0178613
101.354,0.0220125
101.525,0.0210219
101.849,0.019643
101.743,0.0281819
101.793,0.019081
101.426,0.0339708
100.715,0.0391059
101.537,0.0204541
101.697,0.028657
101.396,0.0145296
100.838,0.0283042
101.25,0.0218074
100.459,0.021156
100.613,0.0132757
100.936,0.0135308
101.637,0.013016
101.759,0.0100228
101.953,0.00991824
101.635,0.017035
101.666,0.0168437
101.97,0.0127959
102.736,0.00541176
102.82,0.0137343
102.703,0.030331
102.828,0.0291538
103.662,0.0264983
104.219,0.0258513
104.109,0.0230461
104.408,0.0327867
103.958,0.0352563
103.476,0.0438918
103.553,0.0283245
103.89,0.0109988
103.769,0.0219408
103.711,0.022204
103.801,0.018083
103.851,0.0194984
103.69,0.0218775
104.069,0.0218105
104.261,0.0183028
103.69,0.0282524
104.83,0.0249925
104.74,0.0256251
105.069,0.022074
104.286,0.0330304
104.59,0.0212003
104.03,0.0275729
103.594,0.0410783
103.479,0.0368301
103.594,0.0252452
103.351,0.0328603
103.707,0.0265363
103.256,0.0182059
103.024,0.0259798
103.498,0.0191191
104.398,0.0122068
103.595,0.0155576
103.194,0.0262896
103.716,0.0141799
104.072,0.0134686
104.211,0.0131628
103.864,0.0165903
104.338,0.0241425
104.246,0.0187384
103.801,0.0325054
104.079,0.0192758
104.104,0.0354657
103.474,0.044136
103.226,0.0428919
104.311,0.0471782
103.813,0.0669902
104.129,0.0530384
104.227,0.0425476
103.852,0.0541235
103.264,0.0466279
103.867,0.028887
103.415,0.0331136
103.408,0.039292
103.933,0.0299618
102.702,0.0383092
102.176,0.0522914
101.647,0.0430759
101.464,0.044366
102.58,0.0433216
101.948,0.0413011
102.235,0.0346036
101.933,0.0384875
100.545,0.0383791
101.335,0.0240928
101.239,0.0336432
100.485,0.0454835
99.2807,0.0512337
99.4637,0.0481298
100.271,0.0420794
99.4869,0.0553221
99.3303,0.0629237
99.2425,0.0354728
98.6443,0.0509911
97.9945,0.0658494
97.4651,0.0565763
96.738,0.0427516
96.6546,0.0403395
97.0945,0.0137675
97.5214,0.0263497
97.3746,0.0209146
97.8332,0.0287005
97.8866,0.0404029
96.9211,0.0446626
96.6222,0.0533566
96.5974,0.0481783
96.0535,0.0281681
96.0284,0.0378965
96.492,0.0381419
96.1846,0.0340666
96.6192,0.0314395
95.6585,0.0400006
96.1022,0.0332553
96.2572,0.0445434
95.9953,0.0302186
96.453,0.0338776
96.3112,0.0401315
95.9202,0.0491426
96.4243,0.0423493
96.7998,0.0440314
96.1274,0.0533921
95.4893,0.053988
94.6711,0.0540808
93.3112,0.0656715
93.3207,0.0649989
93.1648,0.0815841
93.738,0.0630381
93.9408,0.0585384
93.7469,0.0700461
92.4363,0.0887329
90.8892,0.11002
89.1231,0.126367
89.2797,0.134311
91.2253,0.0829683
91.0337,0.0754259
91.3445,0.106274
91.0835,0.0685276
91.2236,0.0693492
91.6369,0.0676606
91.2227,0.055944
90.7025,0.0690293
90.1428,0.0843501
90.053,0.0794998
90.0989,0.0634235
89.7792,0.0554054
88.8289,0.0688041
89.0187,0.0718002
89.0183,0.0750933
89.0158,0.0581464
88.2098,0.0755777
88.0189,0.059449
88.0062,0.0587672
88.1125,0.0567615
88.469,0.0680867
87.6626,0.0726836
88.2917,0.0548252
87.6597,0.0598972
88.6983,0.0730214
87.8792,0.0737865
87.5076,0.0815636
87.1193,0.0895159
86.6898,0.106124
86.8604,0.124124
86.3348,0.131931
84.0732,0.115122
84.1305,0.125603
85.3781,0.0833855
86.46,0.0944879
87.5106,0.0656073
88.5264,0.070216
88.6526,0.0790333
89.324,0.0872688
88.9146,0.100395
87.3798,0.103179
88.0805,0.0816994
87.3014,0.0978196
89.9031,0.0860191
89.7286,0.0761891
89.6518,0.0725703
89.1185,0.0833101
89.1867,0.0767608
90.3374,0.0731136
89.9021,0.0783418
90.2184,0.0827018
90.6144,0.0741993
90.1989,0.074596
89.9414,0.0550559
89.5141,0.0490871
88.5738,0.0705882
88.6203,0.0652113
88.2745,0.0665075
88.6072,0.0673212
88.2961,0.069962
87.3312,0.0871435
87.671,0.0850301
87.6602,0.0829135
88.7718,0.0468926
88.1881,0.0715268
88.3268,0.0766379
89.2506,0.0584137
90.1788,0.0509781
90.7954,0.0570864
91.1599,0.0619696
90.6379,0.0686903
91.3267,0.0611163
91.6834,0.0672204
91.5211,0.0440202
90.8525,0.0553388
89.4924,0.077416
90.5426,0.0707821
90.4837,0.0666889
89.9191,0.0819593
89.1722,0.0898521
89.4197,0.0641101
88.194,0.0787287
87.8675,0.0946502
89.2471,0.0798462
90.2656,0.0729264
91.3652,0.0546708
90.9786,0.0572637
91.1619,0.0447625
91.6297,0.0545028
91.8821,0.0401399
92.2397,0.0485252
90.6426,0.0574588
90.5408,0.0645488
90.47,0.0652191
91.0081,0.0610824
91.8214,0.0348317
92.7067,0.0365991
92.3245,0.0428478
92.6261,0.0419911
92.9693,0.040021
92.9889,0.0403618
93.1993,0.0609235
92.1323,0.0690607
92.9502,0.0708876
93.7706,0.0507113
93.8001,0.0577695
93.4338,0.0735987
93.5978,0.0572517
94.2829,0.0589055
93.6682,0.0626618
92.864,0.0948638
93.5684,0.0755931
93.1056,0.0906463
92.5805,0.0622306
93.0453,0.0721028
93.6069,0.0732828
92.9847,0.0918738
93.3121,0.0643262
92.3712,0.0650306
92.5558,0.0784504
92.5935,0.0739557
93.5653,0.0631214
92.4137,0.0594159
92.6181,0.051092
93.1938,0.0691275
93.1297,0.0729399
93.5377,0.0506847
93.3765,0.077883
93.1802,0.0660675
93.2627,0.0722275
93.2338,0.0802074
93.4224,0.0704342
94.7948,0.052912
94.038,0.0736695
94.4929,0.0571008
94.7074,0.0611724
95.0432,0.0572865
95.4476,0.0545872
96.5857,0.055866
96.5759,0.0523968
97.8595,0.0330741
98.8106,0.020313
98.9971,0.0319832
99.0139,0.035588
98.0511,0.0513093
97.4579,0.0468508
97.4595,0.0516339
97.5734,0.055617
97.0345,0.0685353
97.9274,0.0556151
96.851,0.0740779
96.7802,0.0554937
96.7313,0.0558272
96.939,0.0631088
97.4547,0.0603149
95.167,0.0894562
94.3723,0.0786722
93.9835,0.0830774
94.7134,0.0721067
95.0031,0.0623319
95.6269,0.0764791
95.3806,0.0554283
95.7722,0.0610534
95.2927,0.0632085
94.4707,0.0704776
95.962,0.0676593
95.7765,0.0724531
96.4053,0.0751621
96.3627,0.0688386
96.4921,0.0607384
95.9052,0.0712431
94.8354,0.0650281
94.8245,0.0701994
95.1919,0.0642723
94.3765,0.0620968
93.0976,0.0764838
