S,V
100.744,0.0440735
100.799,0.0520948
101.927,0.0520318
102.609,0.0512175
103.368,0.0510002
103.517,0.0475676
103.85,0.0479993
104.171,0.0502211
104.606,0.0459302
104.11,0.0445931
104.032,0.0436388
104.801,0.0380172
105.819,0.0332304
106.604,0.0293368
105.617,0.0317457
106.408,0.0280981
106.364,0.0295209
107.169,0.0235098
108.05,0.0257159
108.259,0.0245172
107.443,0.0276321
108.05,0.0271159
107.426,0.0303443
107.894,0.0278118
106.619,0.0321281
106.572,0.0270476
106.406,0.0265728
106.947,0.0249878
107.09,0.0253028
105.293,0.026873
106.469,0.0269922
106.606,0.0263506
107.527,0.0254226
107.796,0.0269763
107.829,0.0273435
107.613,0.025181
107.486,0.0275379
106.824,0.0293083
105.982,0.0322624
105.869,0.033299
106.523,0.0281387
107.58,0.025862
107.099,0.0301181
106.412,0.0300842
106.165,0.0274353
105.105,0.0329035
105.569,0.0339406
106.02,0.0343369
106.494,0.0309128
105.047,0.032978
104.538,0.0343198
104.362,0.0378768
104.611,0.0374405
104.544,0.0369547
103.868,0.0404227
103.23,0.0399976
102.772,0.0444661
102.36,0.0448175
101.855,0.0449444
101.145,0.0475375
100.755,0.0445379
99.8581,0.0443203
98.7594,0.0458229
97.7653,0.0524536
97.4784,0.0509361
96.2805,0.0580703
97.0426,0.0562249
96.1934,0.0568595
97.3057,0.0535248
98.3318,0.0490867
99.1832,0.0476535
98.8507,0.0488335
99.005,0.0527431
99.5857,0.0516087
100.167,0.0526273
99.7038,0.0495861
99.1568,0.0488394
98.6915,0.0473678
99.0265,0.0473912
98.7352,0.0479349
98.6712,0.0513839
98.2678,0.0546916
99.2463,0.0533516
98.7709,0.0467663
99.5922,0.0464141
99.6245,0.0468175
100.495,0.0490741
100.576,0.0463986
101.759,0.0446743
101.687,0.0470738
100.38,0.0504873
100.84,0.0519669
100.734,0.0553906
100.372,0.0562703
99.9175,0.0536272
100.587,0.0467208
101.993,0.0378001
102.937,0.0317361
103.262,0.0294201
104.203,0.0262349
104.778,0.0256029
104.965,0.0258723
104.682,0.0281937
103.961,0.0275296
103.694,0.0286439
103.979,0.0239649
103.39,0.0234409
102.94,0.0248626
103.958,0.0233669
103.427,0.0243094
103.032,0.0259837
103.197,0.0260846
103.227,0.0263544
104.076,0.0252892
104.143,0.0250648
104.388,0.0266338
104.875,0.0252344
104.755,0.0241857
105.052,0.0224963
105.164,0.0249086
104.705,0.0264175
104.065,0.0267265
103.854,0.0231332
104.945,0.0206526
105.21,0.0233262
105.919,0.0261292
106.498,0.021237
106.356,0.0232577
106.662,0.0203494
106.652,0.0171908
106.097,0.0179104
106.078,0.0204175
106.514,0.0202398
106.731,0.0202049
107.003,0.0214887
107.891,0.0205399
107.849,0.0232239
108.181,0.0211629
109.035,0.0201715
109.41,0.0215329
108.966,0.022833
109.215,0.0222805
109.857,0.0181344
108.951,0.0238596
109.073,0.0212373
109.204,0.0202814
108.701,0.021569
108.936,0.0237481
109.738,0.02132
109.11,0.0220353
109.291,0.0223164
109.651,0.0228624
109.901,0.0236012
109.538,0.0235278
109.667,0.0249294
108.736,0.0286581
109.851,0.0254512
110.015,0.0264133
111.27,0.0254682
110.386,0.0313838
109.392,0.0308246
109.425,0.029212
108.523,0.0316885
108.056,0.0286185
108.688,0.0293491
108.669,0.0330926
109.301,0.0336527
109.546,0.0320296
108.984,0.0346803
108.958,0.0384648
108.319,0.0398683
106.826,0.0409103
108.55,0.0372758
110.54,0.0307174
110.249,0.0344671
110.161,0.0347206
110.497,0.0379506
110.74,0.0402051
110.968,0.0393289
109.961,0.0402734
108.917,0.0442866
108.598,0.044014
109.729,0.0431252
110.214,0.0450209
110.077,0.0434223
109.735,0.0430929
109.425,0.0425321
110.105,0.0397962
109.598,0.0381804
110.56,0.0324047
110.976,0.0299483
111.78,0.0295546
111.205,0.0304884
109.507,0.0307929
109.979,0.0303581
109.055,0.0334489
108.615,0.0367907
108.14,0.0356446
107.185,0.0378572
107.468,0.0371591
107.582,0.0395442
107.682,0.0360029
106.961,0.0350781
105.757,0.0345501
106.46,0.0318513
106.115,0.0376804
105.858,0.0408063
106.331,0.0356167
107.491,0.0337857
109.251,0.0267872
109.241,0.0303102
108.81,0.0307553
108.699,0.0314054
108.519,0.0330579
108.596,0.0361725
109.267,0.0342209
109.484,0.030173
108.638,0.0321628
109.262,0.0272557
109.36,0.0292812
109.621,0.0325683
109.883,0.0349206
109.198,0.0357431
109.029,0.0347191
109.524,0.0368831
110.103,0.0364799
110.277,0.0373777
111.047,0.0322507
111.735,0.029991
111.325,0.0335332
111.092,0.0362353
111.263,0.0350803
111.287,0.0357394
111.206,0.0328431
109.445,0.0416105
110.193,0.0421351
109.856,0.0392593
111.139,0.0341702
111.888,0.0352596
112.763,0.033855
113.657,0.0321668
113.22,0.0328529
113.205,0.0370394
112.579,0.0361677
113.152,0.0329492
114.653,0.0298994
114.814,0.0323146
114.49,0.0361864
113.81,0.0332206
113.663,0.0339535
113.58,0.0360764
114.608,0.0358351
114.988,0.0348362
114.903,0.03105
114.996,0.0283805
115.138,0.0288406
116.567,0.0253054
115.79,0.0246561
115.386,0.0289726
116.824,0.0244347
116.481,0.027325
117.672,0.0257396
118.442,0.0259337
119.004,0.0267479
119.011,0.0270726
119.466,0.0270013
119.541,0.0265322
119.612,0.0260329
121.213,0.0208394
121.013,0.0203176
121.349,0.0186771
120.845,0.0197371
121.271,0.0205
120.907,0.0214468
121.097,0.0253925
121.963,0.0215459
123.525,0.0174992
124.05,0.0171356
123.392,0.0154446
123.547,0.0177012
123.799,0.0210107
124.775,0.0198407
124.666,0.0221451
123.283,0.0229405
122.584,0.0236681
122.197,0.02953
121.19,0.0300333
120.749,0.0303511
120.86,0.0339218
120.765,0.0340415
120.446,0.0363793
121.623,0.0356636
121.441,0.0369943
121.237,0.0350147
120.141,0.0382994
120.295,0.0398797
119.793,0.0402793
120.247,0.0380828
119.875,0.038364
120.252,0.0386775
120.679,0.0347524
121.012,0.0398611
121.147,0.0353073
123.447,0.0268587
123.022,0.0323644
122.408,0.0286003
121.259,0.0305188
121.133,0.0307297
121.287,0.0308339
120.713,0.0299312
120.296,0.0309438
120.319,0.0329719
120.887,0.03613
120.982,0.0384962
122.288,0.0363728
122.691,0.0347168
122.496,0.0344807
121.962,0.0328194
122.377,0.0300653
122.313,0.032548
122.206,0.0333326
122.815,0.0304581
121.538,0.0343382
120.911,0.0348836
120.432,0.0348916
120.197,0.0352404
120.988,0.0329673
120.5,0.0351909
120.851,0.0332707
120.43,0.0352186
121.756,0.032237
123.083,0.0286111
124.224,0.0290346
124.111,0.0281079
124.854,0.0260536
125.32,0.024356
125.29,0.0260168
125.359,0.0287225
125.026,0.0312304
125.538,0.0288505
125.701,0.0296285
126.765,0.0271606
125.993,0.0264863
126.552,0.0276099
126.36,0.0288698
127.533,0.0280069
126.419,0.0353261
126.057,0.0349799
124.22,0.0419966
124.012,0.0434607
125.243,0.0451994
123.919,0.0482572
123.518,0.0470778
124.499,0.0414558
126.083,0.0348386
125.796,0.0398897
125.737,0.0407002
126.762,0.0409947
127.142,0.040842
127.496,0.0385639
126.775,0.0401807
126.466,0.0406027
125.545,0.0406359
124.92,0.0418118
125.79,0.0389466
125.023,0.0418077
125.129,0.0423808
126.259,0.0445334
126.986,0.0390841
127.429,0.0413419
129.421,0.0369345
130.984,0.0358134
131.347,0.0383972
131.326,0.037029
130.358,0.0381939
131.626,0.0375827
133.382,0.0339167
134.202,0.0291382
134.054,0.0331407
134.86,0.0315146
133.356,0.0353103
133.344,0.0334524
132.978,0.0311125
132.703,0.028848
132.953,0.0279677
133.307,0.0274488
134.029,0.0272932
134.567,0.0284412
134.816,0.0346939
135.143,0.0401417
134.822,0.0403763
136.234,0.0416698
137.233,0.0414056
135.87,0.040333
135.76,0.0435052
135.117,0.0463178
133.706,0.0528062
135.115,0.0461281
135.461,0.0384499
134.843,0.0392155
134.128,0.0398996
135.664,0.0410895
135.902,0.0389176
136.814,0.0342008
136.577,0.0370918
136.498,0.0373033
137.792,0.0313854
137.205,0.0308742
137.966,0.0295226
136.509,0.0309001
136.831,0.028661
135.91,0.0349883
134.699,0.0340981
135.649,0.0289145
135.779,0.0320706
137.162,0.0289252
137.967,0.0282176
137.999,0.0273581
138.454,0.0243853
137.843,0.0260982
138.985,0.0228019
138.844,0.0270753
139.133,0.0270087
137.927,0.0295193
136.37,0.0331524
136.767,0.0309456
136.151,0.0333973
135.684,0.0332138
135.662,0.0330995
135.258,0.0353442
135.666,0.0355526
135.455,0.0363765
136.069,0.0357794
137.554,0.0353091
137.193,0.0336405
137.935,0.0288734
138.088,0.0281375
137.848,0.0275094
138.35,0.0294267
138.927,0.0284436
138.637,0.0307583
137.946,0.0288562
138.811,0.0248532
139.913,0.0259755
140.679,0.0210235
141.398,0.0242225
142.634,0.0184677
142.491,0.0192247
141.837,0.0214585
142.906,0.0201459
142.943,0.0215683
142.161,0.0233107
141.044,0.0250956
139.507,0.0297828
140.254,0.0305066
140.321,0.033318
140.191,0.0355924
141.476,0.0307481
140.373,0.0323829
140.032,0.0319428
141.901,0.0300424
142.061,0.0310147
142.837,0.0351906
142.43,0.0363855
142.372,0.0371574
143.516,0.0355014
143.955,0.0335393
143.403,0.0365646
143.271,0.0347858
144.247,0.0322068
144.302,0.0299881
144.628,0.0350333
145.624,0.0348212
144.697,0.0351959
144.924,0.0352459
145.246,0.0310133
144.508,0.0345839
145.268,0.0344192
145.848,0.0348832
144.879,0.0358265
144.371,0.0355607
145.314,0.03391
145.435,0.0308
144.838,0.0295614
143.903,0.0323572
142.8,0.0357892
141.481,0.0394069
143.174,0.0351232
142.823,0.0396181
143.908,0.0387631
143.662,0.0407107
144.459,0.0374822
145.983,0.0377779
144.862,0.0354343
143.529,0.040215
143.332,0.0434623
143.524,0.0416303
144.288,0.0369296
145.052,0.0397279
143.651,0.0412184
142.429,0.0392755
142.529,0.0390261
140.937,0.0435972
141.583,0.0457548
140.446,0.046469
140.157,0.0499886
140.536,0.0489881
140.257,0.0466475
140.989,0.0475436
139.868,0.0511508
139.47,0.0507862
139.802,0.0511014
142.286,0.0472547
141.885,0.046895
140.397,0.0459828
139.713,0.0436945
139.747,0.046899
139.653,0.0473734
141.006,0.0459894
142.174,0.0387324
142.197,0.0326667
142.751,0.0368784
144.495,0.0351292
144.867,0.0330778
144.431,0.0352396
143.964,0.0350952
144.43,0.0347037
145.034,0.0341905
144.848,0.0301589
145.088,0.0278676
144.999,0.0289137
145.778,0.0290616
144.953,0.0304814
144.981,0.0272773
144.248,0.0292185
143.89,0.0315533
144.909,0.0265435
143.411,0.0314824
142.927,0.0311918
142.847,0.0350553
143.594,0.0305185
143.387,0.0284002
142.959,0.0277323
144.108,0.0281225
144.587,0.0250084
144.08,0.0247093
143.345,0.0271415
143.891,0.0275067
144.895,0.0253171
145.879,0.0216216
147.722,0.0157045
147.043,0.0166774
146.417,0.0177943
147.264,0.017622
147.623,0.015941
148.233,0.0131626
148.813,0.0134648
148.577,0.0142209
147.846,0.0170636
147.843,0.0147262
148.158,0.0141812
148.456,0.0158466
148.646,0.017589
148.574,0.0189135
148.682,0.0199034
148.571,0.0209685
148.088,0.0234379
149.032,0.0222095
147.521,0.0230203
147.339,0.0242176
147.244,0.0264966
147.186,0.0255151
147.614,0.0271746
147.756,0.0221516
147.744,0.0228638
148.59,0.020689
147.108,0.0254319
147,0.0241967
147.025,0.0261683
147.559,0.0241393
147.474,0.0240652
147.89,0.0235829
148.384,0.0224668
147.635,0.0237098
146.907,0.0249558
147.516,0.0242778
147.781,0.0220115
147.921,0.0205419
146.5,0.0245115
146.232,0.0229568
146.115,0.0239429
147.583,0.0218072
148.368,0.0186714
148.72,0.0178889
149.154,0.0210874
150.254,0.0203669
149.712,0.0234265
148.473,0.0260355
148.711,0.0247246
148.912,0.0234136
149.299,0.0229996
148.627,0.0234244
148.271,0.0269315
149.379,0.0266845
148.719,0.0281038
149.523,0.0265899
148.596,0.0285035
149.207,0.0288745
149.697,0.027445
149.541,0.0282645
150.4,0.0243771
150.834,0.0253644
151.553,0.0274675
149.805,0.0315562
149.874,0.0340405
150.153,0.0342433
151.141,0.0344414
151.562,0.0351728
148.578,0.040058
147.693,0.0404518
148.275,0.0423208
147.928,0.0414024
147.535,0.0407636
145.977,0.0393372
146.964,0.0377198
147.236,0.0358946
146.362,0.0388676
145.753,0.0396018
147.192,0.0411578
147.555,0.0379282
148.327,0.0392037
149.544,0.0374299
149.266,0.0356128
149.963,0.0325022
149.816,0.03149
150.403,0.0320445
151.304,0.0287806
150.428,0.0311927
150.414,0.0284255
151.117,0.0293077
151.157,0.0301395
150.448,0.0324004
151.887,0.0340461
152.061,0.0347672
152.535,0.0331151
150.594,0.0344758
149.888,0.0293395
150.157,0.0294096
150.272,0.0283527
149.474,0.0291471
150.131,0.0281947
149.372,0.0275319
147.861,0.0278169
148.418,0.0261643
148.289,0.0269229
147.913,0.0279466
148.527,0.0231831
148.007,0.0262667
147.826,0.0264431
149.116,0.0253933
148.833,0.0283123
149.829,0.0280762
149.825,0.029067
149.257,0.0309671
148.375,0.0311532
148.265,0.0320415
148.127,0.030475
149.7,0.0291922
147.863,0.0341977
149.103,0.0328426
149.574,0.0291725
150.506,0.0274031
149.81,0.0294308
149.694,0.0292902
150.603,0.027787
151.401,0.0250321
151.57,0.0244248
151.553,0.0248324
152.658,0.0234078
152.39,0.0256507
152.602,0.028652
151.918,0.0305147
151.341,0.0303626
151.874,0.0298252
153.196,0.0287429
153.29,0.0268706
152.558,0.0255254
152.201,0.0287329
150.473,0.0297306
150.304,0.0283418
150.093,0.0259709
149.553,0.0294806
148.642,0.0289472
149.07,0.0260186
149.799,0.0252053
148.429,0.0314084
147.5,0.0336711
147.267,0.035771
146.139,0.037468
146.218,0.0362012
145.52,0.0403514
146.394,0.0374467
147.42,0.0337235
147.678,0.0333025
147.153,0.0349312
146.482,0.0368134
146.978,0.0347845
146.912,0.0355298
146.03,0.0339207
146.653,0.0335937
145.94,0.0322014
146.032,0.0324075
146.166,0.02866
147.455,0.0256001
147.769,0.0258487
146.86,0.028342
145.596,0.034451
146.124,0.0354319
146.704,0.0333962
146.131,0.0335744
145.28,0.0359504
144.763,0.036174
145.139,0.0347495
144.973,0.0336292
146.191,0.0306381
146.369,0.0312051
145.883,0.0335187
146.175,0.0350231
144.943,0.033312
143.842,0.0337694
142.996,0.0345712
144.186,0.0324846
143.937,0.0328196
143.363,0.0346256
143.78,0.0358974
143.912,0.0357444
144.724,0.0391916
145.205,0.0436679
144.952,0.0400353
145.436,0.0349718
144.675,0.0378667
144.806,0.0360237
143.703,0.0349274
143.799,0.0376328
142.313,0.0385705
141.708,0.0414954
142.493,0.044746
141.811,0.0434712
141.731,0.0477972
141.756,0.046054
141.986,0.0440567
142.812,0.0423548
141.99,0.0425126
141.66,0.0419962
142.242,0.0407454
143.334,0.0403704
143.687,0.0377317
143.092,0.0403879
141.508,0.0422879
141.308,0.0447601
141.502,0.0463487
139.974,0.0480527
137.478,0.0479942
139.663,0.0426704
137.281,0.0431397
139.428,0.0419862
139.687,0.0422231
138.067,0.043957
137.775,0.0405486
137.673,0.0394094
137.17,0.0422361
136.656,0.045126
136.734,0.0475327
136.797,0.0460238
136.9,0.0448904
136.819,0.0468412
135.769,0.0473788
136.093,0.0481744
136.883,0.0434559
137.813,0.0387711
138.172,0.039884
138.674,0.0381475
139.181,0.0399598
139.415,0.0379344
141.315,0.0376602
142.06,0.0360519
141.367,0.0398946
140.418,0.045768
140.707,0.0472604
143.19,0.0432756
142.89,0.0428817
143.602,0.0450691
143.713,0.048096
145.619,0.0457728
145.515,0.0435808
145.326,0.0458291
145.933,0.0432425
145.797,0.0467868
145.15,0.0471603
146.232,0.0445235
145.447,0.0458355
146.484,0.0447926
145.186,0.0452201
143.844,0.052903
144.085,0.0511821
144.005,0.0502716
141.582,0.0554183
141.626,0.0513
141.755,0.0497082
139.654,0.0534651
139.144,0.0575861
139.361,0.0542601
140.593,0.0522701
141.773,0.0508972
141.914,0.047855
142.008,0.044581
141.857,0.0444847
142.554,0.0429656
141.714,0.040205
140.657,0.0418645
140.61,0.0420885
139.289,0.040692
138.207,0.0360019
138.335,0.036017
137.69,0.0377202
138.025,0.0372631
138.128,0.0342312
137.731,0.0365896
137.341,0.0398703
137.823,0.0370297
137.893,0.0418517
137.439,0.0441804
137.589,0.0406588
137.274,0.0420039
136.692,0.044534
137.661,0.0405305
137.105,0.0441034
136.842,0.0488965
136.759,0.0490601
137.017,0.0498585
136.033,0.0519616
137.155,0.0451169
137.108,0.0436921
138.591,0.0420816
138.235,0.0430721
138.199,0.0417744
138.224,0.0394678
139.655,0.0371099
138.026,0.0396849
138.859,0.0449423
137.784,0.0520228
138.454,0.0500352
138.753,0.0508072
137.067,0.0472236
138.672,0.0485338
140.02,0.045912
139.266,0.044341
138.478,0.0427191
137.699,0.0458219
138.126,0.0509285
138.608,0.0529263
137.733,0.0574971
137.878,0.0611206
