S,V
117.043,0.0334685
116.145,0.0332226
115.674,0.0342567
117.243,0.0331087
116.842,0.033776
118.17,0.0333249
119.05,0.0333044
119.69,0.0334432
119.697,0.0334648
120.205,0.0333911
120.29,0.0332191
120.369,0.0330359
122.185,0.0316693
121.936,0.0314193
122.356,0.0308546
121.703,0.0310338
122.24,0.0311359
121.787,0.0312944
122.018,0.0322664
123.002,0.0312433
124.901,0.0300684
125.596,0.0298344
124.718,0.0292072
124.931,0.0297519
125.262,0.0305904
126.454,0.0301919
126.317,0.0307325
124.666,0.0308704
123.847,0.0309951
123.398,0.0324343
122.333,0.0325385
121.87,0.0326017
121.986,0.0334181
121.89,0.0334576
121.571,0.0339872
122.72,0.0338584
122.54,0.0341677
122.343,0.0337702
121.257,0.0345037
121.404,0.0348704
120.931,0.0349934
121.359,0.0345771
121.001,0.0346638
121.362,0.0347577
121.771,0.0339561
122.104,0.0350865
122.231,0.0341669
124.515,0.0323192
124.043,0.0336145
123.412,0.0327464
122.174,0.033166
122.041,0.0331907
122.202,0.033192
121.601,0.0329611
121.161,0.03317
121.185,0.0336174
121.762,0.0343209
121.856,0.0348467
123.107,0.0344207
123.501,0.0340728
123.307,0.0340214
122.773,0.0336523
123.197,0.0330184
123.129,0.0335684
123.019,0.0337327
123.636,0.0330794
122.297,0.0339537
121.669,0.0340726
121.193,0.0340755
120.959,0.0341531
121.743,0.0336565
121.246,0.0341455
121.594,0.0337255
121.168,0.0341523
122.482,0.033499
123.843,0.032657
125.069,0.0327154
124.948,0.0324572
125.752,0.0319199
126.272,0.031441
126.237,0.0317894
126.313,0.0323986
125.957,0.0329558
126.486,0.0323914
126.661,0.0325398
127.784,0.0319334
126.94,0.0317234
127.556,0.0319462
127.348,0.0322061
128.597,0.0319701
127.397,0.0336756
127.041,0.0336097
125.225,0.0351505
125.034,0.035495
126.156,0.0358974
124.967,0.0365645
124.615,0.0364084
125.485,0.035371
126.96,0.0340424
126.674,0.0351513
126.619,0.0353458
127.581,0.0354356
127.937,0.0354334
128.269,0.0349878
127.578,0.0353454
127.287,0.0354565
126.42,0.0354879
125.832,0.0357569
126.643,0.0351958
125.909,0.0358153
126.008,0.0359622
127.056,0.0364355
127.717,0.0353779
128.142,0.0358676
130.006,0.0349752
131.534,0.0347289
131.893,0.0352865
131.873,0.0349998
130.928,0.0352499
132.151,0.0351234
133.856,0.0343336
134.684,0.033239
134.525,0.0341374
135.346,0.0337434
133.784,0.034583
133.772,0.0341621
133.401,0.0336121
133.114,0.0330491
133.383,0.0327855
133.767,0.0326012
134.556,0.0325017
135.146,0.0327194
135.414,0.0341633
135.739,0.0353604
135.437,0.0354331
136.765,0.0357275
137.694,0.0357034
136.425,0.0355095
136.32,0.0361948
135.732,0.0368051
134.469,0.0381469
135.672,0.0369633
135.984,0.035478
135.388,0.0356462
134.704,0.0358001
136.165,0.0360637
136.389,0.0356285
137.264,0.0346276
137.025,0.0352527
136.948,0.0352936
138.21,0.0340061
137.598,0.0338452
138.396,0.0334847
136.841,0.0337581
137.178,0.0331935
136.185,0.0346541
134.976,0.0344429
135.934,0.0332619
136.072,0.0339622
137.499,0.033209
138.364,0.032987
138.398,0.0327225
138.897,0.0319347
138.195,0.0322863
139.469,0.031399
139.302,0.0324211
139.619,0.0323459
138.295,0.0329002
136.648,0.0337166
137.048,0.0332063
136.409,0.0337442
135.939,0.0336909
135.916,0.0336519
135.509,0.0341426
135.91,0.0341881
135.703,0.0343692
136.301,0.0342452
137.756,0.0341441
137.401,0.0337764
138.146,0.0326987
138.308,0.0324792
138.049,0.0322793
138.594,0.0326893
139.203,0.0324197
138.892,0.0329259
138.177,0.032459
139.096,0.0314712
140.338,0.0316818
141.186,0.0304014
142.054,0.031157
143.462,0.0296292
143.28,0.0297182
142.462,0.0302232
143.736,0.0297851
143.781,0.0300694
142.852,0.0304418
141.569,0.0308269
139.861,0.031931
140.636,0.0320781
140.704,0.0327057
140.575,0.0332105
141.82,0.0321823
140.689,0.0325398
140.346,0.0324363
142.234,0.032001
142.399,0.0322038
143.192,0.0331383
142.796,0.0334081
142.74,0.0335905
143.831,0.0332604
144.257,0.0328475
143.709,0.0335134
143.583,0.0331494
144.538,0.0325926
144.594,0.032083
144.932,0.0332203
145.903,0.03318
144.996,0.0332655
145.218,0.0332822
145.531,0.0323705
144.776,0.0331627
145.521,0.033128
146.092,0.0332295
145.144,0.0334373
144.652,0.0333878
145.568,0.0330368
145.688,0.0323474
145.075,0.0320394
144.1,0.0326555
142.99,0.0334104
141.714,0.0341971
143.294,0.0333344
142.952,0.0343128
143.963,0.0341626
143.732,0.0345922
144.466,0.0339602
145.917,0.0340357
144.853,0.0335536
143.556,0.0345908
143.374,0.0352894
143.548,0.0349648
144.248,0.0340368
144.981,0.0346413
143.674,0.0349729
142.547,0.0346025
142.641,0.0345676
141.142,0.0355424
141.727,0.0360167
140.717,0.036208
140.462,0.0369534
140.789,0.0368302
140.547,0.0364398
141.195,0.0366656
140.21,0.0374248
139.869,0.0374244
140.155,0.0375508
142.288,0.0368815
141.935,0.0368564
140.615,0.0367189
140.002,0.0363003
140.034,0.0369762
139.951,0.0371111
141.15,0.0368807
142.197,0.035466
142.22,0.0341648
142.786,0.0350802
144.488,0.0346832
144.857,0.0342014
144.414,0.0346517
143.951,0.034595
144.414,0.0344833
145.016,0.0343424
144.829,0.0334116
145.081,0.0328171
144.984,0.0329977
145.817,0.0329701
144.938,0.033247
144.967,0.0324521
144.168,0.0328528
143.788,0.0333497
144.834,0.0321635
143.187,0.0333023
142.69,0.0331997
142.607,0.0340515
143.342,0.0330429
143.127,0.0325101
142.67,0.0322951
143.907,0.0323294
144.42,0.0315292
143.851,0.0313754
143.024,0.0319068
143.615,0.0319363
144.695,0.031355
145.788,0.0303667
147.973,0.028701
147.053,0.0288303
146.229,0.0290094
147.309,0.0288279
147.768,0.0282167
148.58,0.0272438
149.416,0.0271579
149.077,0.027223
148.063,0.0279398
148.058,0.0271499
148.486,0.0268367
148.896,0.0271953
149.145,0.0275754
149.053,0.0278377
149.183,0.0280129
149.051,0.0282126
148.489,0.02878
149.537,0.0284259
147.823,0.0285707
147.619,0.0288154
147.515,0.0293267
147.454,0.02907
147.912,0.0294316
148.06,0.0282438
148.045,0.0283637
148.989,0.0277704
147.269,0.0289253
147.154,0.0285989
147.18,0.0290353
147.744,0.0285314
147.65,0.0284714
148.103,0.0283121
148.645,0.0279937
147.807,0.0282491
147.011,0.0285085
147.663,0.0283124
147.949,0.0277273
148.106,0.0273028
146.466,0.0282552
146.179,0.0278468
146.05,0.0280413
147.638,0.0274859
148.519,0.0266445
148.94,0.0263533
149.467,0.0271301
150.717,0.0268885
150.093,0.0276078
148.744,0.0281997
148.991,0.0278745
149.206,0.0275337
149.626,0.0273936
148.891,0.0274541
148.504,0.0282615
149.641,0.0281904
148.962,0.028499
149.772,0.0281513
148.817,0.0285723
149.43,0.0286493
149.918,0.0283277
149.76,0.0284997
150.624,0.0276203
151.086,0.0278192
151.841,0.0282821
150.063,0.0291933
150.13,0.0297371
150.391,0.0298037
151.314,0.0298693
151.707,0.0300457
148.945,0.0310801
148.164,0.0312094
148.677,0.0316279
148.377,0.0315109
148.033,0.0314405
146.66,0.0312103
147.543,0.0309297
147.791,0.030592
146.981,0.0312243
146.434,0.0314065
147.721,0.0317537
148.041,0.0311662
148.743,0.0314512
149.836,0.03113
149.582,0.0307832
150.232,0.0301502
150.09,0.0299261
150.664,0.0300338
151.538,0.0293197
150.652,0.0298324
150.639,0.0292148
151.353,0.0293823
151.392,0.0295425
150.689,0.0300219
152.077,0.0303698
152.241,0.030526
152.686,0.0301889
150.831,0.0304768
150.166,0.0294057
150.436,0.0293953
150.551,0.0291345
149.74,0.0292823
150.4,0.0290433
149.628,0.0288613
148.079,0.0288904
148.648,0.0284813
148.513,0.0286133
148.124,0.0288102
148.748,0.0277008
148.179,0.0283873
147.991,0.0283874
149.329,0.0281058
149.03,0.0287447
150.035,0.0286667
150.031,0.0288637
149.464,0.0292665
148.606,0.0292994
148.499,0.0294851
148.366,0.0291488
149.907,0.0288579
148.078,0.0299486
149.241,0.029677
149.689,0.0289016
150.617,0.0284886
149.907,0.0289178
149.792,0.0288687
150.695,0.028517
151.504,0.027866
151.682,0.0276755
151.664,0.0277209
152.832,0.0273377
152.542,0.0278208
152.762,0.028478
152.08,0.0288731
151.518,0.0288329
152.038,0.0287078
153.337,0.0284592
153.43,0.0280249
152.682,0.0276873
152.31,0.0283921
150.591,0.0285953
150.425,0.02828
150.214,0.0277312
149.655,0.0285036
148.759,0.0283739
149.184,0.027711
149.936,0.0274881
148.504,0.0288917
147.613,0.0293756
147.395,0.0298258
146.365,0.0301952
146.436,0.0299735
145.8,0.03084
146.566,0.0303187
147.49,0.0296003
147.732,0.0295197
147.238,0.0298662
146.617,0.0302678
147.068,0.0298808
147.007,0.0300462
146.195,0.0297313
146.779,0.0296684
146.108,0.0293798
146.197,0.0294184
146.325,0.028618
147.614,0.0279082
147.943,0.0279175
146.996,0.0284495
145.729,0.0297867
146.221,0.0300001
146.755,0.0295973
146.216,0.0296375
145.416,0.030139
144.942,0.0302014
145.286,0.0299286
145.133,0.0297056
146.279,0.0290807
146.452,0.0291876
145.982,0.0296741
146.256,0.0299913
145.116,0.029648
144.076,0.0297439
143.281,0.0299139
144.39,0.0294876
144.152,0.0295528
143.607,0.029931
143.996,0.0302011
144.117,0.0301832
144.865,0.0309017
145.293,0.0318185
145.077,0.0311789
145.505,0.0302149
144.798,0.0308192
144.916,0.0304684
143.901,0.0302529
143.991,0.0308173
142.644,0.0310244
142.1,0.0316319
142.788,0.0323021
142.207,0.0321129
142.139,0.0329872
142.16,0.032729
142.356,0.0324086
143.066,0.0321273
142.35,0.0321927
142.062,0.0321273
142.573,0.0319148
143.542,0.031865
143.856,0.0313641
143.313,0.0319112
141.903,0.0323093
141.728,0.0328223
141.895,0.0331686
140.598,0.03354
138.501,0.0335861
140.341,0.0326485
138.246,0.0327682
140.128,0.0325741
140.359,0.0326441
138.926,0.0330086
138.673,0.0323829
138.581,0.0321703
138.124,0.0327481
137.669,0.033339
137.736,0.0338382
137.791,0.0336033
137.881,0.0334281
137.81,0.0338379
136.911,0.0339833
137.189,0.034179
137.859,0.0333411
138.68,0.0324498
139.011,0.0326749
139.469,0.0323289
139.938,0.0326958
140.152,0.0322926
141.913,0.0322302
142.605,0.0318911
141.952,0.0326808
141.089,0.0338727
141.339,0.0341965
143.459,0.0334847
143.194,0.0334305
143.826,0.0338819
143.922,0.0344991
145.537,0.0341067
145.449,0.0337187
145.283,0.0341819
145.808,0.0337171
145.688,0.0344346
145.134,0.0345437
146.06,0.0340792
145.374,0.0343599
146.272,0.0341897
145.139,0.0342984
143.971,0.0358179
144.17,0.0355666
144.104,0.0354526
142.066,0.0364664
142.102,0.0357946
142.211,0.0355507
140.427,0.0363034
140.005,0.0371222
140.182,0.0366059
141.199,0.036304
142.187,0.0361011
142.307,0.0355745
142.389,0.0349739
142.255,0.0349664
142.875,0.0346771
142.119,0.0341269
141.143,0.0344554
141.1,0.0344984
139.9,0.0342158
138.903,0.0332484
139.027,0.0332156
138.405,0.0335455
138.722,0.0334263
138.82,0.0327607
138.43,0.0332317
138.057,0.0339018
138.504,0.0333108
138.571,0.0343075
138.158,0.0347832
138.293,0.0341046
138.003,0.0343779
137.474,0.0348948
138.337,0.0341246
137.824,0.0348536
137.59,0.0358217
137.519,0.0358952
137.742,0.0360899
136.899,0.0365345
137.847,0.0353095
137.805,0.0350478
139.14,0.0347376
138.815,0.0349409
138.784,0.0346885
138.806,0.0342207
140.145,0.033719
138.586,0.0342406
139.363,0.0353202
138.407,0.0367402
138.973,0.0364234
139.229,0.0366152
137.793,0.0359846
139.2,0.0362687
140.37,0.0357985
139.703,0.0355102
138.996,0.035199
138.286,0.0358305
138.666,0.0368582
139.078,0.0372836
138.342,0.0381945
138.461,0.0389289
